Time,Seed,Model,Value
0,1,control,0.00257271848484868
3,1,control,0.002566601818182
6,1,control,0.0025761911111113
9,1,control,0.0025642530303032
12,1,control,0.00257332929292951
15,1,control,0.00257572070707092
18,1,control,0.00256587777777796
21,1,control,0.00257397737373756
24,1,control,0.00257930696969717
27,1,control,0.00257887464646485
30,1,control,0.00257676838383858
33,1,control,0.00257815686868706
36,1,control,0.00257044959595976
39,1,control,0.00257133313131331
42,1,control,0.00258306585858605
45,1,control,0.00257277686868707
48,1,control,0.00257058020202041
0,10,control,0.0029662136363641
3,10,control,0.0029623248484853
6,10,control,0.00297058010101056
9,10,control,0.0029720829292934
12,10,control,0.00297124353535396
15,10,control,0.00297902292929339
18,10,control,0.00296801676767722
21,10,control,0.00297513494949541
24,10,control,0.00297093767676814
27,10,control,0.00296160232323279
30,10,control,0.00296783929292972
33,10,control,0.00296782606060651
36,10,control,0.00297048222222268
39,10,control,0.00297352919191964
42,10,control,0.00297740838383884
45,10,control,0.00296765848484893
48,10,control,0.00297074909090956
0,100,control,0.00286109393939432
3,100,control,0.00285123202020239
6,100,control,0.00286018838383878
9,100,control,0.00286211757575797
12,100,control,0.00285928101010138
15,100,control,0.00286021313131353
18,100,control,0.00285538020202061
21,100,control,0.00286395252525291
24,100,control,0.00285206545454584
27,100,control,0.00285863424242463
30,100,control,0.00285759444444483
33,100,control,0.00285322050505088
36,100,control,0.00285667585858624
39,100,control,0.00286337828282868
42,100,control,0.0028631700000004
45,100,control,0.00285654000000038
48,100,control,0.00285055464646503
0,101,control,0.00342733494949569
3,101,control,0.00342573878787952
6,101,control,0.00343014838383915
9,101,control,0.0034407333333341
12,101,control,0.00343055727272799
15,101,control,0.00343024878787955
18,101,control,0.00343085282828356
21,101,control,0.00342912434343508
24,101,control,0.00342884090909165
27,101,control,0.003432174242425
30,101,control,0.00342869636363708
33,101,control,0.00343200151515224
36,101,control,0.00342624393939468
39,101,control,0.0034331521212129
42,101,control,0.0034293533333341
45,101,control,0.00343407020202091
48,101,control,0.00343635070707145
0,102,control,0.00280603525252561
3,102,control,0.00279956797979832
6,102,control,0.00280853212121243
9,102,control,0.00280409222222254
12,102,control,0.0028066180808084
15,102,control,0.0028109140404044
18,102,control,0.0028010858585862
21,102,control,0.00280982161616197
24,102,control,0.00280444272727307
27,102,control,0.00280891111111144
30,102,control,0.00279480555555589
33,102,control,0.00281317262626298
36,102,control,0.00280189666666701
39,102,control,0.00280161383838418
42,102,control,0.00280642444444478
45,102,control,0.00280135080808113
48,102,control,0.00281139898989932
0,103,control,0.00259627212121237
3,103,control,0.00259813838383864
6,103,control,0.00259965141414167
9,103,control,0.0025979961616164
12,103,control,0.00259817010101035
15,103,control,0.00259716626262648
18,103,control,0.00260378696969721
21,103,control,0.0026007749494952
24,103,control,0.00259536787878811
27,103,control,0.00259481131313155
30,103,control,0.00259630777777803
33,103,control,0.00259897080808104
36,103,control,0.00260330171717197
39,103,control,0.00260132979798003
42,103,control,0.0025971170707073
45,103,control,0.00259350939393963
48,103,control,0.00259838989899015
0,104,control,0.00331527777777844
3,104,control,0.00331246272727341
6,104,control,0.00331086525252588
9,104,control,0.00331561434343496
12,104,control,0.00332255737373804
15,104,control,0.00331972363636428
18,104,control,0.00331682282828346
21,104,control,0.00331653929292993
24,104,control,0.00332033969697034
27,104,control,0.00331758030303094
30,104,control,0.00331536282828346
33,104,control,0.00331460535353602
36,104,control,0.00331067777777842
39,104,control,0.00331559545454608
42,104,control,0.00331561656565724
45,104,control,0.00332058676767741
48,104,control,0.00331466212121279
0,105,control,0.00356812555555638
3,105,control,0.0035610567676776
6,105,control,0.00356111707070787
9,105,control,0.00357148343434425
12,105,control,0.00356065393939476
15,105,control,0.00356594434343518
18,105,control,0.00356347202020282
21,105,control,0.00356430464646545
24,105,control,0.00356518050505133
27,105,control,0.00355356797979877
30,105,control,0.00356523070707152
33,105,control,0.00356636646464724
36,105,control,0.00356668000000081
39,105,control,0.00356073181818265
42,105,control,0.0035603180808089
45,105,control,0.00356209000000081
48,105,control,0.00356131525252607
0,106,control,0.00288900424242466
3,106,control,0.00287557272727314
6,106,control,0.00288523939393979
9,106,control,0.00288827333333375
12,106,control,0.00288896707070748
15,106,control,0.00288183252525294
18,106,control,0.00288996666666709
21,106,control,0.00287499424242467
24,106,control,0.00288402696969736
27,106,control,0.00288697676767713
30,106,control,0.00288806777777817
33,106,control,0.00289214484848527
36,106,control,0.0028866397979802
39,106,control,0.00289049050505094
42,106,control,0.00288603303030341
45,106,control,0.00288281111111153
