Time,Seed,Model,Value
0,1,control,28232
3,1,control,28236
6,1,control,28298
9,1,control,28243
12,1,control,28319
15,1,control,28194
18,1,control,28256
21,1,control,28387
24,1,control,28194
27,1,control,28236
30,1,control,28247
33,1,control,28394
36,1,control,28329
39,1,control,28337
42,1,control,28227
45,1,control,28253
48,1,control,28339
0,10,control,32438
3,10,control,32489
6,10,control,32474
9,10,control,32647
12,10,control,32445
15,10,control,32654
18,10,control,32491
21,10,control,32435
24,10,control,32514
27,10,control,32349
30,10,control,32589
33,10,control,32430
36,10,control,32543
39,10,control,32480
42,10,control,32632
45,10,control,32575
48,10,control,32443
0,100,control,28240
3,100,control,28448
6,100,control,28136
9,100,control,28325
12,100,control,28268
15,100,control,28296
18,100,control,28321
21,100,control,28233
24,100,control,28285
27,100,control,28352
30,100,control,28250
33,100,control,28194
36,100,control,28188
39,100,control,28069
42,100,control,28138
45,100,control,28102
48,100,control,28244
0,101,control,35081
3,101,control,35166
6,101,control,35053
9,101,control,35228
12,101,control,35005
15,101,control,35105
18,101,control,35064
21,101,control,34914
24,101,control,34884
27,101,control,35156
30,101,control,35119
33,101,control,34910
36,101,control,34968
39,101,control,34711
42,101,control,34958
45,101,control,34962
48,101,control,35103
0,102,control,29247
3,102,control,29132
6,102,control,29112
9,102,control,29164
12,102,control,29278
15,102,control,29179
18,102,control,29037
21,102,control,29376
24,102,control,29339
27,102,control,29146
30,102,control,29199
33,102,control,29109
36,102,control,29354
39,102,control,29234
42,102,control,29156
45,102,control,29252
48,102,control,29221
0,103,control,30993
3,103,control,30793
6,103,control,30849
9,103,control,30773
12,103,control,30901
15,103,control,30770
18,103,control,30800
21,103,control,30727
24,103,control,30746
27,103,control,30854
30,103,control,30981
33,103,control,30887
36,103,control,30738
39,103,control,30722
42,103,control,30788
45,103,control,30687
48,103,control,30757
0,104,control,27157
3,104,control,26995
6,104,control,27140
9,104,control,27146
12,104,control,27242
15,104,control,27186
18,104,control,27081
21,104,control,27158
24,104,control,27073
27,104,control,27008
30,104,control,27219
33,104,control,27044
36,104,control,27269
39,104,control,27283
42,104,control,27075
45,104,control,27142
48,104,control,27157
0,105,control,36188
3,105,control,35980
6,105,control,36058
9,105,control,36130
12,105,control,36095
15,105,control,36025
18,105,control,36207
21,105,control,36118
24,105,control,36113
27,105,control,35965
30,105,control,35956
33,105,control,36212
36,105,control,36023
39,105,control,36056
42,105,control,36123
45,105,control,36052
48,105,control,36010
0,106,control,31131
3,106,control,31228
6,106,control,31115
9,106,control,31124
12,106,control,31090
15,106,control,31156
18,106,control,31133
21,106,control,31049
24,106,control,31244
27,106,control,31296
30,106,control,31164
33,106,control,31217
36,106,control,31072
39,106,control,31209
42,106,control,31061
45,106,control,31254
48,106,control,31023
0,107,control,27811
3,107,control,27803
6,107,control,27858
9,107,control,27977
12,107,control,27910
15,107,control,27917
18,107,control,27815
21,107,control,27894
24,107,control,27859
27,107,control,27752
30,107,control,27777
33,107,control,27935
36,107,control,27819
39,107,control,27936
42,107,control,27859
45,107,control,27908
48,107,control,28074
0,108,control,26276
3,108,control,26154
6,108,control,26319
9,108,control,26295
12,108,control,26394
15,108,control,26372
18,108,control,26289
21,108,control,26183
24,108,control,26286
27,108,control,26285
30,108,control,26268
33,108,control,26297
36,108,control,26256
39,108,control,26428
42,108,control,26213
45,108,control,26172
48,108,control,26217
0,109,control,34842
3,109,control,35069
6,109,control,35035
9,109,control,35099
12,109,control,35138
15,109,control,35009
18,109,control,35205
21,109,control,34821
24,109,control,35028
27,109,control,34925
30,109,control,34877
33,109,control,35044
36,109,control,35065
39,109,control,35104
42,109,control,34886
45,109,control,35002
48,109,control,34758
0,11,control,31123
3,11,control,31418
6,11,control,31178
9,11,control,31210
12,11,control,31169
15,11,control,31143
18,11,control,31260
21,11,control,31295
24,11,control,31345
27,11,control,31056
30,11,control,31248
33,11,control,31231
36,11,control,31106
39,11,control,31135
42,11,control,31309
45,11,control,31154
48,11,control,31422
0,110,control,32744
3,110,control,32970
6,110,control,32852
9,110,control,32922
12,110,control,33009
15,110,control,32996
18,110,control,32892
21,110,control,33048
24,110,control,32839
27,110,control,32950
30,110,control,32938
33,110,control,32907
36,110,control,32982
39,110,control,32796
42,110,control,33021
45,110,control,32764
48,110,control,33078
0,111,control,33297
3,111,control,33122
6,111,control,33089
9,111,control,33118
12,111,control,32976
15,111,control,33038
18,111,control,33154
21,111,control,33059
24,111,control,32994
27,111,control,32915
30,111,control,33150
33,111,control,33194
36,111,control,32973
39,111,control,33033
42,111,control,33005
45,111,control,33222
48,111,control,33142
0,112,control,30608
3,112,control,30445
6,112,control,30362
9,112,control,30544
12,112,control,30581
15,112,control,30410
18,112,control,30371
21,112,control,30513
24,112,control,30516
27,112,control,30570
30,112,control,30552
33,112,control,30510
36,112,control,30444
39,112,control,30486
42,112,control,30347
45,112,control,30407
48,112,control,30281
0,113,control,27550
3,113,control,27463
6,113,control,27678
9,113,control,27526
12,113,control,27539
15,113,control,27722
18,113,control,27604
21,113,control,27558
24,113,control,27548
27,113,control,27673
30,113,control,27547
33,113,control,27668
36,113,control,27663
39,113,control,27651
42,113,control,27583
45,113,control,27660
48,113,control,27578
0,114,control,32763
3,114,control,32746
6,114,control,32738
9,114,control,32839
12,114,control,32643
15,114,control,32737
18,114,control,32689
21,114,control,32851
24,114,control,32710
27,114,control,32682
30,114,control,32643
33,114,control,32772
36,114,control,32892
