Time,Seed,Model,Value
0,1,control,34139
3,1,control,34159
6,1,control,33922
9,1,control,34170
12,1,control,34117
15,1,control,34061
18,1,control,34104
21,1,control,33940
24,1,control,34150
27,1,control,34156
30,1,control,34295
33,1,control,34034
36,1,control,34076
39,1,control,34199
42,1,control,34078
45,1,control,34188
48,1,control,34281
0,10,control,39468
3,10,control,39276
6,10,control,39218
9,10,control,39354
12,10,control,39372
15,10,control,39397
18,10,control,39352
21,10,control,39322
24,10,control,39273
27,10,control,39386
30,10,control,39283
33,10,control,39394
36,10,control,39313
39,10,control,39364
42,10,control,39133
45,10,control,39327
48,10,control,39209
0,100,control,36109
3,100,control,36156
6,100,control,36298
9,100,control,36307
12,100,control,36102
15,100,control,36129
18,100,control,36213
21,100,control,36097
24,100,control,36269
27,100,control,36070
30,100,control,36131
33,100,control,36221
36,100,control,36217
39,100,control,36329
42,100,control,36024
45,100,control,36053
48,100,control,36240
0,101,control,17863
3,101,control,17847
6,101,control,17895
9,101,control,17854
12,101,control,17993
15,101,control,17791
18,101,control,17900
21,101,control,17762
24,101,control,17893
27,101,control,17831
30,101,control,17804
33,101,control,17846
36,101,control,17852
39,101,control,17883
42,101,control,17804
45,101,control,17866
48,101,control,17776
0,102,control,22605
3,102,control,22510
6,102,control,22455
9,102,control,22441
12,102,control,22482
15,102,control,22618
18,102,control,22626
21,102,control,22342
24,102,control,22475
27,102,control,22456
30,102,control,22478
33,102,control,22432
36,102,control,22535
39,102,control,22466
42,102,control,22366
45,102,control,22484
48,102,control,22551
0,103,control,26762
3,103,control,26687
6,103,control,26843
9,103,control,26896
12,103,control,26808
15,103,control,26934
18,103,control,26673
21,103,control,26939
24,103,control,26816
27,103,control,26889
30,103,control,26636
33,103,control,26843
36,103,control,26989
39,103,control,26885
42,103,control,26778
45,103,control,26822
48,103,control,26811
0,104,control,32220
3,104,control,32350
6,104,control,32174
9,104,control,32380
12,104,control,32147
15,104,control,32130
18,104,control,32139
21,104,control,32183
24,104,control,32068
27,104,control,32199
30,104,control,32312
33,104,control,32155
36,104,control,32259
39,104,control,32271
42,104,control,32201
45,104,control,32208
48,104,control,32095
0,105,control,21803
3,105,control,21910
6,105,control,21945
9,105,control,22041
12,105,control,21921
15,105,control,21892
18,105,control,21844
21,105,control,21994
24,105,control,21857
27,105,control,21886
30,105,control,21702
33,105,control,21925
36,105,control,21878
39,105,control,21914
42,105,control,21849
45,105,control,21910
48,105,control,21938
0,106,control,47029
3,106,control,47009
6,106,control,46928
9,106,control,46926
12,106,control,47162
15,106,control,46847
18,106,control,47127
21,106,control,47119
24,106,control,47117
27,106,control,47095
30,106,control,47166
33,106,control,47011
36,106,control,47095
39,106,control,47053
42,106,control,47074
45,106,control,47075
48,106,control,47030
0,107,control,45165
3,107,control,44959
6,107,control,45023
9,107,control,44733
12,107,control,44893
15,107,control,44962
18,107,control,44858
21,107,control,45025
24,107,control,44861
27,107,control,44995
30,107,control,44987
33,107,control,45119
36,107,control,44960
39,107,control,45020
42,107,control,44799
45,107,control,44833
48,107,control,44846
0,108,control,22421
3,108,control,22450
6,108,control,22380
9,108,control,22495
12,108,control,22431
15,108,control,22386
18,108,control,22367
21,108,control,22285
24,108,control,22257
27,108,control,22458
30,108,control,22397
33,108,control,22343
36,108,control,22441
39,108,control,22286
42,108,control,22539
