Time,Seed,Model,Value
0,1,control,250296
3,1,control,249736
6,1,control,249550
9,1,control,250324
12,1,control,250244
15,1,control,250841
18,1,control,250110
21,1,control,248278
24,1,control,250771
27,1,control,250481
30,1,control,250040
33,1,control,249185
36,1,control,249415
39,1,control,250880
42,1,control,250284
45,1,control,249301
48,1,control,250240
0,10,control,195863
3,10,control,196435
6,10,control,195800
9,10,control,196360
12,10,control,196083
15,10,control,196559
18,10,control,195854
21,10,control,196143
24,10,control,196023
27,10,control,195746
30,10,control,196115
33,10,control,196987
36,10,control,196156
39,10,control,197151
42,10,control,196076
45,10,control,196249
48,10,control,196370
0,100,control,182031
3,100,control,180827
6,100,control,180862
9,100,control,181948
12,100,control,181158
15,100,control,181225
18,100,control,180978
21,100,control,181815
24,100,control,181643
27,100,control,181534
30,100,control,181169
33,100,control,182017
36,100,control,182138
39,100,control,180768
42,100,control,181902
45,100,control,181924
48,100,control,181646
0,101,control,139769
3,101,control,139593
6,101,control,140041
9,101,control,139827
12,101,control,138816
15,101,control,139322
18,101,control,139715
21,101,control,140041
24,101,control,139206
27,101,control,139353
30,101,control,138389
33,101,control,140002
36,101,control,139553
39,101,control,139794
42,101,control,139348
45,101,control,139364
48,101,control,139376
0,102,control,183610
3,102,control,183686
6,102,control,184878
9,102,control,183987
12,102,control,182886
15,102,control,184481
18,102,control,183368
21,102,control,183838
24,102,control,183879
27,102,control,183502
30,102,control,183424
33,102,control,183469
36,102,control,183610
39,102,control,184035
42,102,control,183892
45,102,control,183673
48,102,control,184195
0,103,control,196952
3,103,control,196430
6,103,control,198241
9,103,control,196474
12,103,control,197200
15,103,control,196359
18,103,control,196068
21,103,control,197257
24,103,control,196313
27,103,control,195135
30,103,control,196334
33,103,control,196149
36,103,control,197049
39,103,control,196328
42,103,control,196242
45,103,control,197475
48,103,control,198506
0,104,control,285803
3,104,control,286167
6,104,control,287580
9,104,control,286687
12,104,control,286962
15,104,control,287890
18,104,control,285979
21,104,control,286485
24,104,control,287131
27,104,control,285758
30,104,control,286647
33,104,control,287321
36,104,control,286890
39,104,control,286253
42,104,control,287521
45,104,control,286447
48,104,control,285834
0,105,control,225054
3,105,control,225410
6,105,control,225579
9,105,control,226489
12,105,control,225694
15,105,control,225023
18,105,control,226026
21,105,control,226282
24,105,control,226087
27,105,control,225589
30,105,control,225872
33,105,control,225950
36,105,control,225723
39,105,control,225448
42,105,control,225907
45,105,control,226461
48,105,control,226120
0,106,control,268358
3,106,control,267828
6,106,control,268475
9,106,control,267837
12,106,control,268554
15,106,control,268832
18,106,control,267868
21,106,control,268007
24,106,control,267875
27,106,control,268193
30,106,control,268191
33,106,control,267516
36,106,control,267845
39,106,control,267386
42,106,control,267196
45,106,control,267066
48,106,control,268155
0,107,control,333053
3,107,control,333785
6,107,control,332243
9,107,control,332102
12,107,control,332841
15,107,control,331852
18,107,control,332487
21,107,control,332713
24,107,control,332407
27,107,control,332271
30,107,control,332187
33,107,control,332200
36,107,control,331654
39,107,control,331738
42,107,control,332598
45,107,control,332085
48,107,control,333102
0,108,control,243307
3,108,control,242460
6,108,control,243515
9,108,control,242511
12,108,control,244198
15,108,control,243185
18,108,control,243354
21,108,control,243342
24,108,control,242508
27,108,control,243958
30,108,control,244729
33,108,control,242876
36,108,control,242457
39,108,control,243817
42,108,control,243941
45,108,control,243472
48,108,control,241384
0,109,control,224371
3,109,control,225496
6,109,control,224230
9,109,control,224329
12,109,control,224943
15,109,control,225097
18,109,control,224992
21,109,control,224709
24,109,control,224687
27,109,control,225473
30,109,control,224989
33,109,control,226087
36,109,control,224307
39,109,control,224243
42,109,control,224018
45,109,control,224530
48,109,control,224970
0,11,control,148791
3,11,control,148576
6,11,control,147790
9,11,control,148279
12,11,control,148309
15,11,control,148853
18,11,control,147984
21,11,control,147588
24,11,control,148916
27,11,control,148766
30,11,control,148498
33,11,control,149098
36,11,control,148535
39,11,control,148611
42,11,control,148868
45,11,control,148672
48,11,control,148919
0,110,control,311709
3,110,control,311733
6,110,control,310970
9,110,control,312687
12,110,control,311420
15,110,control,310719
18,110,control,312838
21,110,control,311098
24,110,control,311327
27,110,control,310066
30,110,control,311244
33,110,control,310610
36,110,control,310143
39,110,control,310651
42,110,control,310734
45,110,control,311644
48,110,control,310624
0,111,control,221600
3,111,control,221328
6,111,control,220839
9,111,control,221548
12,111,control,222430
15,111,control,221268
18,111,control,221280
21,111,control,221682
24,111,control,221115
27,111,control,221463
30,111,control,220572
33,111,control,220845
36,111,control,221285
39,111,control,221652
42,111,control,221310
45,111,control,221382
48,111,control,220618
0,112,control,163059
3,112,control,162310
6,112,control,163858
9,112,control,163617
12,112,control,163178
15,112,control,163483
18,112,control,163706
21,112,control,162857
24,112,control,163333
27,112,control,163378
30,112,control,162888
33,112,control,164299
36,112,control,163601
39,112,control,163531
42,112,control,163584
45,112,control,163820
48,112,control,164535
0,113,control,244874
3,113,control,247326
6,113,control,246181
9,113,control,246046
12,113,control,246521
15,113,control,246331
18,113,control,245067
21,113,control,246198
24,113,control,245779
27,113,control,245699
30,113,control,245135
33,113,control,245835
36,113,control,245726
39,113,control,245569
42,113,control,246276
45,113,control,246831
48,113,control,245668
0,114,control,273139
3,114,control,273984
6,114,control,273028
9,114,control,273870
12,114,control,272142
15,114,control,273213
18,114,control,274411
21,114,control,273463
24,114,control,273425
27,114,control,274303
30,114,control,274303
33,114,control,274063
36,114,control,274286
39,114,control,274316
42,114,control,274251
45,114,control,273957
48,114,control,274523
0,115,control,274296
3,115,control,274042
6,115,control,273880
9,115,control,275919
12,115,control,273831
15,115,control,275718
18,115,control,274124
21,115,control,273608
24,115,control,273840
27,115,control,274609
30,115,control,273240
33,115,control,273511
36,115,control,275163
39,115,control,273928
42,115,control,274473
45,115,control,274027
48,115,control,274203
0,116,control,153167
3,116,control,153261
6,116,control,153004
9,116,control,152338
12,116,control,152782
15,116,control,151924
18,116,control,152526
21,116,control,151695
24,116,control,152177
27,116,control,152996
30,116,control,152757
33,116,control,152137
36,116,control,152621
39,116,control,152377
42,116,control,152614
45,116,control,152826
48,116,control,152425
0,117,control,267740
3,117,control,268036
6,117,control,267341
9,117,control,267461
12,117,control,267426
15,117,control,267751
18,117,control,266808
21,117,control,268228
24,117,control,265434
27,117,control,268315
30,117,control,268035
33,117,control,267610
36,117,control,267216
39,117,control,268275
42,117,control,268364
45,117,control,267670
48,117,control,268793
0,118,control,255037
3,118,control,254683
6,118,control,255962
9,118,control,255386
12,118,control,255052
15,118,control,256198
18,118,control,256006
21,118,control,255397
24,118,control,255586
27,118,control,255505
30,118,control,254924
33,118,control,255056
36,118,control,255675
39,118,control,255050
42,118,control,254267
45,118,control,255514
48,118,control,254328
0,119,control,178263
3,119,control,178157
6,119,control,178645
9,119,control,178073
12,119,control,177908
15,119,control,178252
18,119,control,178838
21,119,control,178791
24,119,control,177655
27,119,control,178330
30,119,control,178483
33,119,control,178460
36,119,control,178395
39,119,control,178441
42,119,control,177242
45,119,control,177716
48,119,control,178668
0,12,control,162374
3,12,control,162327
6,12,control,161455
9,12,control,161846
12,12,control,161636
15,12,control,162276
18,12,control,161935
21,12,control,162262
24,12,control,161381
27,12,control,161908
30,12,control,162968
33,12,control,162324
36,12,control,161464
39,12,control,161378
42,12,control,161486
45,12,control,161234
48,12,control,160875
0,120,control,201048
3,120,control,200426
6,120,control,201440
9,120,control,202245
12,120,control,201021
15,120,control,201799
18,120,control,201708
21,120,control,202406
24,120,control,201206
27,120,control,201704
30,120,control,201537
33,120,control,201192
36,120,control,202283
39,120,control,201761
42,120,control,201569
45,120,control,200731
48,120,control,200564
0,121,control,207707
3,121,control,207314
6,121,control,207929
9,121,control,208517
12,121,control,207809
15,121,control,208025
18,121,control,208429
21,121,control,208353
24,121,control,208923
27,121,control,208908
30,121,control,207591
33,121,control,206664
36,121,control,208054
39,121,control,208890
42,121,control,207863
45,121,control,208141
48,121,control,208485
0,122,control,189043
3,122,control,189297
6,122,control,188541
9,122,control,189599
12,122,control,188820
15,122,control,189741
18,122,control,189637
21,122,control,189037
24,122,control,188436
27,122,control,189145
30,122,control,189509
33,122,control,188441
36,122,control,189022
39,122,control,189146
42,122,control,188892
45,122,control,189327
48,122,control,187766
0,123,control,224137
3,123,control,224166
6,123,control,223110
9,123,control,221811
12,123,control,223761
15,123,control,222921
18,123,control,222883
21,123,control,224114
24,123,control,222752
27,123,control,222877
30,123,control,222308
33,123,control,224016
36,123,control,222309
39,123,control,223436
42,123,control,223197
45,123,control,223636
48,123,control,224404
0,124,control,143907
3,124,control,144058
6,124,control,144284
9,124,control,143789
12,124,control,143960
15,124,control,144468
18,124,control,143890
21,124,control,144022
24,124,control,144399
27,124,control,144530
30,124,control,144549
33,124,control,143679
36,124,control,144297
39,124,control,142947
42,124,control,144066
45,124,control,144294
48,124,control,144760
0,125,control,227140
3,125,control,226021
6,125,control,225678
9,125,control,225750
12,125,control,225583
15,125,control,225194
18,125,control,226972
21,125,control,225461
24,125,control,225936
27,125,control,226005
30,125,control,225875
33,125,control,226017
36,125,control,225606
39,125,control,226618
42,125,control,225702
45,125,control,225757
48,125,control,226080
0,126,control,183539
3,126,control,184506
6,126,control,183741
9,126,control,183771
12,126,control,183534
15,126,control,183651
18,126,control,183640
21,126,control,183570
24,126,control,184196
27,126,control,182914
30,126,control,183394
33,126,control,183319
36,126,control,182917
39,126,control,183948
42,126,control,183519
45,126,control,183275
48,126,control,184037
0,127,control,180305
3,127,control,180190
6,127,control,180485
9,127,control,179294
12,127,control,180451
15,127,control,180908
18,127,control,181280
21,127,control,180029
24,127,control,180263
27,127,control,181745
30,127,control,179819
33,127,control,179903
36,127,control,180137
39,127,control,180433
42,127,control,180863
45,127,control,180523
48,127,control,180173
0,128,control,406769
3,128,control,407432
6,128,control,407884
9,128,control,406244
12,128,control,407314
15,128,control,406731
18,128,control,406902
21,128,control,406742
24,128,control,407095
27,128,control,407138
30,128,control,407745
33,128,control,404440
36,128,control,407099
39,128,control,406956
42,128,control,406358
45,128,control,407656
48,128,control,406384
0,129,control,425050
3,129,control,423820
6,129,control,424292
9,129,control,423560
12,129,control,423834
15,129,control,423028
18,129,control,424334
21,129,control,424961
24,129,control,424537
27,129,control,426096
30,129,control,426070
33,129,control,425126
36,129,control,425616
39,129,control,425540
42,129,control,425011
45,129,control,425144
48,129,control,424991
0,13,control,267239
3,13,control,267775
6,13,control,266496
9,13,control,266483
12,13,control,268057
15,13,control,267393
18,13,control,266773
21,13,control,267189
24,13,control,267991
27,13,control,267494
30,13,control,265870
33,13,control,267494
36,13,control,266541
39,13,control,267773
42,13,control,266742
45,13,control,265973
48,13,control,266073
0,130,control,242563
3,130,control,241123
6,130,control,241610
9,130,control,242971
12,130,control,241625
15,130,control,241572
18,130,control,242710
21,130,control,241891
24,130,control,242178
27,130,control,241160
30,130,control,241529
33,130,control,241680
36,130,control,242131
39,130,control,242569
42,130,control,241158
45,130,control,241983
48,130,control,242168
0,131,control,170490
3,131,control,170151
6,131,control,170854
9,131,control,169980
12,131,control,170073
15,131,control,170501
18,131,control,170233
21,131,control,170471
24,131,control,171093
27,131,control,170672
30,131,control,169561
33,131,control,169959
36,131,control,170253
39,131,control,170228
42,131,control,170377
45,131,control,170536
48,131,control,170068
0,132,control,346002
3,132,control,346958
6,132,control,347213
9,132,control,347423
12,132,control,346074
15,132,control,345649
18,132,control,345734
21,132,control,346886
24,132,control,345697
27,132,control,348469
30,132,control,347788
33,132,control,347154
36,132,control,346836
39,132,control,346705
42,132,control,346572
45,132,control,347278
48,132,control,346317
0,133,control,219401
3,133,control,219032
6,133,control,219793
9,133,control,220125
12,133,control,218567
15,133,control,220244
18,133,control,219482
21,133,control,219858
24,133,control,219639
27,133,control,218853
30,133,control,219490
33,133,control,220098
36,133,control,219349
39,133,control,220174
42,133,control,220087
45,133,control,219093
48,133,control,219224
0,134,control,189935
3,134,control,190594
6,134,control,190584
9,134,control,190203
12,134,control,190488
15,134,control,189887
18,134,control,190148
21,134,control,189875
24,134,control,190586
27,134,control,189594
30,134,control,190154
33,134,control,190862
36,134,control,189865
39,134,control,189814
42,134,control,190052
45,134,control,190477
48,134,control,190025
0,135,control,266355
3,135,control,265480
6,135,control,266485
9,135,control,265232
12,135,control,266254
15,135,control,265245
18,135,control,266316
21,135,control,266329
24,135,control,266152
27,135,control,264625
30,135,control,266978
33,135,control,266893
36,135,control,264974
39,135,control,265926
42,135,control,266141
45,135,control,266402
48,135,control,265574
0,136,control,275005
3,136,control,274494
6,136,control,275527
9,136,control,274611
12,136,control,275696
15,136,control,275210
18,136,control,275899
21,136,control,274566
24,136,control,275597
27,136,control,275127
30,136,control,274475
33,136,control,275912
36,136,control,275935
39,136,control,274567
