Time,Seed,Model,Value
0,1,control,0.0169655
3,1,control,0.016973
6,1,control,0.0168565
9,1,control,0.016972
12,1,control,0.0169545
15,1,control,0.016931
18,1,control,0.016949
21,1,control,0.0168665
24,1,control,0.01697
27,1,control,0.0169735
30,1,control,0.0170505
33,1,control,0.0169115
36,1,control,0.016935
39,1,control,0.0169985
42,1,control,0.016931
45,1,control,0.0169915
48,1,control,0.0170345
0,10,control,0.019605
3,10,control,0.019507
6,10,control,0.0194805
9,10,control,0.019547
12,10,control,0.0195505
15,10,control,0.019567
18,10,control,0.0195485
21,10,control,0.019535
24,10,control,0.019508
27,10,control,0.019564
30,10,control,0.019507
33,10,control,0.019564
36,10,control,0.0195215
39,10,control,0.019547
42,10,control,0.0194375
45,10,control,0.019541
48,10,control,0.019477
0,100,control,0.017937
3,100,control,0.0179685
6,100,control,0.0180385
9,100,control,0.018042
12,100,control,0.017938
15,100,control,0.017954
18,100,control,0.0179945
21,100,control,0.0179315
24,100,control,0.0180225
27,100,control,0.017925
30,100,control,0.017962
33,100,control,0.017988
36,100,control,0.0179995
39,100,control,0.018052
42,100,control,0.017903
45,100,control,0.0179205
48,100,control,0.018013
0,101,control,0.0089015
3,101,control,0.0088935
6,101,control,0.0089105
9,101,control,0.008893
12,101,control,0.0089665
15,101,control,0.0088625
18,101,control,0.0089225
21,101,control,0.0088475
24,101,control,0.0089125
27,101,control,0.0088825
30,101,control,0.008872
33,101,control,0.0088895
36,101,control,0.0088965
39,101,control,0.008908
42,101,control,0.0088685
45,101,control,0.0089005
48,101,control,0.008855
0,102,control,0.0112485
3,102,control,0.011198
6,102,control,0.011173
9,102,control,0.0111675
12,102,control,0.011185
15,102,control,0.011257
18,102,control,0.0112585
21,102,control,0.0111185
24,102,control,0.0111825
27,102,control,0.0111715
30,102,control,0.0111875
33,102,control,0.0111625
36,102,control,0.0112155
39,102,control,0.0111825
42,102,control,0.01113
45,102,control,0.0111895
48,102,control,0.0112235
0,103,control,0.0133125
3,103,control,0.0132775
6,103,control,0.0133525
9,103,control,0.013378
12,103,control,0.0133445
15,103,control,0.0134
18,103,control,0.0132745
21,103,control,0.013404
24,103,control,0.0133425
27,103,control,0.013375
30,103,control,0.0132505
33,103,control,0.013354
36,103,control,0.013426
39,103,control,0.013376
42,103,control,0.013322
45,103,control,0.0133475
48,103,control,0.0133435
0,104,control,0.0160125
3,104,control,0.016086
6,104,control,0.015993
9,104,control,0.0161005
12,104,control,0.015984
15,104,control,0.0159695
18,104,control,0.0159775
21,104,control,0.015996
24,104,control,0.015936
27,104,control,0.016003
30,104,control,0.01607
33,104,control,0.0159905
36,104,control,0.0160365
39,104,control,0.016041
42,104,control,0.0160185
45,104,control,0.0160095
48,104,control,0.0159545
0,105,control,0.010847
3,105,control,0.010911
6,105,control,0.0109205
9,105,control,0.0109785
12,105,control,0.010914
15,105,control,0.0108965
18,105,control,0.0108735
21,105,control,0.010948
24,105,control,0.010885
27,105,control,0.0108955
30,105,control,0.0108025
33,105,control,0.0109145
36,105,control,0.0108805
39,105,control,0.0109135
42,105,control,0.0108795
45,105,control,0.0109095
48,105,control,0.0109205
0,106,control,0.023351
3,106,control,0.023335
6,106,control,0.023277
9,106,control,0.02329
12,106,control,0.023412
15,106,control,0.0232455
18,106,control,0.0233835
21,106,control,0.0233895
24,106,control,0.023387
27,106,control,0.023376
30,106,control,0.0234115
33,106,control,0.0233345
36,106,control,0.023373
39,106,control,0.023358
42,106,control,0.023366
45,106,control,0.023362
48,106,control,0.0233475
0,107,control,0.022422
3,107,control,0.022321
6,107,control,0.022363
9,107,control,0.02221
12,107,control,0.0222905
15,107,control,0.022325
18,107,control,0.0222725
21,107,control,0.022358
24,107,control,0.022278
27,107,control,0.0223395
30,107,control,0.022346
33,107,control,0.0223985
36,107,control,0.0223285
39,107,control,0.022354
42,107,control,0.022242
45,107,control,0.0222665
48,107,control,0.0222695
0,108,control,0.011163
3,108,control,0.011182
6,108,control,0.011147
9,108,control,0.011206
12,108,control,0.0111715
15,108,control,0.0111525
18,108,control,0.0111425
