Time,n_pairs,Value,median_r2,sd_r2,min_r2,max_r2,Seed,Model
0,2211153,0.02131190113211205,0.01022786926478147,0.0293224533196999,0,0.5813720226287842,1,control
3,2237116,0.02145662895373878,0.01029190607368946,0.02952983349166244,0,0.646826446056366,1,control
6,2268020,0.02125000208434402,0.01014187838882207,0.02934622917010311,0,1.0244197845458984,1,control
9,2254346,0.02119707329070617,0.01011834759265184,0.02920023234020197,0,0.6129453182220459,1,control
12,2230360,0.02124028406225571,0.0101065244525671,0.02927528982280011,0,0.5431550145149231,1,control
15,2305822,0.02130869945406377,0.01019003521651029,0.02933695237236043,0,0.6612520217895508,1,control
18,2255779,0.02154834201063432,0.01033121533691883,0.02960939923599377,0,0.9225077033042908,1,control
21,2244003,0.02123292090466723,0.01014187838882207,0.02920059199984416,0,0.6841755509376526,1,control
24,2270949,0.02134694180375198,0.0101961325854063,0.02942522280647452,0,0.6841755509376526,1,control
27,2289160,0.02124624133692449,0.01019109971821308,0.02916475505008233,0,0.6032311320304871,1,control
30,2244800,0.0213182217178769,0.01020899228751659,0.0293165556819448,0,0.5737672448158264,1,control
33,2296234,0.02146916676355712,0.01029649283736944,0.02960915928947621,0,0.8203412294387817,1,control
36,2269536,0.02124646129715245,0.01009854767471551,0.02935004867556162,0,0.7454280257225037,1,control
39,2272176,0.02144161461581238,0.01028378121554851,0.0295087900729853,0,0.7083293795585632,1,control
42,2288973,0.02119500889083751,0.01009745616465807,0.02927839118597069,0,0.7973577976226807,1,control
45,2244170,0.02139898667269387,0.01028406620025634,0.02936090877412977,0,0.6075363755226135,1,control
48,2279076,0.02129143168859251,0.01019516680389642,0.02924862529832291,0,0.6841755509376526,1,control
0,5522046,0.0213037700913791,0.01018881052732467,0.02936850589147221,0,0.6679729223251343,10,control
3,5623385,0.02134515431405196,0.0102332467213273,0.029411092903723,0,0.6546949148178101,10,control
6,5574266,0.02146945540245772,0.01022590510547161,0.03180349256628441,0,4.42389440536499,10,control
9,5703656,0.02115021515851746,0.01009745616465807,0.02914784816204566,0,0.7454280257225037,10,control
12,5583872,0.02127736740550579,0.01015836931765079,0.02957106553576382,0,1.5132126808166504,10,control
15,5597820,0.02132954012131726,0.01018039416521787,0.02973006092055109,0,1.9124115705490112,10,control
18,5566577,0.02127351046411386,0.01017491333186626,0.02929170880904339,0,0.583214282989502,10,control
21,5550150,0.02140728328077519,0.01019329857081174,0.03078300250948518,0,3.3319449424743652,10,control
24,5561040,0.02124717496996102,0.01014187838882207,0.02928499920821058,0,0.6633915305137634,10,control
27,5683128,0.02136673528544502,0.01020899228751659,0.02956922542136666,0,0.9769747257232666,10,control
30,5662688,0.02130355763595782,0.01017634943127632,0.02944163911080548,0,1.1547424793243408,10,control
33,5643729,0.02179425102117215,0.0102917943149805,0.03675088047609314,0,7.111582279205322,10,control
36,5539450,0.02119631762595712,0.01009745616465807,0.02942216675938937,0,1.1269181966781616,10,control
39,5524945,0.02122928414035609,0.01013091392815113,0.02928673535719325,0,0.6780120730400085,10,control
42,5574933,0.02162909374950591,0.01032442972064018,0.0299719851617515,0,1.1162627935409546,10,control
45,5704000,0.02131376419270559,0.01019388809800148,0.02934008950835703,0,0.6841755509376526,10,control
48,5660679,0.02113658672633659,0.01009821519255638,0.02916843024226522,0,0.646826446056366,10,control
0,426116,0.02134082115383315,0.01021142024546861,0.0294604776667888,0,0.4334127008914947,100,control
3,428688,0.02159087375316758,0.01036267355084419,0.02963768262358303,0,0.568489134311676,100,control
6,438944,0.02160022022288869,0.01043082028627395,0.02961409887193668,0,0.4318643808364868,100,control
9,432630,0.02129675250585841,0.01021142024546861,0.02930067476586189,0,0.6129453182220459,100,control
12,439296,0.02140309880026292,0.01025699637830257,0.02949015441146445,0,0.5089103579521179,100,control
15,448310,0.02136196044700756,0.01029649283736944,0.02932286199787304,0,0.5089103579521179,100,control
18,416355,0.02150296954317132,0.01030264981091022,0.02950323023470513,0,0.45507189631462097,100,control
21,423735,0.02162959279226427,0.01034922525286674,0.02966225345434736,0,0.49621522426605225,100,control
24,417032,0.02110635164298365,0.01013846974819898,0.02899028144630194,0,0.5679451823234558,100,control
27,439362,0.02147251262620965,0.0103092361241579,0.02954497028071414,0,0.5302269458770752,100,control
30,426648,0.02172723587617122,0.01034712325781583,0.03002171090408623,0,0.4723615348339081,100,control
33,422892,0.0223014890293036,0.01065370067954063,0.03078075561687726,0,0.646826446056366,100,control
36,442953,0.02121625797620143,0.01020378991961479,0.02910014385002176,0,0.5057430863380432,100,control
39,423583,0.02110425474024459,0.01005322579294443,0.02902372795414079,0,0.5065930485725403,100,control
42,432684,0.02125750811731484,0.01014159806072712,0.02940047049730161,0,0.566896915435791,100,control
45,445702,0.02216534496544179,0.01062782667577266,0.03046976006594777,0,0.4748336672782898,100,control
48,441408,0.02084674809245242,0.01002021692693233,0.02855356756552319,0,0.46465399861335754,100,control
0,626735,0.02112600827303334,0.01004217844456434,0.02901892826042974,0,0.3815031945705414,101,control
3,623424,0.02135590323276012,0.01018492504954338,0.02944156250127097,0,0.566896915435791,101,control
6,626423,0.02148177992807484,0.01025223731994628,0.02945608090728049,0,0.4789689779281616,101,control
9,633292,0.02129427705043777,0.01018568687140941,0.0292814153490857,0,0.5089103579521179,101,control
12,626316,0.02150569030400274,0.01022313255816698,0.02957665257787614,0,0.4811410903930664,101,control
15,629707,0.02159822321840965,0.01037773583084344,0.02973340980307122,0,0.503008246421814,101,control
18,625966,0.02202922396326743,0.01051506493240594,0.03044478707678394,0,0.566896915435791,101,control
21,637440,0.02121937723573895,0.01012286450713872,0.0292174974617391,0,0.566896915435791,101,control
24,604000,0.02139504017349149,0.01023112796247005,0.02938597858091029,0,0.5866675972938538,101,control
27,618120,0.02118612570696386,0.01012823544442653,0.02908930835595205,0,0.566896915435791,101,control
30,613452,0.02170394687321593,0.01035480108112096,0.02979480223442098,0,0.5346450209617615,101,control
33,612648,0.02111758633264902,0.01014187838882207,0.02891019368566501,0,0.436270534992218,101,control
36,627039,0.02129977114275826,0.01018666569143533,0.02927316394762734,0,0.4703289866447449,101,control
39,644133,0.02193936139053176,0.01047653891146183,0.03013236701723155,0,0.564775824546814,101,control
42,642675,0.02154682351264412,0.01029415894299745,0.0296488865578706,0,0.6129453182220459,101,control
45,634480,0.02173235527851567,0.0103369727730751,0.02984946534669102,0,0.4789689779281616,101,control
48,638077,0.0211873946890725,0.01004259381443262,0.02935589867211824,0,0.6841755509376526,101,control
0,7966324,0.02137542487316109,0.0101961325854063,0.03000246530469059,0,2.7667834758758545,102,control
3,7932562,0.02150027759435804,0.01019329857081174,0.03298377308723313,0,5.2378363609313965,102,control
6,7859402,0.02155162322496827,0.0103092361241579,0.02970196493464366,0,0.646826446056366,102,control
9,7932210,0.02146437468431381,0.0102657014504075,0.02986340024608757,0,1.486445426940918,102,control
12,7983360,0.02128720035167878,0.01019003521651029,0.02934154580764626,0,0.7683462500572205,102,control
15,7952396,0.02122619729815171,0.01012286450713872,0.02936284017329756,0,1.567352056503296,102,control
18,7989100,0.02139114642755003,0.01014577597379684,0.03104944103064259,0,4.5016021728515625,102,control
21,7972152,0.02255847821340582,0.01041232794523239,0.08232040612273288,0,33.829654693603516,102,control
24,8057062,0.02124117622037979,0.01013434585183858,0.02933340371428257,0,1.003888726234436,102,control
27,7963684,0.02129798341831768,0.01017491333186626,0.02943366086485967,0,1.338727951049805,102,control
30,7952364,0.02146410137003251,0.01029071025550365,0.02953400504882236,0,0.6129453182220459,102,control
33,7931860,0.02128395451214897,0.01015836931765079,0.0294590285338226,0,1.1255621910095217,102,control
36,8011490,0.02142219190467352,0.01018584426492452,0.03060398657721293,0,3.193533182144165,102,control
39,7926998,0.02140439180799408,0.01018515881150961,0.03204070172214894,0,4.7522382736206055,102,control
42,7915752,0.0214323758086452,0.01020899228751659,0.02989672188687147,0,1.519568681716919,102,control
45,8079426,0.02146485336726595,0.01027245819568634,0.02970533604201761,0,1.3392062187194824,102,control
48,8017152,0.02120839098727688,0.01014187838882207,0.02923238474050598,0,0.7368083000183105,102,control
0,2463328,0.02129140703601525,0.01018039416521787,0.02934762134451481,0,0.5265645980834961,103,control
3,2493232,0.02118076672434301,0.01012469548732042,0.02920595829812136,0,0.5856934785842896,103,control
6,2442905,0.02164095067456102,0.01041232794523239,0.02979747389676713,0,0.568110466003418,103,control
9,2436145,0.02133953760561121,0.01020899228751659,0.03014009833668304,0,2.503086566925049,103,control
12,2427328,0.02147229628239699,0.01025569159537553,0.02962099685963327,0,0.941903293132782,103,control
