Time,Seed,Model,Value
0,1,control,0.0026705
3,1,control,0.002701
6,1,control,0.002693
9,1,control,0.00273
12,1,control,0.0027195
15,1,control,0.002681
18,1,control,0.002673
21,1,control,0.002693
24,1,control,0.002725
27,1,control,0.0026905
30,1,control,0.002678
33,1,control,0.0026875
36,1,control,0.0027115
39,1,control,0.0027165
42,1,control,0.002692
45,1,control,0.0027195
48,1,control,0.0027255
0,10,control,0.004394
3,10,control,0.004389
6,10,control,0.0043395
9,10,control,0.0043855
12,10,control,0.0043605
15,10,control,0.004381
18,10,control,0.004351
21,10,control,0.0043195
24,10,control,0.0043955
27,10,control,0.004356
30,10,control,0.004373
33,10,control,0.0043685
36,10,control,0.0043725
39,10,control,0.004326
42,10,control,0.004364
45,10,control,0.0043825
48,10,control,0.004337
0,100,control,0.001186
3,100,control,0.001185
6,100,control,0.0011945
9,100,control,0.0011915
12,100,control,0.0012045
15,100,control,0.001165
18,100,control,0.0011795
21,100,control,0.0011795
24,100,control,0.0011605
27,100,control,0.0011695
30,100,control,0.0011785
33,100,control,0.0011665
36,100,control,0.0011655
39,100,control,0.0011815
42,100,control,0.001177
45,100,control,0.0011975
48,100,control,0.0011945
0,101,control,0.001458
3,101,control,0.001446
6,101,control,0.00144
9,101,control,0.0014505
12,101,control,0.0014384999999999999
15,101,control,0.001428
18,101,control,0.0014435
21,101,control,0.001433
24,101,control,0.001453
27,101,control,0.0014475
30,101,control,0.001425
33,101,control,0.0014605
36,101,control,0.001462
39,101,control,0.001414
42,101,control,0.001464
45,101,control,0.0014415
48,101,control,0.001431
0,102,control,0.005122
3,102,control,0.005105
6,102,control,0.0050514999999999996
9,102,control,0.005094
12,102,control,0.005131
15,102,control,0.0050905
18,102,control,0.0050935
21,102,control,0.0050965
24,102,control,0.00513
27,102,control,0.005143
30,102,control,0.0051495
33,102,control,0.005102
36,102,control,0.0050835
39,102,control,0.005103
42,102,control,0.005122
45,102,control,0.005105
48,102,control,0.0050845
0,103,control,0.0029
3,103,control,0.0028855
6,103,control,0.002858
9,103,control,0.0029075
12,103,control,0.002863
15,103,control,0.0028675
18,103,control,0.002872
21,103,control,0.0028885
24,103,control,0.0029115
27,103,control,0.0028769999999999998
30,103,control,0.0028685
33,103,control,0.002895
36,103,control,0.0028935
39,103,control,0.0028705
42,103,control,0.0028595
45,103,control,0.0028785
48,103,control,0.002914
0,104,control,0.003046
3,104,control,0.0030465
6,104,control,0.0030275
9,104,control,0.003066
12,104,control,0.003003
15,104,control,0.003037
18,104,control,0.003065
21,104,control,0.0030125
24,104,control,0.0030415
27,104,control,0.0030365
30,104,control,0.0030635
33,104,control,0.0030625
36,104,control,0.0030325
39,104,control,0.003047
42,104,control,0.003027
45,104,control,0.003015
48,104,control,0.003055
0,105,control,0.0018875
3,105,control,0.00189
6,105,control,0.001887
9,105,control,0.0018745
12,105,control,0.0018855
15,105,control,0.001888
18,105,control,0.0018965
21,105,control,0.0018965
24,105,control,0.001884
27,105,control,0.0018725
30,105,control,0.0018585
33,105,control,0.0019085
36,105,control,0.0018775
39,105,control,0.0018995
42,105,control,0.00189
45,105,control,0.0018865
48,105,control,0.001886
0,106,control,0.0010695
3,106,control,0.0010765
6,106,control,0.00107
9,106,control,0.0010725
12,106,control,0.0010745
15,106,control,0.001083
18,106,control,0.001072
21,106,control,0.00109
24,106,control,0.0010745
27,106,control,0.0010695
30,106,control,0.001059
33,106,control,0.0010755
36,106,control,0.001059
39,106,control,0.0010655
42,106,control,0.001052
45,106,control,0.001078
48,106,control,0.0010665
0,107,control,0.0026305
3,107,control,0.0026225
6,107,control,0.0026595
9,107,control,0.0026265
12,107,control,0.002624
15,107,control,0.002636
18,107,control,0.0025835
21,107,control,0.002628
24,107,control,0.002637
27,107,control,0.002601
30,107,control,0.0026435
33,107,control,0.002659
36,107,control,0.002651
39,107,control,0.002604
42,107,control,0.002619
45,107,control,0.0026355
48,107,control,0.0026415
0,108,control,0.0029115
3,108,control,0.002872
6,108,control,0.0028705
9,108,control,0.002898
12,108,control,0.002907
15,108,control,0.0028805
18,108,control,0.002879
21,108,control,0.002894
24,108,control,0.002876
27,108,control,0.0029005
30,108,control,0.002872
33,108,control,0.0028645
36,108,control,0.0029
39,108,control,0.0028945
42,108,control,0.002879
45,108,control,0.00287
48,108,control,0.002887
0,109,control,0.001104
3,109,control,0.0010995
6,109,control,0.001109
9,109,control,0.001082
12,109,control,0.001097
15,109,control,0.0011045
18,109,control,0.001103
21,109,control,0.0010935
24,109,control,0.0011005
27,109,control,0.001077
30,109,control,0.0010725
33,109,control,0.001075
36,109,control,0.001083
39,109,control,0.0010965
42,109,control,0.0010825
45,109,control,0.0010785
48,109,control,0.0010905
0,11,control,0.004773
3,11,control,0.00475
6,11,control,0.0047455
9,11,control,0.00478
12,11,control,0.0047515
15,11,control,0.0047045
18,11,control,0.0047265
21,11,control,0.004734
24,11,control,0.004747
27,11,control,0.004725
30,11,control,0.0047575
33,11,control,0.004749
36,11,control,0.0047355
39,11,control,0.0047035
42,11,control,0.004722
45,11,control,0.004747
48,11,control,0.004716
0,110,control,0.0025685
3,110,control,0.002576
6,110,control,0.0025875
9,110,control,0.0025835
12,110,control,0.002571
15,110,control,0.0025685
18,110,control,0.002587
21,110,control,0.0025895
24,110,control,0.002588
27,110,control,0.0025765
30,110,control,0.002536
33,110,control,0.0025705
36,110,control,0.00259
39,110,control,0.0025665
42,110,control,0.0025745
45,110,control,0.002568
48,110,control,0.0025505
0,111,control,0.0035495
3,111,control,0.003551
6,111,control,0.0035195
9,111,control,0.0035525
12,111,control,0.0035705
15,111,control,0.0035585
18,111,control,0.0035415
21,111,control,0.003563
24,111,control,0.003586
27,111,control,0.003535
30,111,control,0.003542
33,111,control,0.003556
36,111,control,0.003594
39,111,control,0.003535
42,111,control,0.0035575
45,111,control,0.003564
48,111,control,0.003565
0,112,control,0.002318
3,112,control,0.0022655
6,112,control,0.002272
9,112,control,0.002251
12,112,control,0.0022765
15,112,control,0.0022565
18,112,control,0.002282
21,112,control,0.002259
24,112,control,0.002261
27,112,control,0.0022505
30,112,control,0.0022395
33,112,control,0.0022755
36,112,control,0.002278
39,112,control,0.0022465
42,112,control,0.0022645
45,112,control,0.002253
48,112,control,0.002248
0,113,control,0.0027605
3,113,control,0.002743
6,113,control,0.0027105
9,113,control,0.002728
12,113,control,0.0026875
15,113,control,0.002697
18,113,control,0.002713
21,113,control,0.002724
24,113,control,0.002674
27,113,control,0.0027125
30,113,control,0.002702
33,113,control,0.002695
36,113,control,0.0027215
39,113,control,0.002711
42,113,control,0.0027065
45,113,control,0.002709
48,113,control,0.0027045
0,114,control,0.0013585
3,114,control,0.0013545
6,114,control,0.0013425
9,114,control,0.0013385
12,114,control,0.001353
15,114,control,0.001369
18,114,control,0.0013545
21,114,control,0.0013445
24,114,control,0.0013685
27,114,control,0.001344
30,114,control,0.001335
33,114,control,0.001367
36,114,control,0.001374
39,114,control,0.001353
42,114,control,0.001361
45,114,control,0.0013305
48,114,control,0.0013565
0,115,control,0.0038735
3,115,control,0.0038415
6,115,control,0.0038355
9,115,control,0.0038365
12,115,control,0.0038645
15,115,control,0.003826
18,115,control,0.0038685
21,115,control,0.0038415
24,115,control,0.003842
27,115,control,0.003815
30,115,control,0.003795
33,115,control,0.003875
36,115,control,0.0038115
39,115,control,0.003854
42,115,control,0.00382
45,115,control,0.003818
48,115,control,0.0038515
0,116,control,0.0028735
3,116,control,0.0028769999999999998
6,116,control,0.002853
9,116,control,0.0028565
12,116,control,0.0028615
15,116,control,0.0028695
18,116,control,0.0028615
21,116,control,0.002868
24,116,control,0.002867
27,116,control,0.0028865
30,116,control,0.0028345
33,116,control,0.002886
36,116,control,0.0028695
39,116,control,0.002813
42,116,control,0.0028535
45,116,control,0.002859
48,116,control,0.002886
0,117,control,7.795e-4
3,117,control,7.735e-4
6,117,control,7.935e-4
9,117,control,7.675e-4
12,117,control,7.75e-4
15,117,control,7.765e-4
18,117,control,7.83e-4
21,117,control,8.045e-4
24,117,control,7.86e-4
27,117,control,7.905e-4
30,117,control,7.795e-4
33,117,control,7.765e-4
36,117,control,7.705e-4
39,117,control,7.885e-4
42,117,control,7.805e-4
45,117,control,8.02e-4
48,117,control,7.855e-4
0,118,control,0.0016795
3,118,control,0.00168
6,118,control,0.0016625
9,118,control,0.001652
12,118,control,0.001668
15,118,control,0.0016365
18,118,control,0.0016545
21,118,control,0.0016705
24,118,control,0.001672
27,118,control,0.001658
30,118,control,0.0016585
33,118,control,0.0016595
36,118,control,0.0016635
39,118,control,0.0016665
42,118,control,0.00166
45,118,control,0.0016775
48,118,control,0.001688
0,119,control,0.00232
3,119,control,0.0023085
6,119,control,0.002318
9,119,control,0.002297
12,119,control,0.002322
15,119,control,0.002294
18,119,control,0.0023045
21,119,control,0.0023215
24,119,control,0.0023425
27,119,control,0.002325
30,119,control,0.0022965
33,119,control,0.0022725
36,119,control,0.002341
39,119,control,0.00232
42,119,control,0.002291
45,119,control,0.0023525
48,119,control,0.0023045
0,12,control,0.0013055
3,12,control,0.001297
