Time,Seed,Model,Value
0,1,control,25977
3,1,control,26076
6,1,control,25943
9,1,control,25924
12,1,control,25975
15,1,control,25910
18,1,control,25945
21,1,control,25903
24,1,control,25864
27,1,control,25910
30,1,control,25893
33,1,control,26067
36,1,control,25902
39,1,control,25972
42,1,control,26009
45,1,control,25977
48,1,control,26046
0,10,control,35734
3,10,control,35767
6,10,control,35829
9,10,control,35703
12,10,control,35921
15,10,control,35874
18,10,control,35800
21,10,control,35684
24,10,control,35960
27,10,control,35585
30,10,control,35692
33,10,control,35883
36,10,control,35762
39,10,control,35839
42,10,control,35797
45,10,control,35685
48,10,control,35875
0,100,control,30387
3,100,control,30518
6,100,control,30494
9,100,control,30433
12,100,control,30302
15,100,control,30584
18,100,control,30450
21,100,control,30538
24,100,control,30625
27,100,control,30386
30,100,control,30696
33,100,control,30580
36,100,control,30421
39,100,control,30446
42,100,control,30503
45,100,control,30503
48,100,control,30624
0,101,control,24583
3,101,control,24616
6,101,control,24780
9,101,control,24800
12,101,control,24634
15,101,control,24745
18,101,control,24730
21,101,control,24741
24,101,control,24684
27,101,control,24626
30,101,control,24710
33,101,control,24877
36,101,control,24702
39,101,control,24707
42,101,control,24623
45,101,control,24768
48,101,control,24668
0,102,control,28226
3,102,control,28514
6,102,control,28414
9,102,control,28363
12,102,control,28376
15,102,control,28353
18,102,control,28203
21,102,control,28304
24,102,control,28426
27,102,control,28467
30,102,control,28384
33,102,control,28392
36,102,control,28430
39,102,control,28322
42,102,control,28433
45,102,control,28482
48,102,control,28458
0,103,control,28046
3,103,control,28084
6,103,control,28172
9,103,control,28067
12,103,control,28046
15,103,control,28158
18,103,control,28195
21,103,control,28174
24,103,control,28122
27,103,control,28309
30,103,control,27943
33,103,control,28064
36,103,control,28106
39,103,control,28032
42,103,control,28019
45,103,control,28132
48,103,control,28215
0,104,control,29624
3,104,control,29781
6,104,control,29786
9,104,control,29786
12,104,control,29841
15,104,control,29860
18,104,control,29800
21,104,control,29816
24,104,control,29910
27,104,control,29790
30,104,control,29936
33,104,control,29733
36,104,control,29701
