Time,n_pairs,Value,median_r2,sd_r2,min_r2,max_r2,Seed,Model
0,50267739,0.02140018320460265,0.01018881052732467,0.02990343864083805,0,2.128153085708618,1,control
3,50637095,0.02160616128250603,0.01021051127463579,0.03403203161665961,0,10.530415534973145,1,control
6,50374126,0.02148349748000138,0.01019616983830928,0.03073396658556448,0,4.6619744300842285,1,control
9,50893632,0.021690776394214,0.01020899228751659,0.05244375715484627,0,29.186071395874023,1,control
12,50444636,0.02165401168275408,0.01021197158843278,0.04001588402450798,0,15.160981178283691,1,control
15,50331820,0.02155928531157923,0.01021746080368757,0.03184954168117111,0,9.07113265991211,1,control
18,50409831,0.02193464521574447,0.01021746080368757,0.05536759747788081,0,35.14857864379883,1,control
21,50722560,0.02141680960419045,0.01020102109760046,0.03035488730224176,0,2.948113203048706,1,control
24,50993305,0.02232262770928967,0.01019109971821308,0.10145518794164472,0,97.45167541503906,1,control
27,50736904,0.02156151125665972,0.01020899228751659,0.03244540222057966,0,15.37820816040039,1,control
30,50296320,0.02190904232079758,0.01026069652289152,0.04972488599694395,0,145.94613647460938,1,control
33,50715750,0.02323450991769869,0.01026951801031828,0.25094554983194145,0,170.63597106933594,1,control
36,50353135,0.02239258031906869,0.0101961325854063,0.12073347496405502,0,73.42876434326172,1,control
39,50644560,0.02148932393384371,0.0101961325854063,0.03112068384415241,0,4.990019798278809,1,control
42,49998141,0.02251895595378595,0.01019817870110273,0.12945106398247275,0,255.56480407714844,1,control
45,50466647,0.02145193951680329,0.01017777062952518,0.03161533824861558,0,7.1194562911987305,1,control
48,50415460,0.02319603336466067,0.01022561267018318,0.1728675428582333,0,173.25314331054688,1,control
0,95745741,0.02201937042619963,0.01025635842233896,0.06869370824660061,0,46.42073440551758,10,control
3,95042805,0.02169282471029425,0.01021301560103893,0.04630026059669812,0,44.738548278808594,10,control
6,95439470,0.02153948122472796,0.01021586917340755,0.03183115918800805,0,13.502686500549316,10,control
9,95071600,0.02156541643654698,0.01020899228751659,0.03300401073112067,0,12.28293228149414,10,control
12,94594787,0.0214627341887281,0.01019003521651029,0.03083105122751048,0,7.487667083740234,10,control
15,95140516,0.02158916313195551,0.01019109971821308,0.03966084373006946,0,32.404449462890625,10,control
18,95813010,0.02172634064121004,0.01021142024546861,0.04345054530512165,0,21.00554847717285,10,control
21,94754010,0.02174843061333069,0.01021142024546861,0.04812166771418724,0,52.40393829345703,10,control
24,95179392,0.0215182303119358,0.01022043451666832,0.0311706813233979,0,7.360820770263672,10,control
27,95696844,0.02150749972476431,0.01022313255816698,0.03088658577678434,0,8.711490631103516,10,control
30,95722300,0.02147380925299003,0.01022313255816698,0.03043229592391858,0,3.3199071884155273,10,control
33,94484460,0.0215373375490435,0.01020811032503843,0.03142952758160638,0,4.531984806060791,10,control
36,95567575,0.02178001671366707,0.01019817870110273,0.05194043608116908,0,25.792898178100582,10,control
39,94925985,0.02178519614059274,0.01020899228751659,0.05571992248970837,0,111.18052673339844,10,control
42,95560358,0.02191473066243958,0.01021558325737714,0.08626486305739062,0,73.03272247314453,10,control
45,95754450,0.02157583631396725,0.01022313255816698,0.03400162423324766,0,20.68103790283203,10,control
48,95500700,0.02159039068012207,0.01020899228751659,0.03405630862996842,0,14.742300987243652,10,control
0,68978880,0.02137857113888536,0.01019439473748207,0.02982393467352568,0,6.526539325714111,100,control
3,69195357,0.0214669942342448,0.01020816527307033,0.03080416654112536,0,6.884886264801025,100,control
6,69187443,0.0214566493341114,0.01022313255816698,0.03032936828144317,0,3.220911741256714,100,control
