Time,Seed,Model,Value
0,1,control,3.1195525252524e-4
3,1,control,3.1150161616161e-4
6,1,control,3.0847494949494e-4
9,1,control,3.1269474747474e-4
12,1,control,3.1114212121211e-4
15,1,control,3.1124141414141e-4
18,1,control,3.1088929292929e-4
21,1,control,3.0806474747474e-4
24,1,control,3.1140575757575e-4
27,1,control,3.0996121212121e-4
30,1,control,3.084111111111e-4
33,1,control,3.0743242424242e-4
36,1,control,3.0902707070706e-4
39,1,control,3.0895585858585e-4
42,1,control,3.1028595959595e-4
45,1,control,3.0950969696969e-4
48,1,control,3.1018616161615e-4
0,10,control,4.0181959595959e-4
3,10,control,4.0321020202019e-4
6,10,control,4.0241272727272e-4
9,10,control,4.0273333333332e-4
12,10,control,4.0422939393938e-4
15,10,control,4.0154606060605e-4
18,10,control,4.0198656565656e-4
21,10,control,4.0076676767676e-4
24,10,control,4.0180878787878e-4
27,10,control,4.0068383838383e-4
30,10,control,4.0328404040403e-4
33,10,control,4.0240202020201e-4
36,10,control,4.0289767676767e-4
39,10,control,4.0404212121211e-4
42,10,control,3.9945797979797e-4
45,10,control,4.0296696969696e-4
48,10,control,3.9985262626262e-4
0,100,control,5.0996828282827e-4
3,100,control,5.0689969696969e-4
6,100,control,5.0756040404039e-4
9,100,control,5.0741949494949e-4
12,100,control,5.0678373737373e-4
15,100,control,5.058613131313e-4
18,100,control,5.0633050505049e-4
21,100,control,5.1222777777777e-4
24,100,control,5.0701505050504e-4
27,100,control,5.0857818181817e-4
30,100,control,5.0879858585858e-4
33,100,control,5.0574999999999e-4
36,100,control,5.0771404040403e-4
39,100,control,5.0680232323231e-4
42,100,control,5.0871494949494e-4
45,100,control,5.07151010101e-4
48,100,control,5.0781808080807e-4
0,101,control,0.00114995747474745
3,101,control,0.0011518925252525
6,101,control,0.00114932141414138
9,101,control,0.00115201828282825
12,101,control,0.00115460111111108
15,101,control,0.00115286030303027
18,101,control,0.00114657595959593
21,101,control,0.00115214787878785
24,101,control,0.00114780484848482
27,101,control,0.00115429767676765
30,101,control,0.00115272676767673
33,101,control,0.00115003717171714
36,101,control,0.00114841050505047
39,101,control,0.00115024717171714
42,101,control,0.00114893878787875
45,101,control,0.00114814626262623
48,101,control,0.00115050838383835
0,102,control,4.3126353535353e-4
3,102,control,4.3018727272726e-4
6,102,control,4.2634888888888e-4
9,102,control,4.2759303030302e-4
12,102,control,4.3120282828282e-4
15,102,control,4.2892939393939e-4
18,102,control,4.2854313131312e-4
21,102,control,4.2964212121211e-4
24,102,control,4.2976010101009e-4
27,102,control,4.3060878787878e-4
30,102,control,4.2924969696969e-4
33,102,control,4.3087676767676e-4
36,102,control,4.3052929292928e-4
39,102,control,4.3034545454544e-4
42,102,control,4.3099525252524e-4
45,102,control,4.3020535353534e-4
48,102,control,4.3312363636363e-4
0,103,control,4.736206060606e-4
3,103,control,4.736008080808e-4
6,103,control,4.7468555555554e-4
9,103,control,4.7308181818181e-4
12,103,control,4.7412171717171e-4
15,103,control,4.728311111111e-4
18,103,control,4.7227636363636e-4
21,103,control,4.7452272727272e-4
24,103,control,4.7192272727272e-4
27,103,control,4.7439414141413e-4
30,103,control,4.7339444444443e-4
33,103,control,4.7541646464645e-4
36,103,control,4.7272212121211e-4
39,103,control,4.734211111111e-4
42,103,control,4.738608080808e-4
45,103,control,4.7359838383837e-4
48,103,control,4.7508282828282e-4
0,104,control,4.9507414141413e-4
3,104,control,4.9588767676767e-4
6,104,control,4.9468858585858e-4
9,104,control,4.945711111111e-4
12,104,control,4.9608565656564e-4
15,104,control,4.9710919191918e-4
18,104,control,4.9382858585858e-4
21,104,control,4.9576535353534e-4
24,104,control,4.9120929292928e-4
27,104,control,4.9629484848484e-4
30,104,control,4.949811111111e-4
33,104,control,4.92921010101e-4
36,104,control,4.9448828282827e-4
39,104,control,4.944812121212e-4
42,104,control,4.9671959595958e-4
45,104,control,4.9508343434342e-4
48,104,control,4.9482404040403e-4
0,105,control,7.3770434343433e-4
3,105,control,7.3654171717171e-4
6,105,control,7.3502363636362e-4
9,105,control,7.3665515151514e-4
12,105,control,7.3627616161614e-4
15,105,control,7.3965262626261e-4
18,105,control,7.3552565656564e-4
21,105,control,7.3965636363635e-4
24,105,control,7.383721212121e-4
27,105,control,7.3966282828281e-4
30,105,control,7.358816161616e-4
33,105,control,7.3967575757574e-4
36,105,control,7.3537616161615e-4
39,105,control,7.3645030303029e-4
42,105,control,7.3658050505049e-4
45,105,control,7.3741010101009e-4
48,105,control,7.3684707070706e-4
0,106,control,5.6887424242423e-4
3,106,control,5.6302272727272e-4
6,106,control,5.6570808080807e-4
9,106,control,5.6859343434342e-4
12,106,control,5.6422959595958e-4
15,106,control,5.6461535353534e-4
18,106,control,5.6567626262625e-4
21,106,control,5.6672999999999e-4
24,106,control,5.6706737373736e-4
27,106,control,5.6597525252524e-4
30,106,control,5.6554919191918e-4
33,106,control,5.6781727272726e-4
36,106,control,5.6603636363635e-4
39,106,control,5.6735848484847e-4
42,106,control,5.682816161616e-4
45,106,control,5.6348434343433e-4
48,106,control,5.6558727272726e-4
0,107,control,6.7003383838383e-4
3,107,control,6.6613949494948e-4
6,107,control,6.6731343434342e-4
9,107,control,6.6654959595958e-4
12,107,control,6.6812949494948e-4
15,107,control,6.6723666666665e-4
18,107,control,6.6689919191918e-4
21,107,control,6.6808929292928e-4
24,107,control,6.6753919191918e-4
27,107,control,6.6930656565655e-4
30,107,control,6.6631313131312e-4
33,107,control,6.6560333333332e-4
36,107,control,6.6685282828282e-4
39,107,control,6.6718313131312e-4
42,107,control,6.6695818181817e-4
45,107,control,6.6696222222221e-4
48,107,control,6.6787252525251e-4
0,108,control,4.5255444444443e-4
3,108,control,4.5539878787878e-4
6,108,control,4.5502484848484e-4
9,108,control,4.5171606060605e-4
12,108,control,4.5617222222221e-4
15,108,control,4.5559222222221e-4
18,108,control,4.5345979797979e-4
21,108,control,4.5070010101009e-4
24,108,control,4.5245272727272e-4
