Time,Seed,Model,Value
0,1,control,3314
3,1,control,3251
6,1,control,3221
9,1,control,3310
12,1,control,3281
15,1,control,3269
18,1,control,3279
21,1,control,3255
24,1,control,3246
27,1,control,3228
30,1,control,3256
33,1,control,3247
36,1,control,3249
39,1,control,3264
42,1,control,3249
45,1,control,3261
48,1,control,3305
0,10,control,4207
3,10,control,4174
6,10,control,4192
9,10,control,4242
12,10,control,4231
15,10,control,4207
18,10,control,4230
21,10,control,4211
24,10,control,4214
27,10,control,4248
30,10,control,4159
33,10,control,4257
36,10,control,4204
39,10,control,4229
42,10,control,4195
45,10,control,4266
48,10,control,4190
0,100,control,5192
3,100,control,5120
6,100,control,5177
9,100,control,5142
12,100,control,5167
15,100,control,5137
18,100,control,5179
21,100,control,5209
24,100,control,5201
27,100,control,5183
30,100,control,5175
33,100,control,5177
36,100,control,5165
39,100,control,5156
42,100,control,5142
45,100,control,5158
48,100,control,5128
0,101,control,11860
3,101,control,11916
6,101,control,11850
9,101,control,11970
12,101,control,11885
15,101,control,11972
18,101,control,11893
21,101,control,11940
24,101,control,11939
27,101,control,11955
30,101,control,11959
33,101,control,11955
36,101,control,11952
39,101,control,11916
42,101,control,11943
45,101,control,11918
48,101,control,12059
0,102,control,4437
3,102,control,4426
6,102,control,4424
9,102,control,4435
12,102,control,4448
15,102,control,4385
18,102,control,4390
21,102,control,4469
24,102,control,4446
27,102,control,4439
30,102,control,4456
33,102,control,4448
36,102,control,4457
39,102,control,4421
42,102,control,4445
45,102,control,4453
48,102,control,4449
0,103,control,4883
3,103,control,4818
6,103,control,4821
9,103,control,4872
12,103,control,4853
15,103,control,4899
18,103,control,4835
21,103,control,4873
24,103,control,4845
27,103,control,4853
30,103,control,4883
33,103,control,4836
36,103,control,4878
39,103,control,4790
42,103,control,4880
45,103,control,4843
48,103,control,4845
0,104,control,5123
3,104,control,5039
6,104,control,5080
9,104,control,5126
12,104,control,5143
15,104,control,5116
18,104,control,5095
21,104,control,5168
24,104,control,5113
27,104,control,5154
30,104,control,5108
33,104,control,5161
36,104,control,5142
39,104,control,5134
42,104,control,5121
45,104,control,5143
48,104,control,5176
0,105,control,7734
3,105,control,7622
6,105,control,7654
9,105,control,7668
12,105,control,7834
15,105,control,7718
18,105,control,7643
21,105,control,7737
24,105,control,7705
27,105,control,7728
30,105,control,7785
33,105,control,7716
36,105,control,7703
39,105,control,7667
42,105,control,7644
45,105,control,7679
48,105,control,7662
0,106,control,5757
3,106,control,5755
6,106,control,5740
9,106,control,5784
12,106,control,5790
15,106,control,5741
18,106,control,5751
21,106,control,5807
24,106,control,5725
27,106,control,5738
30,106,control,5666
33,106,control,5771
36,106,control,5777
39,106,control,5761
42,106,control,5760
45,106,control,5721
48,106,control,5774
0,107,control,6955
3,107,control,6959
6,107,control,6861
9,107,control,6867
12,107,control,6956
15,107,control,6924
18,107,control,6908
21,107,control,6856
24,107,control,6837
27,107,control,6872
30,107,control,6842
33,107,control,6933
36,107,control,6897
39,107,control,6899
42,107,control,6929
45,107,control,6891
48,107,control,6940
0,108,control,4728
3,108,control,4763
6,108,control,4771
9,108,control,4751
12,108,control,4740
15,108,control,4736
18,108,control,4746
21,108,control,4756
24,108,control,4722
27,108,control,4756
30,108,control,4783
33,108,control,4783
36,108,control,4747
39,108,control,4764
42,108,control,4721
45,108,control,4785
48,108,control,4750
0,109,control,3501
3,109,control,3493
6,109,control,3498
9,109,control,3450
12,109,control,3513
15,109,control,3471
18,109,control,3504
21,109,control,3453
24,109,control,3500
27,109,control,3507
30,109,control,3471
33,109,control,3508
36,109,control,3526
39,109,control,3489
42,109,control,3456
45,109,control,3472
48,109,control,3491
0,11,control,7803
3,11,control,7775
6,11,control,7798
9,11,control,7790
12,11,control,7831
15,11,control,7892
18,11,control,7821
21,11,control,7796
24,11,control,7757
27,11,control,7748
30,11,control,7725
33,11,control,7825
36,11,control,7886
39,11,control,7834
42,11,control,7826
45,11,control,7858
48,11,control,7731
0,110,control,3022
3,110,control,3034
6,110,control,2994
9,110,control,3032
12,110,control,3021
15,110,control,3009
18,110,control,3038
21,110,control,2976
24,110,control,3003
27,110,control,3028
30,110,control,2979
33,110,control,3042
36,110,control,3023
39,110,control,3006
42,110,control,2991
45,110,control,3013
48,110,control,3015
0,111,control,6891
3,111,control,6814
6,111,control,6797
9,111,control,6818
12,111,control,6806
15,111,control,6825
18,111,control,6858
21,111,control,6872
24,111,control,6854
27,111,control,6857
30,111,control,6838
33,111,control,6772
36,111,control,6798
39,111,control,6854
42,111,control,6877
45,111,control,6729
48,111,control,6773
0,112,control,9576
3,112,control,9540
6,112,control,9607
9,112,control,9530
12,112,control,9604
15,112,control,9545
18,112,control,9670
21,112,control,9538
24,112,control,9502
27,112,control,9592
30,112,control,9586
33,112,control,9538
36,112,control,9552
39,112,control,9580
42,112,control,9580
45,112,control,9579
48,112,control,9611
0,113,control,5395
3,113,control,5252
6,113,control,5327
9,113,control,5320
12,113,control,5359
15,113,control,5318
18,113,control,5354
21,113,control,5318
24,113,control,5323
27,113,control,5330
30,113,control,5358
33,113,control,5340
36,113,control,5318
39,113,control,5354
42,113,control,5347
45,113,control,5319
48,113,control,5379
0,114,control,3673
3,114,control,3613
6,114,control,3605
9,114,control,3673
12,114,control,3647
15,114,control,3637
18,114,control,3561
21,114,control,3622
24,114,control,3630
27,114,control,3617
30,114,control,3593
33,114,control,3633
36,114,control,3550
39,114,control,3645
42,114,control,3620
45,114,control,3578
48,114,control,3589
0,115,control,3548
3,115,control,3525
6,115,control,3565
9,115,control,3564
12,115,control,3526
15,115,control,3484
18,115,control,3524
21,115,control,3454
24,115,control,3543
27,115,control,3504
30,115,control,3550
33,115,control,3533
36,115,control,3575
39,115,control,3488
42,115,control,3531
45,115,control,3560
48,115,control,3544
0,116,control,4051
3,116,control,3962
6,116,control,4015
9,116,control,4043
12,116,control,4039
15,116,control,4092
18,116,control,4079
