Time,Seed,Model,Value
0,1,control,0.001653
3,1,control,0.001624
6,1,control,0.0016075
9,1,control,0.001651
12,1,control,0.001638
15,1,control,0.001631
18,1,control,0.001636
21,1,control,0.0016225
24,1,control,0.001621
27,1,control,0.0016105
30,1,control,0.001625
33,1,control,0.0016205
36,1,control,0.0016225
39,1,control,0.001629
42,1,control,0.0016205
45,1,control,0.001626
48,1,control,0.001649
0,10,control,0.0020935
3,10,control,0.002079
6,10,control,0.0020895
9,10,control,0.0021135
12,10,control,0.0021095
15,10,control,0.0020935
18,10,control,0.002109
21,10,control,0.0021
24,10,control,0.0020985
27,10,control,0.002117
30,10,control,0.002073
33,10,control,0.002121
36,10,control,0.0020985
39,10,control,0.00211
42,10,control,0.0020905
45,10,control,0.002128
48,10,control,0.002089
0,100,control,0.0025905
3,100,control,0.0025535
6,100,control,0.002582
9,100,control,0.002565
12,100,control,0.002578
15,100,control,0.002562
18,100,control,0.002583
21,100,control,0.002598
24,100,control,0.0025965
27,100,control,0.0025865
30,100,control,0.002582
33,100,control,0.002584
36,100,control,0.0025775
39,100,control,0.0025735
42,100,control,0.002563
45,100,control,0.0025735
48,100,control,0.002557
0,101,control,0.0058985
3,101,control,0.0059275
6,101,control,0.005898
9,101,control,0.005955
12,101,control,0.005911
15,101,control,0.005959
18,101,control,0.005912
21,101,control,0.005941
24,101,control,0.005941
27,101,control,0.0059455
30,101,control,0.0059515
33,101,control,0.005948
36,101,control,0.0059455
39,101,control,0.005929
42,101,control,0.005948
45,101,control,0.00593
48,101,control,0.006004
0,102,control,0.0022115
3,102,control,0.0022095
6,102,control,0.0022055
9,102,control,0.0022125
12,102,control,0.0022205
15,102,control,0.0021865
18,102,control,0.002191
21,102,control,0.0022285
24,102,control,0.0022195
27,102,control,0.002216
30,102,control,0.0022245
33,102,control,0.0022205
36,102,control,0.0022235000000000002
39,102,control,0.002206
42,102,control,0.002218
45,102,control,0.0022235000000000002
48,102,control,0.00222
0,103,control,0.002439
3,103,control,0.0024045
6,103,control,0.0024035
9,103,control,0.0024315
12,103,control,0.0024225
15,103,control,0.002445
18,103,control,0.0024115
21,103,control,0.0024325
24,103,control,0.0024185
27,103,control,0.0024225
30,103,control,0.0024395
33,103,control,0.0024145
36,103,control,0.0024355
39,103,control,0.0023905
42,103,control,0.0024365
45,103,control,0.002418
48,103,control,0.00242
0,104,control,0.002556
3,104,control,0.002513
6,104,control,0.002535
9,104,control,0.002556
12,104,control,0.0025665
15,104,control,0.0025515
18,104,control,0.0025425
21,104,control,0.002577
24,104,control,0.0025505
27,104,control,0.002573
30,104,control,0.0025505
33,104,control,0.002577
36,104,control,0.002566
39,104,control,0.0025605
42,104,control,0.0025545
45,104,control,0.002566
48,104,control,0.0025845
0,105,control,0.0038575
3,105,control,0.003803
6,105,control,0.0038195
9,105,control,0.0038255
12,105,control,0.0039075
15,105,control,0.003849
18,105,control,0.003812
21,105,control,0.00386
24,105,control,0.003843
27,105,control,0.003855
30,105,control,0.0038845
33,105,control,0.003849
36,105,control,0.0038455
39,105,control,0.003825
42,105,control,0.003815
45,105,control,0.0038315
48,105,control,0.003822
0,106,control,0.0028745
3,106,control,0.002874
6,106,control,0.0028635
9,106,control,0.0028845
12,106,control,0.0028885
15,106,control,0.0028635
18,106,control,0.002873
21,106,control,0.0029
24,106,control,0.002855
27,106,control,0.002866
30,106,control,0.002829
33,106,control,0.0028795
36,106,control,0.002885
39,106,control,0.0028769999999999998
42,106,control,0.0028755
45,106,control,0.002855
48,106,control,0.0028815
0,107,control,0.003471
3,107,control,0.003472
6,107,control,0.003422
9,107,control,0.0034265
12,107,control,0.0034685
15,107,control,0.0034525
18,107,control,0.003445
21,107,control,0.003421
24,107,control,0.0034115
27,107,control,0.003429
30,107,control,0.003412
33,107,control,0.00346
36,107,control,0.0034405
39,107,control,0.003443
42,107,control,0.0034565
45,107,control,0.0034375
48,107,control,0.003462
0,108,control,0.0023565
3,108,control,0.002375
6,108,control,0.0023755
9,108,control,0.0023665
12,108,control,0.0023615
15,108,control,0.002359
18,108,control,0.002364
21,108,control,0.002369
24,108,control,0.0023535
27,108,control,0.0023715
30,108,control,0.002383
33,108,control,0.0023825
36,108,control,0.0023635
39,108,control,0.0023735
42,108,control,0.002353
45,108,control,0.0023845
48,108,control,0.0023685
0,109,control,0.0017475
3,109,control,0.001743
6,109,control,0.0017465
9,109,control,0.001722
12,109,control,0.0017535
15,109,control,0.001733
18,109,control,0.0017485
21,109,control,0.001724
24,109,control,0.0017465
27,109,control,0.001749
30,109,control,0.001731
33,109,control,0.0017495
36,109,control,0.001758
39,109,control,0.001743
42,109,control,0.0017245
45,109,control,0.0017335
48,109,control,0.001743
