Time,Seed,Model,Value
0,1,control,0.0214295
3,1,control,0.0214265
6,1,control,0.021485
9,1,control,0.0215615
12,1,control,0.021451
15,1,control,0.0214365
18,1,control,0.0214485
21,1,control,0.021369
24,1,control,0.0214405
27,1,control,0.0215145
30,1,control,0.0216125
33,1,control,0.0214725
36,1,control,0.021417
39,1,control,0.0214305
42,1,control,0.0214345
45,1,control,0.021427
48,1,control,0.0215095
0,10,control,0.0155325
3,10,control,0.015512
6,10,control,0.0155375
9,10,control,0.015579
12,10,control,0.015595
15,10,control,0.0155575
18,10,control,0.0155625
21,10,control,0.0155235
24,10,control,0.015598
27,10,control,0.0155875
30,10,control,0.0155565
33,10,control,0.0156175
36,10,control,0.015521
39,10,control,0.015574
42,10,control,0.0155505
45,10,control,0.0155765
48,10,control,0.01551
0,100,control,0.0179335
3,100,control,0.017913
6,100,control,0.017951
9,100,control,0.017947
12,100,control,0.017978
15,100,control,0.0178465
18,100,control,0.0178865
21,100,control,0.017874
24,100,control,0.0180555
27,100,control,0.0178795
30,100,control,0.018029
33,100,control,0.017869
36,100,control,0.017919
39,100,control,0.0180175
42,100,control,0.017926
45,100,control,0.0179935
48,100,control,0.017983
0,101,control,0.0139925
3,101,control,0.0139095
6,101,control,0.0139905
9,101,control,0.013947
12,101,control,0.013926
15,101,control,0.013997
18,101,control,0.0139385
21,101,control,0.013966
24,101,control,0.0139715
27,101,control,0.01398
30,101,control,0.014009
33,101,control,0.013947
36,101,control,0.013929
39,101,control,0.013944
42,101,control,0.0139435
45,101,control,0.0139305
48,101,control,0.013911
0,102,control,0.015002
3,102,control,0.015035
6,102,control,0.0149325
9,102,control,0.014947
12,102,control,0.0150565
15,102,control,0.0150295
18,102,control,0.015027
21,102,control,0.0149355
24,102,control,0.015053
27,102,control,0.0149775
30,102,control,0.0150295
33,102,control,0.0149815
36,102,control,0.0149275
39,102,control,0.0150375
42,102,control,0.0150575
45,102,control,0.015042
48,102,control,0.0149995
0,103,control,0.009222
3,103,control,0.0092285
6,103,control,0.009271
9,103,control,0.0092445
12,103,control,0.0093065
15,103,control,0.009261
18,103,control,0.0092635
21,103,control,0.0092235
24,103,control,0.0092625
27,103,control,0.0092155
30,103,control,0.009265
33,103,control,0.0092435
36,103,control,0.009271
39,103,control,0.009262
42,103,control,0.009302
45,103,control,0.009213
48,103,control,0.0092695
0,104,control,0.015203
3,104,control,0.0151115
6,104,control,0.015115
9,104,control,0.01503
12,104,control,0.0152165
15,104,control,0.015116
18,104,control,0.0150895
21,104,control,0.015134
24,104,control,0.015165
27,104,control,0.01512
30,104,control,0.0151475
33,104,control,0.015149
36,104,control,0.0151215
39,104,control,0.015069
42,104,control,0.0152325
45,104,control,0.0151735
48,104,control,0.015227
0,105,control,0.0163985
3,105,control,0.0163175
6,105,control,0.0163595
9,105,control,0.016309
12,105,control,0.0163265
15,105,control,0.016262
18,105,control,0.0162945
21,105,control,0.0162655
24,105,control,0.016338
27,105,control,0.016316
30,105,control,0.0163645
33,105,control,0.016228
36,105,control,0.016301
39,105,control,0.0163135
42,105,control,0.0162115
45,105,control,0.016291
48,105,control,0.016303
0,106,control,0.0258625
3,106,control,0.025791
6,106,control,0.0257475
9,106,control,0.0258975
12,106,control,0.0258265
15,106,control,0.0259145
18,106,control,0.025894
21,106,control,0.025862
24,106,control,0.02591
27,106,control,0.0258435
30,106,control,0.0258295
33,106,control,0.025807
36,106,control,0.02587
39,106,control,0.025891
42,106,control,0.025781
45,106,control,0.0257755
48,106,control,0.0258365
0,107,control,0.0092965
3,107,control,0.0092675
6,107,control,0.0092795
9,107,control,0.009325
12,107,control,0.009226
15,107,control,0.0092665
18,107,control,0.0093325
21,107,control,0.0092685
24,107,control,0.0092635
27,107,control,0.009256
30,107,control,0.0093435
33,107,control,0.0092445
36,107,control,0.0092685
39,107,control,0.009315
42,107,control,0.009227
45,107,control,0.009275
48,107,control,0.00922
0,108,control,0.0093255
3,108,control,0.009337
6,108,control,0.009359
9,108,control,0.009421
12,108,control,0.0093095
15,108,control,0.009388
18,108,control,0.0094155
21,108,control,0.009345
24,108,control,0.0093795
27,108,control,0.009426
30,108,control,0.009368
33,108,control,0.0093065
36,108,control,0.009366
39,108,control,0.0093585
42,108,control,0.009365
45,108,control,0.009428
48,108,control,0.0093125
0,109,control,0.0227355
3,109,control,0.022666
6,109,control,0.022664
9,109,control,0.0227225
12,109,control,0.0226905
15,109,control,0.022596
18,109,control,0.0226075
21,109,control,0.0226675
24,109,control,0.022652
27,109,control,0.022722
30,109,control,0.0226845
33,109,control,0.0226565
36,109,control,0.022586
39,109,control,0.022666
42,109,control,0.022655
45,109,control,0.0226775
48,109,control,0.0226405
0,11,control,0.013841
3,11,control,0.01392
6,11,control,0.0139105
9,11,control,0.0138675
12,11,control,0.013873
15,11,control,0.0139415
18,11,control,0.0138905
21,11,control,0.013895
24,11,control,0.0139125
27,11,control,0.013892
30,11,control,0.0138645
33,11,control,0.0138485
36,11,control,0.0138805
39,11,control,0.0138265
42,11,control,0.0138245
45,11,control,0.01392
48,11,control,0.013862
0,110,control,0.016628
3,110,control,0.016728
6,110,control,0.0166965
9,110,control,0.0167415
12,110,control,0.016842
15,110,control,0.016678
18,110,control,0.0167145
21,110,control,0.0167115
24,110,control,0.016706
27,110,control,0.016781
30,110,control,0.0167625
33,110,control,0.0165955
36,110,control,0.0166945
39,110,control,0.0167
42,110,control,0.016802
45,110,control,0.0168225
48,110,control,0.0167545
0,111,control,0.019201
3,111,control,0.019026
6,111,control,0.0190825
