Time,Seed,Model,Value
0,1,control,61753
3,1,control,61907
6,1,control,61874
9,1,control,61842
12,1,control,61804
15,1,control,61863
18,1,control,61929
21,1,control,61661
24,1,control,61690
27,1,control,61971
30,1,control,61844
33,1,control,62003
36,1,control,61885
39,1,control,61879
42,1,control,61800
45,1,control,61859
48,1,control,61848
0,10,control,43491
3,10,control,43566
6,10,control,43429
9,10,control,43634
12,10,control,43637
15,10,control,43398
18,10,control,43641
21,10,control,43680
24,10,control,43697
27,10,control,43471
30,10,control,43668
33,10,control,43680
36,10,control,43478
39,10,control,43574
42,10,control,43471
45,10,control,43410
48,10,control,43766
0,100,control,28333
3,100,control,28569
6,100,control,28487
9,100,control,28506
12,100,control,28464
15,100,control,28511
18,100,control,28550
21,100,control,28498
24,100,control,28560
27,100,control,28440
30,100,control,28501
33,100,control,28674
36,100,control,28465
39,100,control,28478
42,100,control,28537
45,100,control,28335
48,100,control,28570
0,101,control,16876
3,101,control,17015
6,101,control,16930
9,101,control,17004
12,101,control,17049
15,101,control,16841
18,101,control,16949
21,101,control,16964
24,101,control,17043
27,101,control,16948
30,101,control,16840
33,101,control,17103
36,101,control,16922
39,101,control,16946
42,101,control,17031
45,101,control,16888
48,101,control,16984
0,102,control,18469
3,102,control,18370
6,102,control,18440
9,102,control,18466
12,102,control,18480
15,102,control,18468
18,102,control,18455
21,102,control,18356
24,102,control,18276
27,102,control,18455
30,102,control,18438
33,102,control,18579
36,102,control,18432
39,102,control,18555
42,102,control,18470
45,102,control,18230
48,102,control,18497
0,103,control,50643
3,103,control,51008
6,103,control,50888
9,103,control,51118
12,103,control,50749
15,103,control,50914
18,103,control,51103
21,103,control,51125
24,103,control,50855
27,103,control,51041
30,103,control,50923
33,103,control,51139
36,103,control,50995
39,103,control,50918
42,103,control,50711
45,103,control,50822
48,103,control,50909
0,104,control,8695
3,104,control,8795
6,104,control,8874
9,104,control,8846
12,104,control,8753
15,104,control,8877
18,104,control,8849
21,104,control,8774
24,104,control,8861
27,104,control,8826
30,104,control,8910
33,104,control,8827
36,104,control,8815
39,104,control,8900
42,104,control,8878
45,104,control,8816
48,104,control,8922
0,105,control,11191
3,105,control,11192
6,105,control,11261
9,105,control,11212
12,105,control,11306
15,105,control,11188
18,105,control,11211
21,105,control,11277
24,105,control,11156
27,105,control,11238
30,105,control,11316
33,105,control,11301
36,105,control,11208
39,105,control,11176
42,105,control,11229
45,105,control,11196
48,105,control,11235
0,106,control,49009
3,106,control,49008
6,106,control,48817
9,106,control,49122
12,106,control,49015
15,106,control,48824
18,106,control,48836
21,106,control,48943
24,106,control,48969
27,106,control,49208
30,106,control,49070
33,106,control,49109
36,106,control,49078
39,106,control,49043
42,106,control,48920
45,106,control,49074
