Time,Seed,Model,Value
0,1,control,-0.01292246632548896
3,1,control,-0.00970048176227716
6,1,control,-0.01302412177811351
9,1,control,-0.01074467284059103
12,1,control,-0.00234248708862473
15,1,control,-0.00782445121483626
18,1,control,-0.00980453633503702
21,1,control,0.00212142226609086
24,1,control,-4.9340643528639e-4
27,1,control,-0.01331541101111874
30,1,control,-0.0074759961378523
33,1,control,-0.01840201586014163
36,1,control,-0.01248460402409805
39,1,control,-0.01191615856107086
42,1,control,-0.00735561007933729
45,1,control,-0.01033624392001921
48,1,control,-0.00506339808828281
0,10,control,-0.00806406464131541
3,10,control,-0.00469590351320256
6,10,control,0.00293566982626901
9,10,control,-0.01294500210857073
12,10,control,-0.01431988595484645
15,10,control,0.00167845209144401
18,10,control,-0.01522872278215005
21,10,control,-0.01913982448012115
24,10,control,-0.01618160821647113
27,10,control,-0.00264071786409746
30,10,control,-0.01544354907186062
33,10,control,-0.01549794806480009
36,10,control,-0.0035965362692656
39,10,control,-0.0119264131822036
42,10,control,-0.0023350346885277
45,10,control,0.00245638039700572
48,10,control,-0.02287051361773878
0,100,control,0.04935282082431872
3,100,control,0.03523768099490081
6,100,control,0.03766786839609364
9,100,control,0.03304140484406963
12,100,control,0.03438482355575872
15,100,control,0.03824169203147637
18,100,control,0.0354133529530166
21,100,control,0.03194234285911658
24,100,control,0.03078980747162831
27,100,control,0.04229730506416584
30,100,control,0.03358154139794955
33,100,control,0.01813865862182189
36,100,control,0.04360194308889769
39,100,control,0.03175721189589341
42,100,control,0.0316329158164425
45,100,control,0.04755628450095425
48,100,control,0.02625560646424142
0,101,control,0.03319406191982662
3,101,control,0.01145855502842638
6,101,control,0.0379827496400171
9,101,control,0.00869205480676326
12,101,control,0.00703664052990132
15,101,control,0.04519130142168985
18,101,control,0.02272936315206505
21,101,control,0.03067513277561908
24,101,control,0.00982190953220854
27,101,control,0.03563222060434059
30,101,control,0.05789442308675526
33,101,control,0.00496544152478613
36,101,control,0.03636646471793797
39,101,control,0.03142989290200834
42,101,control,0.01455525005037922
45,101,control,0.03527406729081615
48,101,control,0.01684269781092976
0,102,control,-0.03176609059649721
3,102,control,-0.01013361765966046
6,102,control,-0.02939377841127957
