Time,Seed,Model,Value
0,1,control,0.0015275
3,1,control,0.0015125
6,1,control,0.001502
9,1,control,0.001514
12,1,control,0.0015365
15,1,control,0.001536
18,1,control,0.0015095
21,1,control,0.001538
24,1,control,0.0015445
27,1,control,0.001535
30,1,control,0.001496
33,1,control,0.0015445
36,1,control,0.001517
39,1,control,0.001548
42,1,control,0.001538
45,1,control,0.001527
48,1,control,0.001506
0,10,control,0.002638
3,10,control,0.0026285
6,10,control,0.002622
9,10,control,0.0026385
12,10,control,0.002602
15,10,control,0.002614
18,10,control,0.002623
21,10,control,0.002627
24,10,control,0.002613
27,10,control,0.0026205
30,10,control,0.002642
33,10,control,0.002629
36,10,control,0.002634
39,10,control,0.0026205
42,10,control,0.002593
45,10,control,0.0026075
48,10,control,0.00259
0,100,control,0.0030715
3,100,control,0.003051
6,100,control,0.0030505
9,100,control,0.0030435
12,100,control,0.003044
15,100,control,0.003057
18,100,control,0.003041
21,100,control,0.0030645
24,100,control,0.003093
27,100,control,0.003054
30,100,control,0.003037
33,100,control,0.0030735
36,100,control,0.0030745
39,100,control,0.0030565
42,100,control,0.003056
45,100,control,0.0030585
48,100,control,0.0030465
0,101,control,0.0048555
3,101,control,0.004812
6,101,control,0.0048595
9,101,control,0.004847
12,101,control,0.0048445
15,101,control,0.0047925
18,101,control,0.0047935
21,101,control,0.004843
24,101,control,0.0048625
27,101,control,0.004811
30,101,control,0.0047985
33,101,control,0.004781
36,101,control,0.004883
39,101,control,0.0048365
42,101,control,0.004795
45,101,control,0.004834
48,101,control,0.004842
0,102,control,0.0069275
3,102,control,0.0068225
6,102,control,0.006855
9,102,control,0.0069025
12,102,control,0.0069175
15,102,control,0.00692
18,102,control,0.006877
21,102,control,0.006862
24,102,control,0.006876
27,102,control,0.0068835
30,102,control,0.006863
33,102,control,0.00692
36,102,control,0.006933
39,102,control,0.0068445
42,102,control,0.0068635
45,102,control,0.0068395
48,102,control,0.0068815
0,103,control,0.003314
3,103,control,0.003281
6,103,control,0.0032975
9,103,control,0.0032885
12,103,control,0.003314
15,103,control,0.0033185
18,103,control,0.003308
21,103,control,0.0032805
24,103,control,0.0032765
27,103,control,0.0032895
30,103,control,0.00326
33,103,control,0.003248
36,103,control,0.003276
39,103,control,0.0033075
42,103,control,0.0032755
45,103,control,0.003278
48,103,control,0.003312
0,104,control,0.0039835
3,104,control,0.003952
6,104,control,0.0039495
