Time,Seed,Model,Value
0,1,control,4.2811666666666e-4
3,1,control,4.2727747474746e-4
6,1,control,4.2820808080807e-4
9,1,control,4.2839373737373e-4
12,1,control,4.2759838383837e-4
15,1,control,4.2635353535353e-4
18,1,control,4.2948444444444e-4
21,1,control,4.2954010101009e-4
24,1,control,4.3011969696969e-4
27,1,control,4.2804838383837e-4
30,1,control,4.2510262626262e-4
33,1,control,4.2953868686868e-4
36,1,control,4.2912848484848e-4
39,1,control,4.2875303030302e-4
42,1,control,4.2768888888888e-4
45,1,control,4.2413737373737e-4
48,1,control,4.2839363636363e-4
0,10,control,7.7681595959594e-4
3,10,control,7.7453575757574e-4
6,10,control,7.7552404040402e-4
9,10,control,7.7646464646463e-4
12,10,control,7.7609929292928e-4
15,10,control,7.774312121212e-4
18,10,control,7.7747070707069e-4
21,10,control,7.7409343434342e-4
24,10,control,7.7593555555554e-4
27,10,control,7.7603757575756e-4
30,10,control,7.7581999999998e-4
33,10,control,7.7552868686867e-4
36,10,control,7.7855767676766e-4
39,10,control,7.7656070707069e-4
42,10,control,7.7569535353534e-4
45,10,control,7.7474434343432e-4
48,10,control,7.7620343434342e-4
0,100,control,3.7593484848484e-4
3,100,control,3.7427434343433e-4
6,100,control,3.7739767676767e-4
9,100,control,3.7642191919191e-4
12,100,control,3.7694141414141e-4
15,100,control,3.7605787878787e-4
18,100,control,3.7409252525252e-4
21,100,control,3.7682494949494e-4
24,100,control,3.7784434343434e-4
27,100,control,3.793013131313e-4
30,100,control,3.7783464646464e-4
33,100,control,3.7624545454545e-4
36,100,control,3.7712606060605e-4
39,100,control,3.7553494949494e-4
42,100,control,3.7772949494949e-4
45,100,control,3.7444818181817e-4
48,100,control,3.778311111111e-4
0,101,control,4.8675858585858e-4
3,101,control,4.8389676767676e-4
6,101,control,4.8485555555554e-4
9,101,control,4.8668808080807e-4
12,101,control,4.8865535353534e-4
15,101,control,4.9047818181817e-4
18,101,control,4.8308989898989e-4
21,101,control,4.861205050505e-4
24,101,control,4.8539848484848e-4
27,101,control,4.9054313131312e-4
30,101,control,4.8620757575757e-4
33,101,control,4.8524999999999e-4
36,101,control,4.9003343434343e-4
39,101,control,4.8560868686868e-4
42,101,control,4.8596737373736e-4
45,101,control,4.8868545454544e-4
48,101,control,4.8784202020201e-4
0,102,control,7.9501424242423e-4
3,102,control,7.890715151515e-4
6,102,control,7.9210242424241e-4
9,102,control,7.9280616161614e-4
12,102,control,7.9453424242423e-4
15,102,control,7.8963575757574e-4
18,102,control,7.9101363636362e-4
21,102,control,7.9210010101008e-4
24,102,control,7.9165696969695e-4
27,102,control,7.9037424242423e-4
30,102,control,7.8996676767675e-4
33,102,control,7.9203616161615e-4
36,102,control,7.9289232323231e-4
39,102,control,7.890813131313e-4
42,102,control,7.8898101010099e-4
45,102,control,7.8899454545453e-4
48,102,control,7.8986616161615e-4
0,103,control,6.47501010101e-4
3,103,control,6.4845202020201e-4
6,103,control,6.4852717171716e-4
9,103,control,6.4578626262625e-4
12,103,control,6.4687404040403e-4
15,103,control,6.4733747474746e-4
18,103,control,6.4935323232322e-4
21,103,control,6.4480343434342e-4
24,103,control,6.4929060606059e-4
27,103,control,6.4785898989898e-4
30,103,control,6.4824414141413e-4
33,103,control,6.465814141414e-4
36,103,control,6.483014141414e-4
39,103,control,6.4552020202019e-4
42,103,control,6.4474353535352e-4
45,103,control,6.440314141414e-4
48,103,control,6.4787666666665e-4
0,104,control,4.4603989898989e-4
3,104,control,4.4355686868686e-4
6,104,control,4.45771010101e-4
9,104,control,4.4389040404039e-4
12,104,control,4.4352464646464e-4
15,104,control,4.4701181818181e-4
18,104,control,4.4411525252524e-4
21,104,control,4.4614535353534e-4
24,104,control,4.415514141414e-4
27,104,control,4.4346878787878e-4
30,104,control,4.4695202020201e-4
33,104,control,4.4127787878787e-4
36,104,control,4.4721020202019e-4
39,104,control,4.4518909090908e-4
42,104,control,4.4643575757575e-4
45,104,control,4.4539696969696e-4
48,104,control,4.4493272727272e-4
0,105,control,4.8192787878787e-4
3,105,control,4.8150707070706e-4
6,105,control,4.8289181818181e-4
9,105,control,4.8085393939393e-4
12,105,control,4.7878424242423e-4
15,105,control,4.7947515151514e-4
18,105,control,4.8115696969696e-4
21,105,control,4.79781010101e-4
24,105,control,4.8158959595959e-4
27,105,control,4.8101525252524e-4
30,105,control,4.7909848484848e-4
33,105,control,4.8135282828282e-4
36,105,control,4.8023717171716e-4
39,105,control,4.7890484848484e-4
42,105,control,4.8038202020201e-4
45,105,control,4.7883040404039e-4
48,105,control,4.8245474747474e-4
0,106,control,8.2367656565655e-4
3,106,control,8.2634585858584e-4
6,106,control,8.22761010101e-4
9,106,control,8.306515151515e-4
12,106,control,8.2502353535352e-4
15,106,control,8.2998636363635e-4
18,106,control,8.2943030303029e-4
21,106,control,8.2411050505049e-4
24,106,control,8.2664797979797e-4
27,106,control,8.2618969696968e-4
30,106,control,8.2442707070706e-4
33,106,control,8.2877010101009e-4
36,106,control,8.2605919191918e-4
39,106,control,8.2744626262625e-4
42,106,control,8.2620262626261e-4
45,106,control,8.2753888888887e-4
48,106,control,8.2381373737372e-4
0,107,control,5.1184262626262e-4
3,107,control,5.0917585858585e-4
6,107,control,5.1437959595958e-4
9,107,control,5.1372191919191e-4
12,107,control,5.112708080808e-4
15,107,control,5.1212373737373e-4
18,107,control,5.1214242424241e-4
21,107,control,5.1136272727272e-4
24,107,control,5.074713131313e-4
27,107,control,5.1069171717171e-4
30,107,control,5.1011838383837e-4
33,107,control,5.0954747474746e-4
36,107,control,5.1202848484847e-4
39,107,control,5.097512121212e-4
42,107,control,5.0935161616161e-4
45,107,control,5.113414141414e-4
48,107,control,5.0632797979797e-4
0,108,control,5.3714979797979e-4
3,108,control,5.3480363636363e-4
6,108,control,5.3515818181817e-4
9,108,control,5.3299040404039e-4
12,108,control,5.3466828282827e-4
15,108,control,5.3418303030302e-4
18,108,control,5.3331313131312e-4
21,108,control,5.3532696969696e-4
24,108,control,5.3244060606059e-4
27,108,control,5.3594040404039e-4
30,108,control,5.3485626262625e-4
33,108,control,5.3461989898989e-4
36,108,control,5.3725020202019e-4
39,108,control,5.329809090909e-4
42,108,control,5.3320595959595e-4
45,108,control,5.3374020202019e-4
48,108,control,5.3514979797979e-4
0,109,control,7.0429444444443e-4
3,109,control,7.0424060606059e-4
6,109,control,7.0535020202019e-4
9,109,control,7.0265252525251e-4
12,109,control,7.0487545454544e-4
15,109,control,7.0080777777777e-4
18,109,control,7.0399979797978e-4
21,109,control,7.0600202020201e-4
24,109,control,7.0418959595958e-4
27,109,control,7.0632737373736e-4
30,109,control,7.0124939393938e-4
33,109,control,7.0748444444443e-4
36,109,control,7.0881979797978e-4
39,109,control,7.075712121212e-4
42,109,control,7.0402828282827e-4
45,109,control,7.037713131313e-4
48,109,control,7.0859323232322e-4
0,11,control,3.9020858585858e-4
3,11,control,3.944106060606e-4
6,11,control,3.9438878787878e-4
9,11,control,3.9605404040403e-4
12,11,control,3.9415171717171e-4
15,11,control,3.9713545454544e-4
18,11,control,3.9434909090908e-4
21,11,control,3.930409090909e-4
24,11,control,3.9421828282827e-4
27,11,control,3.9400323232322e-4
30,11,control,3.9563424242424e-4
33,11,control,3.9592272727272e-4
36,11,control,3.9464989898989e-4
39,11,control,3.9296434343433e-4
42,11,control,3.9624787878787e-4
45,11,control,3.9637414141413e-4
48,11,control,3.94501010101e-4
0,110,control,3.6142262626262e-4
3,110,control,3.6142343434342e-4
6,110,control,3.5586464646464e-4
9,110,control,3.5928252525252e-4
12,110,control,3.5632818181817e-4
15,110,control,3.5979343434343e-4
18,110,control,3.5815363636363e-4
21,110,control,3.5750252525252e-4
24,110,control,3.6025787878787e-4
27,110,control,3.6039717171716e-4
30,110,control,3.5701909090908e-4
33,110,control,3.589809090909e-4
36,110,control,3.5588272727272e-4
39,110,control,3.5746181818181e-4
42,110,control,3.5782898989898e-4
45,110,control,3.5787474747474e-4
48,110,control,3.5853020202019e-4
0,111,control,3.1792494949494e-4
3,111,control,3.1884777777777e-4
6,111,control,3.1800727272726e-4
9,111,control,3.1812353535353e-4
12,111,control,3.1637939393939e-4
15,111,control,3.1626888888888e-4
18,111,control,3.1832828282827e-4
21,111,control,3.1805737373736e-4
24,111,control,3.186607070707e-4
27,111,control,3.1912868686868e-4
30,111,control,3.1807494949494e-4
33,111,control,3.1916767676767e-4
36,111,control,3.1974838383838e-4
39,111,control,3.1895202020201e-4
42,111,control,3.1767232323232e-4
45,111,control,3.1945020202019e-4
