Time,Seed,Model,Value
0,1,control,4480
3,1,control,4440
6,1,control,4457
9,1,control,4417
12,1,control,4434
15,1,control,4450
18,1,control,4393
21,1,control,4472
24,1,control,4443
27,1,control,4454
30,1,control,4405
33,1,control,4459
36,1,control,4407
39,1,control,4423
42,1,control,4397
45,1,control,4417
48,1,control,4429
0,10,control,8096
3,10,control,8127
6,10,control,7958
9,10,control,8083
12,10,control,8063
15,10,control,8064
18,10,control,8104
21,10,control,8115
24,10,control,8075
27,10,control,8048
30,10,control,8128
33,10,control,8013
36,10,control,8123
39,10,control,8047
42,10,control,8013
45,10,control,8095
48,10,control,8060
0,100,control,3803
3,100,control,3775
6,100,control,3852
9,100,control,3769
12,100,control,3845
15,100,control,3823
18,100,control,3799
21,100,control,3832
24,100,control,3791
27,100,control,3815
30,100,control,3764
33,100,control,3818
36,100,control,3838
39,100,control,3835
42,100,control,3833
45,100,control,3836
48,100,control,3832
0,101,control,5048
3,101,control,5123
6,101,control,5094
9,101,control,5148
12,101,control,5177
15,101,control,5068
18,101,control,5082
21,101,control,5078
24,101,control,5058
27,101,control,5127
30,101,control,5081
33,101,control,5066
36,101,control,5140
39,101,control,5137
42,101,control,5016
45,101,control,5084
48,101,control,5057
0,102,control,8354
3,102,control,8309
6,102,control,8273
9,102,control,8299
12,102,control,8355
15,102,control,8247
18,102,control,8292
21,102,control,8307
24,102,control,8400
27,102,control,8306
30,102,control,8255
33,102,control,8295
36,102,control,8259
39,102,control,8219
42,102,control,8222
45,102,control,8272
48,102,control,8246
0,103,control,6714
3,103,control,6771
6,103,control,6714
9,103,control,6644
12,103,control,6669
15,103,control,6718
18,103,control,6721
21,103,control,6730
24,103,control,6742
27,103,control,6716
30,103,control,6761
33,103,control,6741
36,103,control,6687
39,103,control,6668
42,103,control,6628
45,103,control,6746
48,103,control,6719
0,104,control,4619
3,104,control,4654
6,104,control,4611
9,104,control,4627
12,104,control,4677
15,104,control,4656
18,104,control,4623
21,104,control,4631
24,104,control,4642
27,104,control,4598
30,104,control,4661
33,104,control,4618
36,104,control,4677
39,104,control,4587
42,104,control,4660
45,104,control,4615
48,104,control,4647
0,105,control,5017
3,105,control,5035
6,105,control,5010
9,105,control,5006
12,105,control,4970
15,105,control,5008
18,105,control,4960
21,105,control,4970
24,105,control,4964
27,105,control,5052
30,105,control,4972
33,105,control,5011
36,105,control,5051
39,105,control,5008
42,105,control,5002
45,105,control,4941
48,105,control,4956
0,106,control,8615
3,106,control,8610
6,106,control,8601
9,106,control,8608
12,106,control,8686
15,106,control,8596
18,106,control,8666
21,106,control,8627
24,106,control,8670
27,106,control,8660
30,106,control,8568
33,106,control,8660
36,106,control,8752
39,106,control,8574
42,106,control,8648
45,106,control,8686
48,106,control,8686
0,107,control,5440
3,107,control,5397
6,107,control,5384
9,107,control,5400
12,107,control,5418
15,107,control,5424
18,107,control,5366
21,107,control,5422
24,107,control,5347
27,107,control,5402
30,107,control,5383
33,107,control,5421
36,107,control,5433
39,107,control,5444
42,107,control,5341
45,107,control,5408
48,107,control,5376
0,108,control,5687
3,108,control,5586
6,108,control,5635
9,108,control,5655
12,108,control,5646
15,108,control,5649
18,108,control,5581
21,108,control,5591
24,108,control,5631
27,108,control,5669
30,108,control,5654
33,108,control,5637
36,108,control,5715
39,108,control,5626
42,108,control,5632
45,108,control,5604
48,108,control,5647
0,109,control,7308
3,109,control,7302
6,109,control,7306
9,109,control,7358
12,109,control,7309
15,109,control,7306
18,109,control,7296
21,109,control,7367
24,109,control,7314
27,109,control,7235
30,109,control,7285
33,109,control,7416
36,109,control,7348
39,109,control,7280
42,109,control,7266
45,109,control,7318
48,109,control,7376
0,11,control,4043
3,11,control,4117
6,11,control,4022
9,11,control,4079
12,11,control,4063
15,11,control,4100
18,11,control,4040
21,11,control,4055
24,11,control,4126
27,11,control,4071
30,11,control,4089
33,11,control,4121
36,11,control,4110
39,11,control,4093
42,11,control,4116
45,11,control,4075
48,11,control,4158
0,110,control,3729
3,110,control,3785
6,110,control,3679
9,110,control,3712
12,110,control,3696
15,110,control,3692
18,110,control,3686
21,110,control,3734
24,110,control,3749
27,110,control,3689
30,110,control,3727
33,110,control,3729
36,110,control,3706
39,110,control,3695
42,110,control,3671
45,110,control,3757
48,110,control,3711
0,111,control,3415
3,111,control,3355
6,111,control,3354
9,111,control,3339
12,111,control,3334
15,111,control,3361
18,111,control,3405
21,111,control,3400
24,111,control,3419
27,111,control,3393
30,111,control,3388
33,111,control,3406
36,111,control,3371
39,111,control,3383
42,111,control,3346
45,111,control,3411
48,111,control,3418
0,112,control,2177
3,112,control,2138
6,112,control,2140
9,112,control,2158
12,112,control,2099
15,112,control,2144
18,112,control,2111
21,112,control,2119
24,112,control,2159
27,112,control,2123
30,112,control,2135
33,112,control,2118
36,112,control,2134
39,112,control,2133
42,112,control,2121
45,112,control,2130
48,112,control,2131
0,113,control,7495
3,113,control,7397
6,113,control,7522
9,113,control,7496
12,113,control,7453
15,113,control,7448
18,113,control,7323
21,113,control,7406
24,113,control,7449
27,113,control,7455
30,113,control,7442
33,113,control,7367
36,113,control,7362
39,113,control,7399
42,113,control,7454
45,113,control,7334
48,113,control,7412
0,114,control,5864
3,114,control,5891
6,114,control,5838
9,114,control,5905
12,114,control,5917
15,114,control,5877
18,114,control,5859
21,114,control,5948
24,114,control,5929
27,114,control,5918
30,114,control,5901
33,114,control,5876
36,114,control,5897
39,114,control,5890
42,114,control,5952
45,114,control,5937
48,114,control,5909
0,115,control,8417
3,115,control,8319
6,115,control,8366
9,115,control,8352
12,115,control,8409
15,115,control,8353
18,115,control,8435
21,115,control,8407
24,115,control,8422
27,115,control,8366
30,115,control,8321
33,115,control,8368
36,115,control,8396
39,115,control,8377
42,115,control,8450
45,115,control,8368
48,115,control,8421
0,116,control,5390
3,116,control,5411
6,116,control,5440
9,116,control,5386
12,116,control,5446
15,116,control,5361
18,116,control,5437
21,116,control,5482
24,116,control,5431
27,116,control,5420
30,116,control,5388
33,116,control,5445
36,116,control,5428
39,116,control,5429
42,116,control,5420
45,116,control,5455
48,116,control,5386
0,117,control,10396
3,117,control,10459
6,117,control,10466
9,117,control,10492
12,117,control,10423
15,117,control,10421
18,117,control,10422
21,117,control,10454
24,117,control,10381
27,117,control,10459
30,117,control,10462
33,117,control,10520
36,117,control,10443
39,117,control,10436
42,117,control,10454
45,117,control,10418
48,117,control,10469
0,118,control,5294
3,118,control,5321
6,118,control,5301
9,118,control,5331
12,118,control,5352
15,118,control,5313
18,118,control,5356
21,118,control,5272
24,118,control,5326
27,118,control,5347
30,118,control,5372
33,118,control,5403
36,118,control,5428
39,118,control,5344
42,118,control,5372
45,118,control,5383
48,118,control,5338
0,119,control,7582
3,119,control,7609
6,119,control,7474
9,119,control,7572
12,119,control,7569
15,119,control,7515
18,119,control,7503
21,119,control,7498
24,119,control,7629
27,119,control,7513
30,119,control,7529
33,119,control,7483
36,119,control,7516
39,119,control,7527
42,119,control,7523
45,119,control,7433
48,119,control,7524
0,12,control,5888
3,12,control,5861
6,12,control,5802
9,12,control,5869
12,12,control,5895
15,12,control,5837
18,12,control,5803
21,12,control,5794
24,12,control,5858
27,12,control,5795
30,12,control,5832
33,12,control,5856
36,12,control,5827
39,12,control,5826
42,12,control,5930
45,12,control,5932
48,12,control,5849
0,120,control,4429
3,120,control,4385
6,120,control,4436
9,120,control,4392
12,120,control,4437
15,120,control,4429
18,120,control,4378
21,120,control,4437
24,120,control,4448
27,120,control,4453
30,120,control,4442
33,120,control,4400
36,120,control,4411
39,120,control,4347
42,120,control,4391
45,120,control,4400
48,120,control,4393
0,121,control,5798
3,121,control,5829
6,121,control,5814
9,121,control,5829
12,121,control,5876
15,121,control,5780
18,121,control,5860
21,121,control,5802
24,121,control,5826
27,121,control,5767
30,121,control,5816
33,121,control,5798
36,121,control,5835
39,121,control,5747
42,121,control,5867
45,121,control,5809
48,121,control,5836
0,122,control,5641
3,122,control,5609
6,122,control,5579
9,122,control,5693
12,122,control,5592
15,122,control,5607
18,122,control,5685
21,122,control,5687
24,122,control,5668
27,122,control,5613
30,122,control,5638
33,122,control,5658
36,122,control,5643
39,122,control,5653
42,122,control,5645
45,122,control,5606
48,122,control,5689
0,123,control,5649
3,123,control,5578
6,123,control,5623
9,123,control,5612
12,123,control,5637
15,123,control,5677
18,123,control,5615
21,123,control,5645
24,123,control,5616
27,123,control,5634
30,123,control,5608
33,123,control,5603
36,123,control,5641
39,123,control,5587
42,123,control,5628
45,123,control,5608
48,123,control,5596
0,124,control,8529
3,124,control,8428
6,124,control,8489
9,124,control,8447
12,124,control,8484
15,124,control,8397
18,124,control,8468
21,124,control,8412
24,124,control,8440
27,124,control,8416
