Time,Seed,Model,Value
12,142,control,48969
15,142,control,48738
18,142,control,48794
21,142,control,49105
24,142,control,48985
27,142,control,48770
30,142,control,49203
33,142,control,49028
36,142,control,49425
39,142,control,48711
42,142,control,48734
45,142,control,48871
48,142,control,48831
0,143,control,48834
3,143,control,48444
6,143,control,48482
9,143,control,48445
12,143,control,49148
15,143,control,48647
18,143,control,48921
21,143,control,48925
24,143,control,49036
27,143,control,48807
30,143,control,48862
33,143,control,48951
36,143,control,48718
39,143,control,48668
42,143,control,48610
45,143,control,49170
48,143,control,48965
0,144,control,48655
3,144,control,48767
6,144,control,48956
9,144,control,48725
12,144,control,49140
15,144,control,48838
18,144,control,48218
21,144,control,49312
24,144,control,49179
27,144,control,48863
30,144,control,48440
33,144,control,48746
36,144,control,49069
39,144,control,48636
42,144,control,49147
45,144,control,48811
48,144,control,48959
0,145,control,49052
3,145,control,48496
6,145,control,48415
9,145,control,49104
12,145,control,48430
15,145,control,48221
18,145,control,49328
21,145,control,48525
24,145,control,49100
27,145,control,48945
30,145,control,48648
33,145,control,48792
36,145,control,48733
39,145,control,48505
42,145,control,48374
45,145,control,48896
48,145,control,48718
0,146,control,48356
3,146,control,48133
6,146,control,47701
9,146,control,48208
12,146,control,48526
15,146,control,48392
18,146,control,47579
21,146,control,48112
24,146,control,48288
27,146,control,48517
30,146,control,47921
33,146,control,48282
36,146,control,48485
39,146,control,48871
42,146,control,48289
45,146,control,48225
48,146,control,48493
0,147,control,48172
3,147,control,48078
6,147,control,48067
9,147,control,48036
12,147,control,48549
15,147,control,47970
18,147,control,48376
21,147,control,48095
24,147,control,48859
27,147,control,48880
30,147,control,48658
33,147,control,48140
36,147,control,48323
39,147,control,48478
42,147,control,48240
45,147,control,48491
48,147,control,48435
0,148,control,48509
3,148,control,48631
6,148,control,48951
9,148,control,48773
12,148,control,48839
15,148,control,48621
18,148,control,48497
21,148,control,48501
24,148,control,48585
27,148,control,47875
30,148,control,48277
33,148,control,48310
36,148,control,48369
39,148,control,48328
42,148,control,48101
45,148,control,48480
48,148,control,48869
0,149,control,48001
3,149,control,48479
6,149,control,47892
9,149,control,48535
12,149,control,48062
15,149,control,48085
18,149,control,48209
21,149,control,48513
24,149,control,48442
27,149,control,48276
30,149,control,48527
33,149,control,48352
36,149,control,48325
39,149,control,47948
42,149,control,48227
45,149,control,48299
