Time,n_pairs,Value,median_r2,sd_r2,min_r2,max_r2,Seed,Model
0,2992675,0.02131650939656581,0.01021051127463579,0.02945603794216387,0,0.903822124004364,1,control
3,2992864,0.0214115900454681,0.01018039416521787,0.03043623414576888,0,2.1709938049316406,1,control
6,2939328,0.02145992604641302,0.01018881052732467,0.03020809008203338,0,1.9909547567367551,1,control
9,2998092,0.02128128946202775,0.01019003521651029,0.02931033203366272,0,0.6255710124969482,1,control
12,2929022,0.02138970803394796,0.01014187838882207,0.03162823694030137,0,3.918602228164673,1,control
15,2970422,0.02145192940317852,0.01029190607368946,0.0295124063550868,0,0.746401846408844,1,control
18,2930719,0.02132559286490663,0.01010818034410476,0.03035452766119437,0,1.610656976699829,1,control
21,2979075,0.02150048131890299,0.01017491333186626,0.03152019654651381,0,2.037071943283081,1,control
24,2956548,0.02125931188200345,0.01012404728680849,0.02948843611298774,0,1.1843243837356567,1,control
27,2918960,0.02131547674627192,0.01019003521651029,0.02949686732383178,0,0.7843906879425049,1,control
30,2912130,0.02135589382261108,0.01018915511667728,0.02966916179204257,0,1.0863513946533203,1,control
33,2904618,0.02183516019272554,0.01031406223773956,0.0340664807437504,0,5.392454624176025,1,control
36,2992891,0.02128052192584425,0.01016408950090408,0.02954523024725178,0,1.0223013162612915,1,control
39,2961697,0.02165944767173191,0.01019109971821308,0.04139419069382472,0,5.716411113739014,1,control
42,2932056,0.02126819342670549,0.01019003521651029,0.02961866328801758,0,1.86119544506073,1,control
45,2934248,0.02134908021298969,0.01021051127463579,0.02949955319840051,0,0.7764067649841309,1,control
48,2927232,0.0210874222334443,0.01009680330753326,0.02904616165440973,0,0.5744583010673523,1,control
0,1428980,0.02123991300216212,0.01018474344164133,0.02922660638619343,0,0.646826446056366,10,control
3,1438794,0.02117933091321369,0.01006781682372093,0.02917900203330433,0,0.6075363755226135,10,control
6,1419582,0.02124101899634577,0.01014187838882207,0.02924546083968901,0,0.5528262853622437,10,control
9,1419666,0.02129384120976308,0.01014415733516216,0.02924406721753227,0,0.566896915435791,10,control
12,1432793,0.02145346343158325,0.01027532387524843,0.02948686365121493,0,0.566896915435791,10,control
15,1426788,0.02120881578919115,0.01013365294784307,0.02916995954918097,0,0.6857874393463135,10,control
18,1401660,0.02109689332852238,0.01003779750317335,0.02898660915820305,0,0.5225260257720947,10,control
21,1428024,0.02213167614979703,0.01043082028627395,0.03757720665033813,0,5.407941818237305,10,control
24,1402950,0.02158025318685715,0.01017883140593767,0.03624834694898433,0,5.940711975097656,10,control
27,1428024,0.02130494339271266,0.01011607330292463,0.02952443148977919,0,1.040891170501709,10,control
30,1420828,0.02148744843527136,0.01029172167181968,0.02952647099825298,0,0.566896915435791,10,control
33,1440990,0.02138518316402737,0.0102276224642992,0.02932716419819708,0,0.566896915435791,10,control
36,1425572,0.02128320590222709,0.01019003521651029,0.02919703304601384,0,0.6857874393463135,10,control
39,1449580,0.0213812639841297,0.01017491333186626,0.03014282836376006,0,1.4748629331588743,10,control
42,1478512,0.02206014271850913,0.01060715317726135,0.03072357211926393,0,0.9381335377693176,10,control
45,1416051,0.0214540061193573,0.01029190607368946,0.02954907469006613,0,0.5943361520767212,10,control
48,1452000,0.021176967180125,0.01009745616465807,0.02912897621043668,0,0.5679451823234558,10,control
0,6471407,0.02132942763310299,0.01020199060440063,0.02967779334455992,0,2.7203962802886963,100,control
3,6398298,0.02136175141242017,0.01022786926478147,0.02985911894591341,0,1.943274736404419,100,control
6,6266456,0.02151029073998735,0.01026951801031828,0.03118295309319846,0,3.5131077766418457,100,control
9,6284649,0.02168267421923093,0.01038429047912359,0.03011098957886265,0,1.2595558166503906,100,control
12,6319872,0.02132624617912301,0.01019003521651029,0.02939719227045288,0,0.6433225870132446,100,control
15,6302590,0.0213783803480336,0.01019109971821308,0.02989465116864417,0,1.478596568107605,100,control
18,6170231,0.02132713531728112,0.01017883140593767,0.02942796167866139,0,0.8345712423324585,100,control
21,6269532,0.02175896995649953,0.01035316754132509,0.03260694707183386,0,4.357158660888672,100,control
24,6425864,0.02128377339211958,0.01021051127463579,0.02932693158182394,0,0.6546949148178101,100,control
27,6329680,0.02127995000473143,0.01018881052732467,0.02935207840370693,0,0.7106826901435852,100,control
