Time,Seed,Model,Value
0,1,control,251204
3,1,control,252592
6,1,control,252943
9,1,control,251850
12,1,control,251722
15,1,control,252037
18,1,control,252300
21,1,control,251953
24,1,control,252614
27,1,control,252775
30,1,control,252458
33,1,control,251664
36,1,control,250897
39,1,control,251347
42,1,control,251985
45,1,control,251560
48,1,control,251911
0,10,control,269497
3,10,control,270585
6,10,control,269694
9,10,control,270226
12,10,control,270144
15,10,control,269864
18,10,control,270006
21,10,control,269797
24,10,control,271042
27,10,control,270687
30,10,control,271223
33,10,control,269501
36,10,control,269583
39,10,control,270193
42,10,control,270547
45,10,control,269903
48,10,control,270577
0,100,control,271611
3,100,control,271376
6,100,control,271125
9,100,control,270876
12,100,control,270459
15,100,control,270498
18,100,control,272156
21,100,control,271776
24,100,control,272464
27,100,control,271420
30,100,control,271588
33,100,control,269825
36,100,control,271736
39,100,control,271712
42,100,control,270625
45,100,control,270971
48,100,control,271243
0,101,control,226263
3,101,control,227297
6,101,control,226993
9,101,control,227056
12,101,control,225843
15,101,control,228035
18,101,control,226544
21,101,control,226779
24,101,control,225475
27,101,control,227192
30,101,control,226784
33,101,control,227689
36,101,control,227336
39,101,control,226481
42,101,control,227601
45,101,control,226278
48,101,control,226909
0,102,control,234182
3,102,control,233266
6,102,control,233711
9,102,control,233579
12,102,control,234209
15,102,control,234310
18,102,control,232462
21,102,control,233969
24,102,control,234466
27,102,control,234567
30,102,control,234086
33,102,control,233450
36,102,control,233711
39,102,control,234310
42,102,control,233441
45,102,control,233171
48,102,control,233764
0,103,control,260395
3,103,control,260872
6,103,control,260218
9,103,control,261498
12,103,control,260148
15,103,control,261093
18,103,control,261206
21,103,control,261158
24,103,control,261661
27,103,control,262425
30,103,control,259869
33,103,control,261465
36,103,control,260713
39,103,control,262095
42,103,control,262033
45,103,control,260216
48,103,control,262001
0,104,control,236427
3,104,control,236574
6,104,control,236787
9,104,control,235720
12,104,control,237322
15,104,control,236249
18,104,control,235920
21,104,control,236589
24,104,control,236340
27,104,control,235454
30,104,control,236444
33,104,control,235908
36,104,control,237000
39,104,control,235700
42,104,control,236922
