Time,n_pairs,Value,median_r2,sd_r2,min_r2,max_r2,Seed,Model
0,2081960,0.02147253262502325,0.0103001594543457,0.0295908794548179,0,0.528724730014801,1,control
3,2017008,0.02145430928306157,0.01022610068321228,0.02996684980139127,0,1.7990254163742063,1,control
6,2037584,0.02136994363856027,0.01021727081388235,0.02953402135231915,0,0.926551342010498,1,control
9,2034302,0.02187338427151011,0.0104529783129692,0.03006266028265012,0,0.646826446056366,1,control
12,2037663,0.02147436723747816,0.01029190607368946,0.02953691381874758,0,0.566896915435791,1,control
15,2036116,0.02123597976639159,0.01013653259724378,0.02929695260825487,0,0.566896915435791,1,control
18,2046465,0.02120870555610567,0.01013268623501062,0.0291733253593986,0,0.6633915305137634,1,control
21,2010148,0.02142847326160326,0.0102657014504075,0.02945167986747268,0,0.6571735143661499,1,control
24,2101056,0.02127251601252681,0.01018605288118124,0.02928129340844492,0,0.5106523036956787,1,control
27,2062944,0.02116211245263607,0.01009680330753326,0.02916552260627795,0,0.6075363755226135,1,control
30,2068957,0.02139705454651413,0.01021142024546861,0.02946209292159801,0,0.5265645980834961,1,control
33,2026444,0.02141690346429056,0.01028298307210207,0.029458037866228078,0,0.5737672448158264,1,control
36,2036826,0.02123222774642907,0.01009745616465807,0.02926671392854039,0,0.5343884229660034,1,control
39,2065344,0.02116392558306701,0.01009680330753326,0.0291568429437412,0,0.5434810519218445,1,control
42,2057376,0.0212726080813297,0.01018039416521787,0.02925706780928238,0,0.6325857043266296,1,control
45,2072079,0.02120844909409865,0.01014187838882207,0.02922114410490005,0,0.694155216217041,1,control
48,2059604,0.02143404072815088,0.01020199060440063,0.02949970959859839,0,0.817493736743927,1,control
0,2865720,0.02130561251330796,0.01018039416521787,0.02943196607790229,0,0.8323012590408325,10,control
3,2950995,0.02135848928839998,0.01024437136948108,0.0294864089930853,0,1.1969414949417114,10,control
6,2906736,0.02127790211613055,0.01017220877110958,0.02940628995319984,0,1.1264909505844116,10,control
9,2938250,0.021329293536108528,0.01021142024546861,0.02938081778878681,0,0.6546949148178101,10,control
12,2904060,0.02180302191033386,0.01018809527158737,0.04856777647240834,0,12.066332817077637,10,control
15,2977476,0.02174346308977155,0.01020899228751659,0.04323571709953608,0,9.15256690979004,10,control
18,2976294,0.02143027814810201,0.01026090048253536,0.02951132631515485,0,0.8022137880325317,10,control
21,2920056,0.02179706106580059,0.01011118292808532,0.05528496308113097,0,12.183603286743164,10,control
24,2921838,0.02128009291578283,0.01017153263092041,0.02940692291147676,0,0.7410001754760742,10,control
27,2950500,0.02128083929253242,0.01010818034410476,0.03014108185327159,0,2.0668506622314453,10,control
30,2912000,0.02144311195350012,0.01026333961635828,0.0295813734492601,0,0.7461035251617432,10,control
33,2891100,0.02131426089133995,0.01015836931765079,0.02948492245603086,0,0.8548356890678406,10,control
36,2914150,0.02134922869779539,0.01019003521651029,0.02943499507721709,0,0.7071247696876526,10,control
39,2911248,0.02136920953122603,0.01015715114772319,0.02974722518607839,0,1.311277151107788,10,control
42,2908992,0.02127346687104095,0.0100994799286127,0.03118300650014733,0,3.0221760272979736,10,control
45,2907470,0.02156150003283652,0.01026616618037223,0.03010976702296724,0,1.5598143339157104,10,control
48,2900652,0.02158510803553287,0.01029190607368946,0.03144403863159283,0,3.133065700531006,10,control
0,3625191,0.02122051805631225,0.01009854767471551,0.02917673733713841,0,0.6129453182220459,100,control
3,3688278,0.0212493007697999,0.01015739887952804,0.02928700891488945,0,0.7240395545959473,100,control
6,3609559,0.0213136189969896,0.01016440708190202,0.02935491198610133,0,0.6153317093849182,100,control
9,3670956,0.0212705702354184,0.01009745616465807,0.03019581980275674,0,4.129486560821533,100,control
12,3722958,0.02117196428841204,0.01014051400125026,0.02914976183862492,0,1.0412328243255615,100,control
15,3644181,0.02118757994247028,0.01010987348854541,0.02916804372664583,0,0.6546949148178101,100,control
18,3668958,0.021967847849636,0.01055110618472099,0.03016749061340809,0,0.6129453182220459,100,control
21,3663371,0.0212168744071343,0.01010505203157663,0.02925108667936411,0,0.7534869313240051,100,control
24,3647931,0.02129605729364487,0.01017491333186626,0.029340619571238558,0,0.6153317093849182,100,control
27,3634586,0.0214029948177459,0.01018474344164133,0.03092466619642802,0,2.8923134803771973,100,control
30,3647844,0.02128704394086421,0.01018323935568332,0.02948375252957789,0,0.7787590622901917,100,control
33,3638400,0.02153124734105518,0.01034123264253139,0.02960052748669065,0,0.8011672496795654,100,control
36,3651896,0.02126336956511143,0.01016768999397754,0.02922397321831199,0,0.5744583010673523,100,control
39,3671007,0.02138067721410199,0.01019003521651029,0.02945668673537128,0,0.6876732707023621,100,control
42,3630874,0.02146904500486721,0.01029190607368946,0.02958246094635271,0,0.7240395545959473,100,control
45,3646100,0.02151083945262178,0.01026951801031828,0.02963833898014812,0,0.7240395545959473,100,control
48,3655728,0.02135647930279717,0.01020774897187948,0.0293911561613698,0,0.5744583010673523,100,control
0,2082240,0.02124111914239649,0.01017172262072563,0.02925801631258245,0,0.6614142656326294,101,control
3,2152008,0.02141064757143949,0.01026856806129217,0.02950625042550121,0,0.7534236311912537,101,control
6,2106580,0.02123481211224949,0.01010818034410476,0.02946245579142534,0,1.0763884782791138,101,control
9,2125508,0.02122987122334985,0.01010441780090332,0.02926276028633564,0,0.5905473828315735,101,control
12,2119935,0.02119103645937515,0.01013434585183858,0.0291908499450282,0,0.5702574849128723,101,control
15,2118018,0.02133564180940639,0.01020899228751659,0.02936750734289989,0,0.566896915435791,101,control
18,2130050,0.0211818159830492,0.01011888030916452,0.02932811771650387,0,1.378216028213501,101,control
21,2092360,0.02148883865123843,0.01024690549820661,0.03097566657462416,0,2.658220052719116,101,control
24,2082053,0.02148085434716266,0.01024536695331335,0.0296321961337164,0,0.5762273669242859,101,control
27,2100894,0.02146993784235247,0.01010905671864748,0.03560021275327551,0,5.130372524261475,101,control
30,2122008,0.02128499201770958,0.01018881052732467,0.02930377739610224,0,0.5424096584320068,101,control
33,2119767,0.02149242311767514,0.01021142024546861,0.02968178038514876,0,0.7310054302215576,101,control
36,2128152,0.02123682738383388,0.01016448251903057,0.02927006383747692,0,0.7551798224449158,101,control
39,2080764,0.0213735764663875,0.01015739887952804,0.02949948017470774,0,1.0445854663848877,101,control
42,2139969,0.02150870882763672,0.01028378121554851,0.02971988316691335,0,0.873346209526062,101,control
45,2039175,0.02133815228499439,0.0101666348055005,0.02935670047090626,0,0.6096183061599731,101,control
48,2079348,0.0212962556772163,0.01010742131620645,0.02942403436604214,0,0.6197736859321594,101,control
0,2105860,0.02133863494224805,0.0101961325854063,0.02942728691815051,0,0.53445965051651,102,control
3,2070045,0.02131250379889062,0.01019003521651029,0.02927483046127329,0,0.5744583010673523,102,control
6,2082132,0.02160247761018214,0.01031427923589944,0.02978263955702737,0,0.6841755509376526,102,control
9,2088820,0.0213453743823842,0.01018039416521787,0.02932310166781802,0,0.6325857043266296,102,control
12,2079945,0.02126601870979243,0.01016408950090408,0.02930079244467227,0,0.8291871547698975,102,control
15,2058008,0.02124711594293104,0.01014976296573877,0.02925155973289868,0,0.5578420162200928,102,control
18,2106040,0.02134223883490159,0.01021197158843278,0.0293216187244169,0,0.5744583010673523,102,control
21,2079750,0.02169928632092237,0.01039296761155128,0.02981926486962306,0,0.6129453182220459,102,control
24,2091960,0.02144070534463914,0.01022677682340145,0.02950044037387368,0,0.6172168254852295,102,control
27,2048686,0.02131867447472942,0.01019173208624124,0.02930085869101689,0,0.5326621532440186,102,control
30,2072004,0.02124828428090816,0.0101961325854063,0.02914468489712754,0,0.566896915435791,102,control
33,2100498,0.0214434237013319,0.01025294139981269,0.02951490699915797,0,0.7240395545959473,102,control
36,2124803,0.02134612405189044,0.01018515881150961,0.02939689304902945,0,0.646826446056366,102,control
39,2071664,0.02134306287934186,0.0102491844445467,0.02936332237636748,0,0.7763068675994873,102,control
42,2104200,0.02130278821873523,0.01016939245164394,0.02934130782150304,0,0.566896915435791,102,control
45,2098232,0.02123397782305584,0.01016594562679529,0.0292900723066749,0,0.8020904660224915,102,control
48,2076732,0.02118285439124284,0.01013434585183858,0.02921142302051734,0,0.6841755509376526,102,control
0,1874136,0.02104879195236692,0.01007428020238876,0.02899922938445141,0,0.5395437479019165,103,control
3,1806327,0.02131639819564009,0.01016987022012472,0.02944383131479699,0,0.6278530359268188,103,control
6,1815756,0.02146031091553888,0.01029190607368946,0.02951761804908242,0,0.5170512199401855,103,control
9,1831950,0.02164705491381512,0.01039300672709941,0.02979678921747466,0,0.6298815608024597,103,control
12,1826510,0.02118969386728412,0.01009680330753326,0.02917438326627847,0,0.514768123626709,103,control
15,1840050,0.02133947902925424,0.01018666569143533,0.02938014164347324,0,0.566896915435791,103,control
18,1871388,0.02130878506764623,0.01024970971047878,0.02937201098741566,0,0.8008914589881897,103,control
21,1835976,0.0216410146300204,0.01040200237184763,0.02979643415527306,0,0.5754531621932983,103,control
24,1863125,0.02111287879753037,0.01014415733516216,0.02905499677580646,0,0.566896915435791,103,control
27,1841368,0.02113433487785553,0.01014187838882207,0.02911383610864849,0,0.5983755588531494,103,control
30,1868673,0.02108927904690663,0.01009680330753326,0.02900995843849493,0,0.5744583010673523,103,control
33,1872762,0.02140749396445248,0.01029342599213123,0.02947105568414118,0,0.8376610279083252,103,control
36,1822496,0.02122991211682679,0.01016648113727569,0.02922758294354268,0,0.6325857043266296,103,control
39,1849479,0.02133296570696819,0.01022313255816698,0.02935864377766684,0,0.638528048992157,103,control
42,1849479,0.02123348352157349,0.01015673950314521,0.02919100432076444,0,0.600493848323822,103,control
45,1824945,0.02139823295529157,0.01018492504954338,0.02955838131975145,0,0.6129453182220459,103,control
48,1846881,0.02132682558897291,0.01019003521651029,0.02928613117173564,0,0.59593266248703,103,control
0,2056920,0.02134323497921337,0.0101961325854063,0.02932181828690333,0,0.5813720226287842,104,control
3,2043128,0.02124862543783082,0.01014415733516216,0.02916923477750829,0,0.5089103579521179,104,control
6,2040192,0.02144010340941464,0.0101945623755455,0.02950118472159101,0,0.5983755588531494,104,control
9,2074698,0.02121168754072146,0.0101154139265418,0.02930086711363813,0,0.721841037273407,104,control
12,2042870,0.02120500340731539,0.01014976296573877,0.02913730511454411,0,0.5136807560920715,104,control
15,2068862,0.0213709410024331,0.01019817870110273,0.02941174219771726,0,0.7554894089698792,104,control
18,2087541,0.02135178959099698,0.0101961325854063,0.02934277853433964,0,0.5702458024024963,104,control
21,2094066,0.02130465584872818,0.01016939245164394,0.02939630953020335,0,0.5434810519218445,104,control
24,2076040,0.02136089225277961,0.01019109971821308,0.0294369913640157,0,0.6679729223251343,104,control
27,2119536,0.02139081047377628,0.01023045368492603,0.0294143049690897,0,0.6822298765182495,104,control
30,2062047,0.0213460018558839,0.01019109971821308,0.02933377247908198,0,0.6306350827217102,104,control
33,2081888,0.02104063207363037,0.01007654145359993,0.02894040090356256,0,0.6546949148178101,104,control
36,2062602,0.02112174695687013,0.01009680330753326,0.02913867149854756,0,0.566896915435791,104,control
39,2073318,0.02121799943476729,0.01018039416521787,0.02920036149280033,0,0.6841755509376526,104,control
42,2091982,0.02144095184754894,0.01028567645698785,0.02949392356694627,0,0.6954699158668518,104,control
45,2051816,0.02128318135579495,0.01013176795095205,0.02930877713661713,0,0.6633915305137634,104,control
48,2113440,0.02119598033516449,0.01013289298862218,0.02920469646119783,0,0.6073858141899109,104,control
0,3492720,0.02130174704348564,0.01011413894593715,0.02958887341369131,0,1.3819373846054075,105,control
3,3548880,0.0213290770653562,0.01025845110416412,0.02936194349176322,0,0.6613544821739197,105,control
6,3513720,0.02120432609367525,0.01010818034410476,0.02927577899411678,0,0.646826446056366,105,control
9,3585312,0.02125642752794095,0.01017665863037109,0.02929178207592394,0,0.839270293712616,105,control
12,3550740,0.02122240545596022,0.01014187838882207,0.02928756319482956,0,0.957950234413147,105,control
15,3533871,0.02141459176356361,0.01025223731994628,0.02945350219653265,0,0.6857874393463135,105,control
18,3515576,0.02135189779276034,0.01020899228751659,0.0294046163560092,0,0.6841755509376526,105,control
21,3541915,0.02140642933299547,0.01022658869624137,0.02947950463414895,0,0.6211700439453125,105,control
24,3488463,0.0213052679095225,0.01020986773073673,0.02927924940010836,0,0.6073858141899109,105,control
27,3545248,0.02127488652995807,0.01018492504954338,0.02922092996664529,0,0.5288801789283752,105,control
30,3483442,0.0212681103932105,0.01009745616465807,0.02932118929122749,0,0.5482248663902283,105,control
33,3573178,0.02132993716869697,0.01019109971821308,0.02950988123625426,0,0.9119499921798706,105,control
36,3523120,0.02160703334147653,0.01028176397085189,0.03360864259992333,0,5.624725341796875,105,control
39,3608058,0.02123188732348678,0.01018247660249471,0.02925013048514294,0,0.6287680268287659,105,control
42,3539286,0.02151990531421301,0.0103092361241579,0.02965586039755943,0,0.7630267143249512,105,control
45,3541668,0.02141950997925394,0.01022406760603189,0.02953089010146128,0,0.6129453182220459,105,control
48,3555108,0.02128780746037288,0.01018708478659391,0.02934665298094034,0,0.6834600567817688,105,control
0,2238015,0.02123316851809378,0.01018039416521787,0.02916787011959879,0,0.6078379154205322,106,control
3,2218554,0.02125185978844328,0.01018937118351459,0.0292455089044471,0,0.657128095626831,106,control
6,2254412,0.02136373539993573,0.01022449880838394,0.02947295485148579,0,0.8462554216384888,106,control
9,2248498,0.02128999014523695,0.01020899228751659,0.02930449528248904,0,0.646826446056366,106,control
12,2212654,0.02124123277264017,0.01014778017997741,0.02932532059424563,0,0.594402551651001,106,control
15,2243988,0.02125641865057314,0.01016408950090408,0.02931802385385519,0,0.5321623086929321,106,control
18,2176344,0.02119801426932978,0.01017153263092041,0.02921233568601482,0,0.730538010597229,106,control
21,2214080,0.02118473978898966,0.01012286450713872,0.02909242067714495,0,0.7454280257225037,106,control
24,2196000,0.02124450882113244,0.01015910878777504,0.02925698609486009,0,0.564775824546814,106,control
27,2174078,0.02123239452749034,0.01017634943127632,0.02920577998396187,0,0.7454280257225037,106,control
30,2159190,0.02146133006264265,0.0102657014504075,0.02954992985957525,0,0.6841755509376526,106,control
33,2187440,0.02100262335598292,0.01003154553472995,0.02891809241348884,0,0.6888642907142639,106,control
36,2184363,0.02141032994174356,0.01018474344164133,0.02946819113341298,0,0.6073858141899109,106,control
39,2199145,0.02121159225770781,0.01014577597379684,0.02924919607103138,0,0.731402575969696,106,control
42,2174060,0.02134994965020779,0.01018708478659391,0.02941669805333819,0,0.6298815608024597,106,control
45,2185806,0.02142218104522338,0.010211993008852,0.02945796090840411,0,0.5653300285339355,106,control
48,2190391,0.02133067852411807,0.0101961325854063,0.02934179108594392,0,0.5679451823234558,106,control
0,3829680,0.0211337063284166,0.01009745616465807,0.02906178014486707,0,0.778173565864563,107,control
3,3866570,0.02128868821024912,0.01016408950090408,0.0293263305946968,0,0.59593266248703,107,control
6,3878060,0.02126882538111702,0.01018474344164133,0.02927782496015065,0,0.6378270983695984,107,control
9,3862260,0.02142692971761496,0.01025842409580946,0.02952448300783861,0,0.8484119176864624,107,control
12,3791826,0.02117030336369904,0.01013121847063303,0.02913034199007845,0,0.646826446056366,107,control
15,3809679,0.02132047314436027,0.01016700640320777,0.02931150075725945,0,0.566896915435791,107,control
18,3814065,0.02140021478482919,0.0102332467213273,0.02945049261695245,0,0.6767114400863647,107,control
21,3806112,0.02119226616077963,0.0101065244525671,0.02915663516081943,0,0.5424096584320068,107,control
24,3838990,0.02131648349249698,0.01018039416521787,0.02933911431404847,0,0.566896915435791,107,control
27,3815656,0.02133844368288058,0.01018708478659391,0.02934686187267102,0,0.7240395545959473,107,control
30,3820028,0.02133201263129189,0.01019817870110273,0.02934174120923982,0,0.6841755509376526,107,control
33,3811836,0.02129603481220222,0.01018039416521787,0.02925638821032926,0,0.6346561908721924,107,control
36,3772656,0.02127589840122345,0.01016939245164394,0.02929183165116197,0,0.6153317093849182,107,control
39,3843320,0.02130279969140835,0.01019445154815912,0.02933412058147243,0,0.6129453182220459,107,control
42,3855122,0.02131302224606953,0.01018160674721002,0.02944078893400598,0,0.6416388154029846,107,control
45,3844680,0.02124307634522938,0.01016594562679529,0.02922101149284822,0,0.6416388154029846,107,control
48,3811794,0.02142036825842702,0.01025842409580946,0.0294402097309779,0,0.566896915435791,107,control
0,2705349,0.0214216282848391,0.01021051127463579,0.02962382859519834,0,1.022721767425537,108,control
3,2722451,0.02126412433850905,0.01014328375458717,0.02923475659141624,0,0.5856093168258667,108,control
6,2703960,0.02124507467041561,0.01012489944696426,0.02929850624708702,0,0.5679451823234558,108,control
9,2711768,0.02131670278380396,0.01021051127463579,0.02932293284802038,0,0.7031702399253845,108,control
12,2671625,0.02150320857619277,0.01020899228751659,0.03143043825012855,0,3.7583625316619873,108,control
15,2729424,0.02128770899331102,0.01015836931765079,0.02935762053192282,0,0.7341858744621277,108,control
18,2756708,0.02124551592632494,0.01009966991841793,0.03033441873395343,0,2.241590976715088,108,control
21,2705064,0.02137529959870529,0.01020899228751659,0.02968832054263581,0,1.3650239706039429,108,control
24,2742047,0.02121071873170996,0.01014187838882207,0.02925351633313151,0,0.6067342758178711,108,control
27,2683752,0.02117149329991868,0.01009680330753326,0.02943035444086084,0,1.3262816667556765,108,control
30,2657198,0.02174427108038994,0.01041232794523239,0.02993774618894941,0,0.5784626603126526,108,control
33,2658480,0.02138198131416886,0.01021051127463579,0.02943099272822764,0,0.5813720226287842,108,control
36,2691108,0.0212634686860272,0.01013091392815113,0.02937557179572417,0,0.578050971031189,108,control
39,2733756,0.02129340116077084,0.01015836931765079,0.02933951056067526,0,0.5916396379470825,108,control
42,2675407,0.02176798938550058,0.01043842453509569,0.02998859706988086,0,0.6841755509376526,108,control
45,2739558,0.02140394971899172,0.01013502292335033,0.03206809290777171,0,3.843394279479981,108,control
48,2745666,0.0217147085263159,0.01036267355084419,0.03140475940996032,0,2.8276870250701904,108,control
0,2359280,0.02139559522377484,0.01020816527307033,0.02948040438609213,0,0.574341893196106,109,control
3,2334343,0.02122763444505656,0.01010905671864748,0.02923406748144406,0,0.6075363755226135,109,control
6,2354660,0.02131527913527924,0.01018474344164133,0.02937585626963387,0,0.6075363755226135,109,control
9,2304128,0.02151117071005007,0.01022590510547161,0.03040113480403814,0,1.9429000616073608,109,control
12,2305752,0.02129273839521669,0.01016602478921413,0.0293204464891786,0,0.5813720226287842,109,control
15,2323794,0.02128730527917278,0.01019109971821308,0.02923489626270235,0,0.566896915435791,109,control
18,2373098,0.02129774779208396,0.01015739887952804,0.02937029425614031,0,0.6129453182220459,109,control
21,2349513,0.02122787514098307,0.01011834759265184,0.02921721534610173,0,0.646826446056366,109,control
24,2377643,0.02140823682804003,0.01024432107806205,0.02940965106547571,0,0.6490405201911926,109,control
27,2355864,0.02139700350452076,0.01019817870110273,0.02949630082156401,0,0.5533496737480164,109,control
30,2385018,0.02145803608764406,0.01030061487108469,0.02948004444274679,0,0.5120977163314819,109,control
33,2322252,0.02200243665153475,0.01011628564447164,0.06172814790136927,0,15.932459831237791,109,control
36,2345462,0.02125298929972763,0.01014187838882207,0.02931909650066868,0,0.6513339281082153,109,control
39,2359962,0.02136264479439296,0.01021142024546861,0.02936522090862358,0,0.6613544821739197,109,control
42,2386829,0.02111458095209977,0.01012726407498121,0.02904107951916959,0,0.6122516989707947,109,control
45,2343637,0.02133909574185943,0.0102389482781291,0.02932066314189244,0,0.7838480472564697,109,control
48,2387010,0.02131521516403567,0.01019109971821308,0.02937018883879832,0,0.6822298765182495,109,control
0,2094656,0.02127292774906762,0.01011653337627649,0.0294970034750448,0,1.0251668691635132,11,control
3,2067555,0.02134036813651038,0.01016408950090408,0.02947894299801263,0,0.6841755509376526,11,control
6,2061735,0.02160832204737062,0.01028281450271606,0.03085272922776067,0,2.580674171447754,11,control
9,2089008,0.02140081632922702,0.0102389482781291,0.02944734879743721,0,0.6558140516281128,11,control
12,2109294,0.021397323498564422,0.01018039416521787,0.02957425461346484,0,0.7362170219421387,11,control
15,2111128,0.02140850748668014,0.01027532387524843,0.02947337937649192,0,0.5736820101737976,11,control
18,2116701,0.02114776671312124,0.01013091392815113,0.0291020988529942,0,0.6841755509376526,11,control
21,2198713,0.02129524042725178,0.01018666569143533,0.02935558148343521,0,0.6716293096542358,11,control
24,2112452,0.02124917297690941,0.0101820770651102,0.02925674513340088,0,0.566896915435791,11,control
27,2157817,0.02127367872520518,0.01016408950090408,0.02928579583689219,0,0.6287680268287659,11,control
30,2115438,0.02137690327329962,0.01020899228751659,0.02945660494020875,0,0.6075363755226135,11,control
33,2135772,0.02156727984769034,0.01030545681715011,0.02973735527410615,0,0.8065494894981384,11,control
36,2122840,0.02138042217675603,0.01019003521651029,0.02951008204619097,0,0.9759945273399352,11,control
39,2128240,0.02191579949310337,0.01041232794523239,0.03292863247654153,0,3.507176637649536,11,control
42,2128680,0.02126854511722732,0.01017777062952518,0.02926095888098181,0,0.5099915862083435,11,control
45,2087976,0.02130830737624691,0.01019003521651029,0.02936570971137029,0,0.9150323867797852,11,control
48,2141370,0.02134817249017766,0.01020899228751659,0.02945481847619194,0,0.6841755509376526,11,control
0,2649984,0.02129769784251404,0.01019048132002353,0.0295588247053258,0,1.5676894187927246,110,control
3,2672741,0.02117407870948648,0.01017239224165678,0.02913844381160398,0,0.5744583010673523,110,control
6,2628882,0.02153939354458057,0.0102979065850377,0.02968970005997974,0,0.6430791020393372,110,control
9,2617299,0.02140443766370125,0.01028015464544296,0.02945604605859262,0,0.723971962928772,110,control
12,2626018,0.02128868599100195,0.01019817870110273,0.02927495495853911,0,0.6099835634231567,110,control
15,2550345,0.02126785324596494,0.01017206814140081,0.02925252896765336,0,0.6416388154029846,110,control
18,2613052,0.02144106894063872,0.01024536695331335,0.02963263046219631,0,0.8282922506332397,110,control
21,2582424,0.02130489303788403,0.01015836931765079,0.02936798687636806,0,0.6152888536453247,110,control
24,2668232,0.02118593595733888,0.01014187838882207,0.02927886521797934,0,0.9064977169036864,110,control
27,2694250,0.0213234356877236,0.01022406760603189,0.02952409829552269,0,0.9729925394058228,110,control
30,2627637,0.02133731931747867,0.01019616983830928,0.02937906896590603,0,0.6818168759346008,110,control
33,2603250,0.02129114209027782,0.01017802208662033,0.02931602734972682,0,0.566896915435791,110,control
36,2633553,0.02134505325663945,0.01018039416521787,0.0300083678719918,0,2.358837127685547,110,control
39,2666680,0.02112065309147565,0.01009745616465807,0.02913044106404039,0,0.8030899167060852,110,control
42,2601720,0.02150807698776894,0.01024587079882621,0.02966360430123628,0,0.6841755509376526,110,control
45,2622690,0.02112461127725473,0.01011159271001815,0.02916288188056472,0,0.5720956921577454,110,control
48,2669760,0.02138788017386335,0.01020508166402578,0.0302246738642526,0,1.89540433883667,110,control
0,2859612,0.02116922253847307,0.01009745616465807,0.02923948346449929,0,0.6409014463424683,111,control
3,2833152,0.02139393497350488,0.01022072695195674,0.02945783573560562,0,0.7903282046318054,111,control
6,2826386,0.02158073526270164,0.01028440427035093,0.02991145140870123,0,1.2839444875717163,111,control
9,2762544,0.02128404108578633,0.01021051127463579,0.0292608517180944,0,0.6013466715812683,111,control
12,2818740,0.02110699099150146,0.01009082794189453,0.02910797970260036,0,0.5744583010673523,111,control
