Time,Seed,Model,Value
0,1,control,5209
3,1,control,5245
6,1,control,5205
9,1,control,5208
12,1,control,5136
15,1,control,5231
18,1,control,5236
21,1,control,5265
24,1,control,5249
27,1,control,5255
30,1,control,5260
33,1,control,5249
36,1,control,5191
39,1,control,5260
42,1,control,5216
45,1,control,5263
48,1,control,5224
0,10,control,6286
3,10,control,6262
6,10,control,6173
9,10,control,6210
12,10,control,6252
15,10,control,6272
18,10,control,6195
21,10,control,6322
24,10,control,6254
27,10,control,6223
30,10,control,6265
33,10,control,6197
36,10,control,6258
39,10,control,6227
42,10,control,6222
45,10,control,6316
48,10,control,6267
0,100,control,6788
3,100,control,6873
6,100,control,6815
9,100,control,6792
12,100,control,6758
15,100,control,6815
18,100,control,6726
21,100,control,6825
24,100,control,6811
27,100,control,6838
30,100,control,6869
33,100,control,6775
36,100,control,6905
39,100,control,6811
42,100,control,6814
45,100,control,6775
48,100,control,6780
0,101,control,5257
3,101,control,5212
6,101,control,5278
9,101,control,5302
12,101,control,5265
15,101,control,5233
18,101,control,5255
21,101,control,5237
24,101,control,5261
27,101,control,5207
30,101,control,5238
33,101,control,5291
36,101,control,5177
39,101,control,5258
42,101,control,5281
45,101,control,5224
48,101,control,5230
0,102,control,5258
3,102,control,5225
6,102,control,5176
9,102,control,5253
12,102,control,5151
15,102,control,5215
18,102,control,5151
21,102,control,5149
24,102,control,5201
27,102,control,5157
30,102,control,5123
33,102,control,5187
36,102,control,5234
39,102,control,5180
42,102,control,5197
45,102,control,5221
48,102,control,5183
0,103,control,4961
3,103,control,4925
6,103,control,4945
9,103,control,4914
12,103,control,4943
15,103,control,4957
18,103,control,4959
21,103,control,4907
24,103,control,4920
27,103,control,4955
30,103,control,4980
33,103,control,4951
36,103,control,4976
39,103,control,4932
42,103,control,4889
45,103,control,4943
48,103,control,4952
0,104,control,5275
3,104,control,5233
6,104,control,5211
9,104,control,5236
12,104,control,5286
15,104,control,5204
18,104,control,5239
21,104,control,5270
24,104,control,5248
27,104,control,5202
30,104,control,5211
33,104,control,5273
36,104,control,5262
39,104,control,5220
42,104,control,5209
45,104,control,5288
48,104,control,5203
0,105,control,6856
3,105,control,6866
6,105,control,6837
9,105,control,6836
12,105,control,6844
15,105,control,6762
18,105,control,6813
21,105,control,6840
24,105,control,6782
27,105,control,6810
30,105,control,6790
33,105,control,6807
36,105,control,6886
39,105,control,6813
42,105,control,6731
45,105,control,6839
48,105,control,6799
0,106,control,5448
3,106,control,5394
6,106,control,5437
9,106,control,5448
12,106,control,5472
15,106,control,5408
18,106,control,5400
21,106,control,5463
24,106,control,5453
27,106,control,5414
30,106,control,5386
33,106,control,5455
36,106,control,5527
39,106,control,5460
42,106,control,5417
45,106,control,5431
48,106,control,5443
0,107,control,7095
3,107,control,7062
6,107,control,7062
9,107,control,7066
12,107,control,7048
15,107,control,7058
18,107,control,7042
21,107,control,7101
24,107,control,6996
27,107,control,7058
30,107,control,7041
33,107,control,7112
36,107,control,7087
39,107,control,7023
42,107,control,7075
45,107,control,7030
48,107,control,7126
0,108,control,5898
3,108,control,5909
6,108,control,5862
9,108,control,5911
12,108,control,5960
15,108,control,5878
18,108,control,5959
21,108,control,5987
24,108,control,5976
27,108,control,5913
30,108,control,5899
33,108,control,5876
36,108,control,5910
39,108,control,5939
42,108,control,5934
45,108,control,5928
48,108,control,5899
0,109,control,5555
3,109,control,5560
6,109,control,5559
9,109,control,5528
12,109,control,5566
15,109,control,5565
18,109,control,5479
21,109,control,5542
24,109,control,5556
27,109,control,5448
30,109,control,5497
33,109,control,5544
36,109,control,5570
39,109,control,5526
42,109,control,5471
45,109,control,5524
48,109,control,5579
0,11,control,5365
3,11,control,5357
6,11,control,5295
9,11,control,5362
12,11,control,5340
15,11,control,5271
18,11,control,5352
21,11,control,5318
24,11,control,5342
27,11,control,5376
30,11,control,5327
33,11,control,5349
36,11,control,5319
39,11,control,5294
42,11,control,5283
45,11,control,5276
48,11,control,5367
0,110,control,5954
3,110,control,5915
6,110,control,6005
9,110,control,5974
12,110,control,6002
15,110,control,5926
18,110,control,6021
21,110,control,5959
24,110,control,6032
27,110,control,5961
30,110,control,6013
33,110,control,5931
36,110,control,6031
39,110,control,5912
42,110,control,6042
45,110,control,6015
48,110,control,5919
0,111,control,6047
3,111,control,6049
6,111,control,6105
9,111,control,6091
12,111,control,6127
15,111,control,6062
18,111,control,6077
21,111,control,6099
24,111,control,6057
27,111,control,6121
30,111,control,6070
33,111,control,6060
36,111,control,6018
39,111,control,6096
42,111,control,6088
45,111,control,6075
48,111,control,6054
0,112,control,5740
3,112,control,5727
6,112,control,5751
9,112,control,5767
12,112,control,5683
15,112,control,5711
18,112,control,5674
21,112,control,5695
24,112,control,5767
27,112,control,5770
30,112,control,5725
33,112,control,5713
36,112,control,5739
39,112,control,5683
42,112,control,5768
45,112,control,5774
48,112,control,5793
0,113,control,5378
3,113,control,5327
6,113,control,5312
9,113,control,5421
12,113,control,5438
15,113,control,5351
18,113,control,5376
21,113,control,5399
24,113,control,5361
27,113,control,5393
30,113,control,5391
33,113,control,5388
36,113,control,5340
39,113,control,5296
42,113,control,5363
45,113,control,5324
48,113,control,5351
0,114,control,5997
3,114,control,6013
6,114,control,5920
9,114,control,6014
12,114,control,5961
15,114,control,5956
18,114,control,5964
21,114,control,5956
24,114,control,5984
27,114,control,5936
30,114,control,5958
33,114,control,5970
36,114,control,6014
39,114,control,5994
42,114,control,5984
45,114,control,6042
48,114,control,5992
0,115,control,6067
3,115,control,6097
6,115,control,6036
9,115,control,6066
12,115,control,6041
15,115,control,6089
18,115,control,6060
21,115,control,6132
24,115,control,6088
27,115,control,6061
30,115,control,6061
33,115,control,6124
36,115,control,6085
39,115,control,6121
42,115,control,6062
45,115,control,5982
48,115,control,6005
0,116,control,7198
3,116,control,7146
6,116,control,7177
9,116,control,7236
12,116,control,7160
15,116,control,7131
18,116,control,7203
21,116,control,7154
24,116,control,7211
27,116,control,7195
30,116,control,7180
33,116,control,7208
36,116,control,7284
39,116,control,7165
42,116,control,7168
45,116,control,7111
48,116,control,7220
0,117,control,4663
3,117,control,4639
6,117,control,4614
9,117,control,4633
12,117,control,4656
15,117,control,4614
18,117,control,4691
21,117,control,4666
24,117,control,4666
27,117,control,4649
30,117,control,4627
33,117,control,4687
36,117,control,4673
39,117,control,4646
42,117,control,4589
45,117,control,4693
48,117,control,4620
0,118,control,6577
3,118,control,6534
6,118,control,6519
9,118,control,6549
12,118,control,6512
15,118,control,6480
18,118,control,6456
21,118,control,6556
24,118,control,6492
27,118,control,6499
30,118,control,6501
33,118,control,6462
36,118,control,6521
39,118,control,6490
42,118,control,6432
45,118,control,6496
48,118,control,6580
0,119,control,4827
3,119,control,4854
6,119,control,4942
9,119,control,4877
12,119,control,4918
15,119,control,4872
18,119,control,4922
21,119,control,4893
24,119,control,4931
27,119,control,4847
30,119,control,4931
33,119,control,4905
36,119,control,4970
39,119,control,4919
42,119,control,4912
45,119,control,4900
48,119,control,4941
0,12,control,4934
3,12,control,4955
6,12,control,4898
9,12,control,4926
12,12,control,4898
15,12,control,4879
18,12,control,4905
21,12,control,4994
24,12,control,4907
27,12,control,4949
30,12,control,4968
33,12,control,4938
36,12,control,4973
39,12,control,4972
42,12,control,4941
45,12,control,4970
48,12,control,4914
0,120,control,4999
3,120,control,4938
6,120,control,4953
9,120,control,5006
12,120,control,4994
15,120,control,4940
18,120,control,4985
21,120,control,4990
24,120,control,4956
27,120,control,4902
30,120,control,4903
33,120,control,4955
36,120,control,4970
39,120,control,4970
42,120,control,4956
45,120,control,4941
48,120,control,4939
0,121,control,5406
3,121,control,5394
6,121,control,5401
9,121,control,5428
12,121,control,5422
15,121,control,5414
18,121,control,5396
21,121,control,5417
24,121,control,5439
27,121,control,5392
30,121,control,5392
33,121,control,5417
36,121,control,5444
39,121,control,5428
42,121,control,5424
45,121,control,5405
48,121,control,5421
0,122,control,6126
3,122,control,6062
6,122,control,6080
9,122,control,6004
12,122,control,6126
15,122,control,6104
18,122,control,5996
21,122,control,6022
24,122,control,6126
27,122,control,6051
30,122,control,6083
33,122,control,6082
36,122,control,6044
39,122,control,6101
42,122,control,5990
45,122,control,6041
48,122,control,6015
0,123,control,5847
3,123,control,5818
6,123,control,5829
9,123,control,5916
12,123,control,5916
15,123,control,5875
18,123,control,5863
21,123,control,5852
24,123,control,5935
27,123,control,5812
30,123,control,5878
33,123,control,5843
36,123,control,5937
39,123,control,5899
42,123,control,5870
45,123,control,5837
48,123,control,5915
0,124,control,6853
3,124,control,6842
6,124,control,6809
9,124,control,6758
12,124,control,6831
15,124,control,6870
18,124,control,6820
21,124,control,6848
24,124,control,6792
27,124,control,6845
30,124,control,6900
33,124,control,6827
36,124,control,6834
39,124,control,6783
42,124,control,6787
45,124,control,6789
48,124,control,6818
0,125,control,5674
3,125,control,5618
6,125,control,5653
9,125,control,5577
12,125,control,5632
15,125,control,5665
18,125,control,5674
21,125,control,5623
24,125,control,5700
27,125,control,5648
30,125,control,5736
33,125,control,5719
36,125,control,5639
39,125,control,5698
42,125,control,5671
45,125,control,5675
48,125,control,5700
0,126,control,4894
3,126,control,4905
6,126,control,4936
9,126,control,4859
12,126,control,4852
15,126,control,4935
18,126,control,4864
21,126,control,4916
24,126,control,4968
27,126,control,4873
30,126,control,4911
33,126,control,4879
36,126,control,4969
39,126,control,4897
42,126,control,4873
45,126,control,4963
48,126,control,4972
0,127,control,5509
3,127,control,5532
6,127,control,5581
9,127,control,5516
12,127,control,5541
15,127,control,5555
18,127,control,5577
21,127,control,5519
24,127,control,5557
27,127,control,5560
30,127,control,5506
33,127,control,5566
36,127,control,5563
39,127,control,5558
42,127,control,5607
45,127,control,5487
48,127,control,5615
0,128,control,5661
3,128,control,5697
6,128,control,5616
9,128,control,5734
12,128,control,5613
15,128,control,5666
18,128,control,5573
21,128,control,5627
24,128,control,5671
27,128,control,5603
30,128,control,5622
33,128,control,5663
36,128,control,5631
39,128,control,5630
42,128,control,5614
45,128,control,5701
48,128,control,5725
0,129,control,5240
3,129,control,5238
6,129,control,5222
9,129,control,5173
12,129,control,5205
15,129,control,5176
18,129,control,5185
21,129,control,5219
24,129,control,5215
27,129,control,5210
30,129,control,5291
33,129,control,5175
36,129,control,5220
39,129,control,5271
42,129,control,5227
45,129,control,5216
48,129,control,5258
0,13,control,5607
3,13,control,5576
6,13,control,5588
9,13,control,5638
12,13,control,5555
15,13,control,5565
18,13,control,5561
21,13,control,5594
24,13,control,5561
27,13,control,5610
30,13,control,5569
33,13,control,5550
36,13,control,5585
39,13,control,5517
42,13,control,5559
45,13,control,5574
48,13,control,5602
0,130,control,6682
3,130,control,6679
6,130,control,6703
9,130,control,6756
12,130,control,6725
15,130,control,6611
18,130,control,6592
21,130,control,6693
24,130,control,6662
27,130,control,6675
30,130,control,6676
33,130,control,6627
36,130,control,6742
39,130,control,6711
42,130,control,6701
45,130,control,6704
48,130,control,6699
0,131,control,5812
3,131,control,5805
6,131,control,5699
9,131,control,5735
12,131,control,5801
15,131,control,5752
18,131,control,5783
21,131,control,5712
24,131,control,5765
27,131,control,5763
30,131,control,5815
33,131,control,5786
36,131,control,5777
39,131,control,5823
42,131,control,5794
45,131,control,5799
48,131,control,5784
0,132,control,5738
3,132,control,5659
6,132,control,5703
9,132,control,5706
12,132,control,5633
15,132,control,5797
18,132,control,5683
21,132,control,5701
24,132,control,5734
27,132,control,5572
30,132,control,5655
33,132,control,5717
36,132,control,5685
39,132,control,5612
42,132,control,5687
45,132,control,5679
48,132,control,5718
0,133,control,5125
3,133,control,5071
6,133,control,5035
9,133,control,5020
12,133,control,5060
15,133,control,4998
18,133,control,5036
21,133,control,5029
24,133,control,5027
27,133,control,5008
30,133,control,4981
33,133,control,5077
36,133,control,5082
39,133,control,5028
42,133,control,5016
45,133,control,5054
48,133,control,4999
0,134,control,5382
3,134,control,5365
6,134,control,5332
9,134,control,5373
12,134,control,5418
15,134,control,5297
18,134,control,5356
21,134,control,5376
24,134,control,5288
27,134,control,5374
30,134,control,5328
33,134,control,5337
36,134,control,5389
39,134,control,5367
42,134,control,5370
45,134,control,5343
48,134,control,5372
0,135,control,5436
3,135,control,5437
6,135,control,5492
9,135,control,5533
12,135,control,5456
15,135,control,5452
18,135,control,5450
21,135,control,5484
24,135,control,5518
27,135,control,5452
30,135,control,5444
33,135,control,5443
36,135,control,5469
39,135,control,5497
42,135,control,5465
45,135,control,5424
48,135,control,5451
0,136,control,5434
3,136,control,5403
6,136,control,5404
9,136,control,5378
12,136,control,5455
15,136,control,5444
18,136,control,5438
21,136,control,5479
24,136,control,5456
27,136,control,5421
30,136,control,5418
33,136,control,5452
36,136,control,5396
39,136,control,5398
42,136,control,5395
45,136,control,5462
48,136,control,5448
0,137,control,5921
3,137,control,5999
6,137,control,5978
9,137,control,5950
12,137,control,5872
15,137,control,5918
18,137,control,5860
21,137,control,5860
24,137,control,5907
27,137,control,5822
30,137,control,5893
33,137,control,5939
36,137,control,5881
39,137,control,5891
42,137,control,5857
45,137,control,5918
48,137,control,5856
0,138,control,5014
3,138,control,5019
6,138,control,4939
9,138,control,4979
12,138,control,4955
15,138,control,4995
18,138,control,4957
21,138,control,4977
24,138,control,4929
27,138,control,4967
30,138,control,4882
33,138,control,5000
36,138,control,4977
39,138,control,4943
42,138,control,4893
45,138,control,4974
48,138,control,4964
0,139,control,4509
3,139,control,4519
6,139,control,4508
9,139,control,4530
12,139,control,4541
15,139,control,4594
18,139,control,4558
21,139,control,4520
24,139,control,4537
27,139,control,4592
30,139,control,4540
33,139,control,4513
36,139,control,4598
39,139,control,4545
42,139,control,4564
45,139,control,4604
48,139,control,4606
0,14,control,7384
3,14,control,7403
6,14,control,7383
9,14,control,7417
12,14,control,7367
15,14,control,7385
18,14,control,7349
21,14,control,7339
24,14,control,7335
27,14,control,7386
30,14,control,7360
33,14,control,7373
36,14,control,7355
39,14,control,7477
42,14,control,7424
45,14,control,7417
48,14,control,7362
0,140,control,5916
3,140,control,5872
6,140,control,5840
9,140,control,5899
12,140,control,5852
15,140,control,5916
18,140,control,5825
21,140,control,5910
24,140,control,5890
27,140,control,5833
30,140,control,5835
33,140,control,5916
36,140,control,5855
39,140,control,5847
42,140,control,5847
45,140,control,5900
48,140,control,5853
0,141,control,6196
3,141,control,6166
6,141,control,6252
9,141,control,6111
12,141,control,6172
15,141,control,6154
18,141,control,6148
21,141,control,6164
24,141,control,6168
27,141,control,6162
30,141,control,6100
33,141,control,6117
36,141,control,6157
39,141,control,6086
42,141,control,6053
45,141,control,6128
48,141,control,6253
0,142,control,5068
3,142,control,5013
6,142,control,4963
9,142,control,4979
12,142,control,5008
15,142,control,4905
18,142,control,5020
21,142,control,5025
24,142,control,5011
27,142,control,5030
30,142,control,4994
33,142,control,4970
36,142,control,5044
39,142,control,4964
42,142,control,4993
45,142,control,5011
48,142,control,4997
0,143,control,6530
3,143,control,6495
6,143,control,6532
9,143,control,6540
12,143,control,6660
15,143,control,6531
18,143,control,6582
21,143,control,6586
24,143,control,6632
27,143,control,6529
30,143,control,6456
33,143,control,6551
36,143,control,6640
39,143,control,6558
42,143,control,6530
45,143,control,6544
48,143,control,6586
0,144,control,6595
3,144,control,6527
6,144,control,6605
9,144,control,6617
12,144,control,6552
15,144,control,6591
18,144,control,6567
21,144,control,6568
24,144,control,6584
27,144,control,6579
30,144,control,6644
33,144,control,6584
36,144,control,6636
39,144,control,6603
42,144,control,6668
45,144,control,6636
48,144,control,6573
0,145,control,6066
3,145,control,6124
6,145,control,6114
9,145,control,6068
12,145,control,6058
15,145,control,6060
18,145,control,6103
21,145,control,6152
24,145,control,6107
27,145,control,6090
30,145,control,6119
33,145,control,6133
36,145,control,6092
39,145,control,6075
42,145,control,6141
45,145,control,6090
48,145,control,6063
0,146,control,5953
3,146,control,6003
6,146,control,5944
9,146,control,5919
12,146,control,5984
15,146,control,5945
18,146,control,5906
21,146,control,5939
24,146,control,6060
27,146,control,5980
30,146,control,5864
33,146,control,5945
36,146,control,5950
39,146,control,5992
42,146,control,5954
45,146,control,5968
48,146,control,5852
0,147,control,6283
3,147,control,6339
6,147,control,6312
9,147,control,6335
12,147,control,6246
15,147,control,6244
18,147,control,6256
21,147,control,6239
24,147,control,6344
27,147,control,6272
30,147,control,6265
33,147,control,6280
36,147,control,6321
39,147,control,6273
42,147,control,6210
45,147,control,6248
48,147,control,6337
0,148,control,5076
3,148,control,5039
6,148,control,5048
9,148,control,5053
12,148,control,5137
15,148,control,5079
18,148,control,5061
21,148,control,5070
24,148,control,5072
27,148,control,5107
30,148,control,5102
33,148,control,5074
36,148,control,5082
39,148,control,5034
42,148,control,5081
45,148,control,5027
48,148,control,5111
0,149,control,8224
3,149,control,8180
6,149,control,8252
9,149,control,8095
12,149,control,8217
15,149,control,8148
18,149,control,8191
21,149,control,8090
24,149,control,8216
27,149,control,8128
30,149,control,8225
33,149,control,8258
36,149,control,8190
39,149,control,8132
42,149,control,8167
45,149,control,8174
48,149,control,8206
0,15,control,5109
3,15,control,5182
6,15,control,5185
9,15,control,5105
12,15,control,5145
15,15,control,5152
18,15,control,5086
21,15,control,5164
24,15,control,5154
27,15,control,5111
30,15,control,5100
33,15,control,5064
36,15,control,5149
39,15,control,5133
42,15,control,5124
45,15,control,5117
48,15,control,5081
0,150,control,6295
3,150,control,6299
6,150,control,6167
9,150,control,6280
12,150,control,6288
15,150,control,6205
18,150,control,6248
21,150,control,6299
24,150,control,6297
27,150,control,6264
30,150,control,6323
33,150,control,6262
36,150,control,6285
39,150,control,6308
42,150,control,6304
45,150,control,6278
48,150,control,6247
0,151,control,6107
3,151,control,6153
6,151,control,6057
9,151,control,6186
12,151,control,6213
15,151,control,6187
18,151,control,6102
21,151,control,6172
24,151,control,6110
27,151,control,6152
30,151,control,6139
33,151,control,6169
36,151,control,6107
39,151,control,6094
42,151,control,6134
45,151,control,6053
48,151,control,6130
0,152,control,6093
3,152,control,6040
6,152,control,6012
9,152,control,6084
12,152,control,6023
15,152,control,6034
18,152,control,5954
21,152,control,6022
24,152,control,6009
27,152,control,6031
30,152,control,5983
33,152,control,6045
36,152,control,6006
39,152,control,6033
42,152,control,5945
45,152,control,6082
48,152,control,6010
0,153,control,5016
3,153,control,4959
6,153,control,4947
9,153,control,4962
12,153,control,4960
15,153,control,4924
18,153,control,4842
21,153,control,4927
24,153,control,4910
27,153,control,4897
30,153,control,4901
33,153,control,4967
36,153,control,4927
39,153,control,4927
42,153,control,4941
45,153,control,4917
48,153,control,4975
0,154,control,5233
3,154,control,5267
6,154,control,5285
9,154,control,5202
12,154,control,5180
15,154,control,5243
18,154,control,5231
21,154,control,5239
24,154,control,5155
27,154,control,5218
30,154,control,5234
33,154,control,5211
36,154,control,5227
39,154,control,5219
42,154,control,5257
45,154,control,5202
48,154,control,5261
0,155,control,6078
3,155,control,6110
6,155,control,6059
9,155,control,6029
12,155,control,6112
15,155,control,6128
18,155,control,6121
21,155,control,6087
24,155,control,6147
27,155,control,6172
30,155,control,6025
33,155,control,6111
36,155,control,6090
39,155,control,6115
42,155,control,6026
45,155,control,6121
48,155,control,6146
0,156,control,5681
3,156,control,5698
6,156,control,5710
9,156,control,5605
12,156,control,5635
15,156,control,5676
18,156,control,5659
21,156,control,5656
24,156,control,5630
27,156,control,5731
30,156,control,5642
33,156,control,5685
36,156,control,5690
39,156,control,5662
42,156,control,5623
45,156,control,5630
48,156,control,5676
0,157,control,7140
3,157,control,7117
6,157,control,7136
9,157,control,7113
12,157,control,7168
15,157,control,7133
18,157,control,7147
21,157,control,7137
24,157,control,7147
27,157,control,7092
30,157,control,7139
33,157,control,7133
36,157,control,7121
39,157,control,7119
42,157,control,7077
45,157,control,7093
48,157,control,7105
0,158,control,6734
3,158,control,6775
6,158,control,6802
9,158,control,6788
12,158,control,6757
15,158,control,6777
18,158,control,6768
21,158,control,6810
24,158,control,6789
27,158,control,6809
30,158,control,6810
33,158,control,6769
36,158,control,6764
39,158,control,6795
42,158,control,6756
45,158,control,6763
48,158,control,6839
0,159,control,5418
3,159,control,5409
6,159,control,5306
9,159,control,5485
12,159,control,5298
15,159,control,5347
18,159,control,5378
21,159,control,5343
24,159,control,5420
27,159,control,5388
30,159,control,5356
33,159,control,5360
36,159,control,5365
39,159,control,5399
42,159,control,5377
45,159,control,5390
48,159,control,5370
0,16,control,5611
3,16,control,5618
6,16,control,5566
9,16,control,5563
12,16,control,5616
15,16,control,5558
18,16,control,5577
21,16,control,5634
24,16,control,5624
27,16,control,5592
30,16,control,5558
33,16,control,5511
36,16,control,5614
39,16,control,5609
42,16,control,5598
45,16,control,5583
48,16,control,5625
0,160,control,6544
3,160,control,6578
6,160,control,6553
9,160,control,6587
12,160,control,6640
15,160,control,6637
18,160,control,6580
21,160,control,6573
24,160,control,6590
27,160,control,6563
30,160,control,6593
33,160,control,6564
36,160,control,6616
39,160,control,6577
42,160,control,6509
45,160,control,6620
48,160,control,6556
0,161,control,5864
3,161,control,5859
6,161,control,5864
9,161,control,5879
12,161,control,5883
15,161,control,5842
18,161,control,5839
21,161,control,5885
24,161,control,5927
27,161,control,5942
30,161,control,5843
33,161,control,5886
36,161,control,5944
39,161,control,5872
42,161,control,5874
45,161,control,5868
48,161,control,5881
0,162,control,4733
3,162,control,4724
6,162,control,4731
9,162,control,4847
12,162,control,4771
15,162,control,4798
18,162,control,4769
21,162,control,4817
24,162,control,4705
27,162,control,4770
30,162,control,4736
33,162,control,4741
36,162,control,4777
39,162,control,4756
42,162,control,4813
45,162,control,4730
48,162,control,4838
0,163,control,5719
3,163,control,5672
6,163,control,5655
9,163,control,5727
12,163,control,5700
15,163,control,5705
18,163,control,5681
21,163,control,5692
24,163,control,5689
27,163,control,5695
30,163,control,5696
33,163,control,5726
36,163,control,5709
39,163,control,5680
42,163,control,5682
45,163,control,5674
48,163,control,5716
0,164,control,5108
3,164,control,5110
6,164,control,5120
9,164,control,5073
12,164,control,5248
15,164,control,5220
18,164,control,5112
21,164,control,5177
24,164,control,5142
27,164,control,5176
30,164,control,5185
33,164,control,5213
36,164,control,5209
39,164,control,5158
42,164,control,5165
45,164,control,5214
48,164,control,5213
0,165,control,5292
3,165,control,5274
6,165,control,5279
9,165,control,5281
12,165,control,5311
15,165,control,5296
18,165,control,5244
21,165,control,5279
24,165,control,5305
27,165,control,5304
30,165,control,5300
33,165,control,5279
36,165,control,5320
39,165,control,5235
42,165,control,5331
45,165,control,5297
48,165,control,5296
0,166,control,5683
3,166,control,5675
6,166,control,5626
9,166,control,5655
12,166,control,5579
15,166,control,5646
18,166,control,5625
21,166,control,5632
24,166,control,5626
27,166,control,5663
30,166,control,5647
33,166,control,5616
36,166,control,5708
39,166,control,5704
42,166,control,5649
45,166,control,5675
48,166,control,5648
0,167,control,5213
3,167,control,5162
6,167,control,5178
9,167,control,5197
12,167,control,5187
15,167,control,5221
18,167,control,5211
21,167,control,5148
24,167,control,5224
27,167,control,5166
30,167,control,5162
33,167,control,5213
36,167,control,5222
39,167,control,5220
42,167,control,5200
45,167,control,5194
48,167,control,5214
0,168,control,5564
3,168,control,5444
6,168,control,5502
9,168,control,5535
12,168,control,5500
15,168,control,5489
18,168,control,5545
21,168,control,5510
24,168,control,5523
27,168,control,5538
30,168,control,5491
33,168,control,5537
36,168,control,5542
39,168,control,5510
42,168,control,5508
45,168,control,5555
48,168,control,5550
0,169,control,5773
3,169,control,5744
6,169,control,5594
9,169,control,5701
12,169,control,5738
15,169,control,5629
18,169,control,5757
21,169,control,5675
24,169,control,5714
27,169,control,5638
30,169,control,5701
33,169,control,5725
36,169,control,5680
39,169,control,5648
42,169,control,5669
45,169,control,5747
48,169,control,5678
0,17,control,5904
3,17,control,5799
6,17,control,5782
9,17,control,5797
12,17,control,5833
15,17,control,5894
18,17,control,5793
21,17,control,5833
24,17,control,5819
27,17,control,5865
30,17,control,5810
33,17,control,5912
36,17,control,5885
39,17,control,5799
42,17,control,5816
45,17,control,5898
48,17,control,5823
0,170,control,7042
3,170,control,7048
6,170,control,7040
9,170,control,7045
12,170,control,7066
15,170,control,7109
18,170,control,7066
21,170,control,7072
24,170,control,7131
27,170,control,7113
30,170,control,7082
33,170,control,7145
36,170,control,7081
39,170,control,7098
42,170,control,7102
45,170,control,7004
48,170,control,7094
0,171,control,6556
3,171,control,6582
6,171,control,6600
9,171,control,6559
12,171,control,6587
15,171,control,6542
18,171,control,6564
21,171,control,6486
24,171,control,6605
27,171,control,6578
30,171,control,6555
33,171,control,6584
36,171,control,6553
39,171,control,6528
42,171,control,6611
45,171,control,6551
48,171,control,6587
0,172,control,5621
3,172,control,5588
6,172,control,5614
9,172,control,5601
12,172,control,5583
15,172,control,5607
18,172,control,5582
21,172,control,5620
24,172,control,5630
27,172,control,5624
30,172,control,5565
33,172,control,5604
36,172,control,5570
39,172,control,5587
42,172,control,5539
45,172,control,5521
48,172,control,5648
0,173,control,5662
3,173,control,5596
6,173,control,5611
9,173,control,5641
12,173,control,5629
15,173,control,5595
18,173,control,5616
21,173,control,5654
24,173,control,5649
27,173,control,5631
30,173,control,5693
33,173,control,5634
36,173,control,5644
39,173,control,5577
42,173,control,5601
45,173,control,5543
48,173,control,5609
0,174,control,5915
3,174,control,5881
6,174,control,5783
9,174,control,5770
12,174,control,5730
15,174,control,5826
18,174,control,5819
21,174,control,5815
24,174,control,5846
27,174,control,5777
30,174,control,5765
33,174,control,5742
36,174,control,5794
39,174,control,5777
42,174,control,5732
45,174,control,5826
48,174,control,5751
0,175,control,4747
3,175,control,4767
6,175,control,4762
9,175,control,4821
12,175,control,4798
15,175,control,4709
18,175,control,4784
21,175,control,4796
24,175,control,4801
27,175,control,4769
30,175,control,4798
33,175,control,4761
36,175,control,4749
39,175,control,4708
42,175,control,4715
45,175,control,4796
48,175,control,4752
0,176,control,5737
3,176,control,5839
6,176,control,5714
9,176,control,5722
12,176,control,5730
15,176,control,5791
18,176,control,5746
21,176,control,5744
24,176,control,5727
27,176,control,5728
30,176,control,5735
33,176,control,5805
36,176,control,5787
39,176,control,5755
42,176,control,5759
45,176,control,5774
48,176,control,5715
0,177,control,5372
3,177,control,5376
6,177,control,5392
