Time,Seed,Model,Value
0,1,control,5.0479777777777e-4
3,1,control,5.0543939393938e-4
6,1,control,5.0289202020201e-4
9,1,control,5.0358929292928e-4
12,1,control,4.997413131313e-4
15,1,control,5.0622181818181e-4
18,1,control,5.0602262626261e-4
21,1,control,5.0334464646464e-4
24,1,control,5.055414141414e-4
27,1,control,5.0631515151514e-4
30,1,control,5.0517010101009e-4
33,1,control,5.0364757575756e-4
36,1,control,5.0268767676766e-4
39,1,control,5.0747545454544e-4
42,1,control,5.0677757575756e-4
45,1,control,5.0605252525251e-4
48,1,control,5.046712121212e-4
0,10,control,5.9907646464645e-4
3,10,control,6.0269828282827e-4
6,10,control,6.0105686868686e-4
9,10,control,6.0186515151514e-4
12,10,control,6.0220989898988e-4
15,10,control,6.0354939393938e-4
18,10,control,6.0581666666665e-4
21,10,control,6.0570171717171e-4
24,10,control,6.0141323232322e-4
27,10,control,6.0420171717171e-4
30,10,control,6.0424868686867e-4
33,10,control,6.0258919191918e-4
36,10,control,6.0152797979797e-4
39,10,control,6.0178494949494e-4
42,10,control,6.0150464646463e-4
45,10,control,6.0292606060605e-4
48,10,control,5.9732989898989e-4
0,100,control,6.6833555555554e-4
3,100,control,6.7088959595958e-4
6,100,control,6.6771585858584e-4
9,100,control,6.7019181818181e-4
12,100,control,6.7121848484847e-4
15,100,control,6.6710404040403e-4
18,100,control,6.6562373737372e-4
21,100,control,6.6725707070706e-4
24,100,control,6.6646323232322e-4
27,100,control,6.6557999999999e-4
30,100,control,6.6649383838383e-4
33,100,control,6.6601989898988e-4
36,100,control,6.6715494949493e-4
39,100,control,6.6807484848484e-4
42,100,control,6.6715838383837e-4
45,100,control,6.6941878787877e-4
48,100,control,6.6623969696968e-4
0,101,control,5.0692292929292e-4
3,101,control,5.0930313131312e-4
6,101,control,5.100012121212e-4
9,101,control,5.0787515151514e-4
12,101,control,5.1003898989898e-4
15,101,control,5.107313131313e-4
18,101,control,5.0687353535352e-4
21,101,control,5.0791171717171e-4
24,101,control,5.1031666666666e-4
27,101,control,5.0942757575757e-4
30,101,control,5.0960979797979e-4
33,101,control,5.1205545454545e-4
36,101,control,5.0948323232322e-4
39,101,control,5.0896272727272e-4
42,101,control,5.1028909090908e-4
45,101,control,5.0600939393938e-4
48,101,control,5.0894282828282e-4
0,102,control,5.0906909090908e-4
3,102,control,5.0625525252524e-4
6,102,control,5.1003232323231e-4
9,102,control,5.1103868686868e-4
