Time,n_pairs,Value,median_r2,sd_r2,min_r2,max_r2,Seed,Model
0,89429808,0.02201567561004312,0.01019003521651029,0.06698322075149508,0,47.971797943115234,1,control
3,89812853,0.02230971618102847,0.0101961325854063,0.14583386195916118,0,126.0427017211914,1,control
6,90170416,0.02199746288604956,0.01019817870110273,0.09417037965322944,0,84.33985900878906,1,control
9,90343344,0.02162626065976624,0.01021142024546861,0.04487058193212637,0,29.381742477416992,1,control
12,90744100,0.02148833875814446,0.01021475158631801,0.03060512253631569,0,6.397833347320557,1,control
15,89831755,0.0216236587813724,0.01020199060440063,0.03383727317142396,0,8.123373031616211,1,control
18,89926200,0.02166330899390789,0.01020899228751659,0.04161636602618561,0,33.86754608154297,1,control
21,90266297,0.02160614853159552,0.0102302823215723,0.03200973264006673,0,11.864642143249512,1,control
24,89771269,0.02147850172547225,0.01020899228751659,0.03037259653345201,0,7.2377424240112305,1,control
27,89027538,0.02158081436752702,0.01020899228751659,0.03372597886944591,0,10.866350173950195,1,control
30,90306928,0.02150195709546275,0.01022696401923894,0.03112912358796416,0,5.118288993835449,1,control
33,89933112,0.02182351622295551,0.01025644596666097,0.04154089732092176,0,47.20700454711914,1,control
36,89870175,0.02206940942035171,0.01020899228751659,0.09153779732524268,0,75.415008544921875,1,control
39,89879790,0.02152314812674276,0.0101961325854063,0.03182970721792817,0,8.512068748474121,1,control
42,89652252,0.02342637428669094,0.01023714244365692,0.30269870180729486,0,282.6039733886719,1,control
45,90505042,0.02248213816417725,0.01020378991961479,0.20920089584322757,0,1227.382080078125,1,control
48,89992276,0.02292265915976426,0.0102332467213273,0.23204716467963435,0,262.53265380859375,1,control
0,51125862,0.02135893281342574,0.01017665863037109,0.02954355753362575,0,1.5397413969039917,10,control
3,51011424,0.02218869943752985,0.01021142024546861,0.11311526664003334,0,216.431396484375,10,control
6,51278340,0.02229525519646669,0.0101961325854063,0.1203986709642567,0,89.30525970458984,10,control
