Time,Seed,Model,Value
0,1,control,-0.01904530087131826
3,1,control,0.03035054785514902
6,1,control,0.00872861623184693
9,1,control,-0.01864673918212393
12,1,control,0.00115805756165218
15,1,control,-0.01300714882867329
18,1,control,-0.02456369374416783
21,1,control,-0.00785688795894082
24,1,control,0.01458212196834165
27,1,control,-0.00771636776136471
30,1,control,-0.0081154521028436
33,1,control,0.00759606099103307
36,1,control,0.00817775189238371
39,1,control,-0.00943026561293128
42,1,control,-0.00924267376922956
45,1,control,0.01127446324022063
48,1,control,0.00124114184502649
0,10,control,0.00211451459325547
3,10,control,-0.03259094005137435
6,10,control,0.00136413248953704
9,10,control,-8.7104954275746e-4
12,10,control,-0.01357533919732777
15,10,control,-0.00523313590182556
18,10,control,-0.00151312603532186
21,10,control,-0.00233372876537761
24,10,control,-0.02788707647935222
27,10,control,-0.01271819094769916
30,10,control,-0.01629461336313189
33,10,control,-0.00986741483305262
36,10,control,-0.02404795822410776
39,10,control,-2.3108496997933e-4
42,10,control,-0.01619945748360002
45,10,control,-0.01948109544329257
48,10,control,-0.02677799578790904
0,100,control,-0.02562654295042385
3,100,control,-0.03650997166480649
6,100,control,-0.02918260805736829
9,100,control,-0.03671461503638103
12,100,control,-0.03567490929562928
15,100,control,-0.03649097435500713
18,100,control,-0.00403299262578411
21,100,control,-0.02865276469988307
24,100,control,-0.03343538175542875
27,100,control,-0.04098591139780388
30,100,control,-0.03188423176363299
33,100,control,-0.03934248788499198
36,100,control,-0.02501590366816714
39,100,control,-0.03204089647018349
42,100,control,-0.04372566205639644
45,100,control,-0.02508462646678896
48,100,control,-0.05021354218887983
0,101,control,-0.0141508888249339
3,101,control,0.01803207758569239
6,101,control,0.00339377802335386
9,101,control,0.00135409364574558
12,101,control,0.00763787142996119
15,101,control,-1.854230523091976e-5
18,101,control,-8.412484105757562e-5
21,101,control,-0.00197506310595281
24,101,control,0.01934286273594751
27,101,control,0.01845568590472835
30,101,control,0.01133684126867034
33,101,control,0.00163878926224474
36,101,control,6.1782418063703e-4
39,101,control,-0.01064088940207709
42,101,control,0.00481781993888097
45,101,control,0.00698434683989643
48,101,control,-0.00615587790501596
0,102,control,-0.02444799957435968
3,102,control,-0.01946115707781248
6,102,control,-0.02554352592174612
9,102,control,-0.03322190195640499
12,102,control,-0.0311650064736776
15,102,control,-0.03548235634867102
18,102,control,-0.01278640811126325
21,102,control,-0.02483066309584098
24,102,control,-0.03866687078691985
27,102,control,-0.025303082362899382
30,102,control,-0.03052107868518273
33,102,control,-0.03419641310954794
36,102,control,-0.02622584138681033
39,102,control,-0.02218639071227456
42,102,control,-0.02362372908149799
45,102,control,-0.02715652561144119
48,102,control,-0.02681564669634282
0,103,control,0.01187138834617002
3,103,control,0.03008313102717191
6,103,control,0.02429927863693337
9,103,control,0.00938138563984818
12,103,control,0.02533632378192165
15,103,control,0.03292816024280043
18,103,control,0.01756865249318863
21,103,control,0.02695881701078976
24,103,control,0.02177497989295358
27,103,control,0.02238339509489844
30,103,control,0.01291089219951801
33,103,control,0.02841410961704961
36,103,control,-0.00324079029822515
39,103,control,6.7046248572724e-4
42,103,control,0.01380063663707822
45,103,control,0.03439899410632769
48,103,control,0.0158710384249686
0,104,control,-0.01074059760846826
3,104,control,-0.00323755041672437
6,104,control,-0.02611653072754955
9,104,control,-0.01290154672610188
12,104,control,-0.01866879968986214
15,104,control,-0.01780645410496941
18,104,control,-0.02755486858502638
21,104,control,-0.00551991096739215
24,104,control,-0.01492004038790043
27,104,control,-0.01700812918678715
30,104,control,-0.02416386680933312
33,104,control,-0.01948532610179081
36,104,control,-0.00756303096662181
39,104,control,-0.00663707611614675
42,104,control,-0.01097364161986019
45,104,control,-0.02556213526189695
48,104,control,-0.02668478910398334
0,105,control,-0.00487761096402182
3,105,control,-4.3374494817622e-4
6,105,control,-0.01161202904235339
9,105,control,-0.01746662677125762
