Time,Seed,Model,Value
0,1,control,28269
3,1,control,27986
6,1,control,28172
9,1,control,28287
12,1,control,28115
15,1,control,28262
18,1,control,28294
21,1,control,28254
24,1,control,28036
27,1,control,28252
30,1,control,28163
33,1,control,28129
36,1,control,28065
39,1,control,28192
42,1,control,28189
45,1,control,28095
48,1,control,28148
0,10,control,32727
3,10,control,32963
6,10,control,32725
9,10,control,32800
12,10,control,32918
15,10,control,32855
18,10,control,32691
21,10,control,32731
24,10,control,32921
27,10,control,32903
30,10,control,32911
33,10,control,32795
36,10,control,32834
39,10,control,32758
42,10,control,32822
45,10,control,32961
48,10,control,32927
0,100,control,38544
3,100,control,38609
6,100,control,38508
9,100,control,38608
12,100,control,38577
15,100,control,38562
18,100,control,38252
21,100,control,38491
24,100,control,38551
27,100,control,38663
30,100,control,38500
33,100,control,38674
36,100,control,38479
39,100,control,38581
42,100,control,38673
45,100,control,38524
48,100,control,38772
0,101,control,29375
3,101,control,29063
6,101,control,29212
9,101,control,29260
12,101,control,29144
15,101,control,29242
18,101,control,29240
21,101,control,29266
24,101,control,29106
27,101,control,29001
30,101,control,29155
33,101,control,29246
36,101,control,29237
39,101,control,29344
42,101,control,29200
45,101,control,29098
48,101,control,29309
0,102,control,39312
3,102,control,39244
6,102,control,39301
9,102,control,39421
12,102,control,39300
15,102,control,39440
18,102,control,39267
21,102,control,39299
24,102,control,39457
27,102,control,39356
30,102,control,39394
33,102,control,39476
36,102,control,39349
39,102,control,39329
42,102,control,39280
45,102,control,39337
48,102,control,39293
0,103,control,25364
3,103,control,25330
6,103,control,25316
9,103,control,25399
12,103,control,25299
15,103,control,25212
18,103,control,25347
21,103,control,25364
24,103,control,25262
27,103,control,25348
30,103,control,25379
33,103,control,25227
36,103,control,25440
39,103,control,25517
42,103,control,25360
45,103,control,25212
48,103,control,25343
0,104,control,60246
3,104,control,59996
6,104,control,60454
9,104,control,60185
12,104,control,60279
15,104,control,60266
18,104,control,60501
21,104,control,59995
24,104,control,60174
27,104,control,60291
30,104,control,60375
33,104,control,60275
36,104,control,60016
39,104,control,60124
42,104,control,60154
45,104,control,60541
48,104,control,60466
0,105,control,66165
3,105,control,66045
6,105,control,66287
9,105,control,66469
12,105,control,66188
15,105,control,66145
18,105,control,66272
21,105,control,65984
24,105,control,66229
27,105,control,65954
30,105,control,66181
33,105,control,66247
36,105,control,66047
39,105,control,66445
42,105,control,66029
45,105,control,66280
48,105,control,66075
0,106,control,32022
3,106,control,32210
6,106,control,32063
9,106,control,32264
12,106,control,31884
15,106,control,32143
18,106,control,32019
21,106,control,32082
24,106,control,32123
27,106,control,32117
30,106,control,32125
33,106,control,32002
36,106,control,32150
39,106,control,32193
42,106,control,31972
45,106,control,32074
48,106,control,32052
0,107,control,55065
3,107,control,54810
6,107,control,54963
9,107,control,54743
12,107,control,54908
15,107,control,54955
18,107,control,54866
21,107,control,55009
24,107,control,54914
27,107,control,55044
30,107,control,54705
33,107,control,54881
36,107,control,54707
39,107,control,54741
42,107,control,54931
45,107,control,55057
48,107,control,54871
0,108,control,55149
3,108,control,55032
6,108,control,55087
9,108,control,54795
12,108,control,55028
15,108,control,54857
18,108,control,55082
21,108,control,54985
24,108,control,54887
27,108,control,54862
30,108,control,54861
33,108,control,54827
36,108,control,54901
39,108,control,55007
42,108,control,54834
45,108,control,55009
48,108,control,54892
0,109,control,25184
3,109,control,25081
6,109,control,25189
9,109,control,25047
12,109,control,25081
15,109,control,25024
18,109,control,25093
21,109,control,25172
24,109,control,25171
27,109,control,25044
30,109,control,25061
33,109,control,25129
36,109,control,25070
39,109,control,25224
42,109,control,25039
45,109,control,25111
48,109,control,25117
0,11,control,23781
3,11,control,23890
6,11,control,23771
9,11,control,23746
12,11,control,23793
15,11,control,23748
18,11,control,23747
21,11,control,23954
24,11,control,23695
27,11,control,23905
30,11,control,23759
33,11,control,23871
36,11,control,23759
39,11,control,23676
42,11,control,23741
45,11,control,23786
48,11,control,23760
0,110,control,27439
3,110,control,27479
6,110,control,27478
9,110,control,27477
12,110,control,27508
15,110,control,27548
18,110,control,27645
21,110,control,27337
24,110,control,27378
27,110,control,27455
30,110,control,27459
33,110,control,27544
36,110,control,27364
39,110,control,27422
42,110,control,27550
45,110,control,27556
48,110,control,27478
0,111,control,24423
3,111,control,24472
6,111,control,24527
9,111,control,24441
12,111,control,24589
15,111,control,24611
18,111,control,24560
21,111,control,24472
24,111,control,24541
27,111,control,24434
30,111,control,24488
33,111,control,24349
36,111,control,24511
39,111,control,24435
42,111,control,24531
45,111,control,24654
48,111,control,24473
0,112,control,40175
3,112,control,40281
6,112,control,40433
9,112,control,40409
12,112,control,40445
15,112,control,40353
18,112,control,40394
21,112,control,40473
24,112,control,40363
27,112,control,40394
30,112,control,40414
33,112,control,40368
36,112,control,40498
39,112,control,40532
42,112,control,40440
45,112,control,40323
48,112,control,40293
0,113,control,16457
3,113,control,16543
6,113,control,16454
9,113,control,16530
12,113,control,16510
15,113,control,16577
18,113,control,16584
21,113,control,16466
24,113,control,16622
27,113,control,16564
30,113,control,16474
33,113,control,16556
36,113,control,16475
39,113,control,16547
42,113,control,16621
45,113,control,16500
48,113,control,16501
0,114,control,20510
3,114,control,20587
6,114,control,20503
9,114,control,20537
12,114,control,20629
15,114,control,20499
18,114,control,20404
21,114,control,20522
24,114,control,20533
27,114,control,20405
30,114,control,20392
33,114,control,20484
36,114,control,20463
39,114,control,20615
42,114,control,20508
45,114,control,20550
48,114,control,20502
0,115,control,30362
3,115,control,30465
6,115,control,30581
9,115,control,30358
12,115,control,30422
15,115,control,30513
18,115,control,30306
21,115,control,30352
24,115,control,30400
27,115,control,30565
