Time,Seed,Model,Value
0,1,control,34585
3,1,control,34374
6,1,control,34489
9,1,control,34294
12,1,control,34404
15,1,control,34421
18,1,control,34446
21,1,control,34590
24,1,control,34321
27,1,control,34589
30,1,control,34462
33,1,control,34384
36,1,control,34574
39,1,control,34499
42,1,control,34569
45,1,control,34316
48,1,control,34611
0,10,control,35833
3,10,control,35701
6,10,control,35718
9,10,control,35708
12,10,control,35926
15,10,control,35874
18,10,control,35723
21,10,control,35849
24,10,control,35777
27,10,control,35803
30,10,control,35672
33,10,control,35707
36,10,control,35615
39,10,control,35804
42,10,control,35713
45,10,control,35637
48,10,control,35809
0,100,control,24001
3,100,control,24081
6,100,control,24143
9,100,control,24056
12,100,control,24039
15,100,control,23995
18,100,control,23958
21,100,control,24073
24,100,control,24091
27,100,control,24087
30,100,control,24082
33,100,control,24214
36,100,control,24082
39,100,control,23996
42,100,control,24059
45,100,control,24057
48,100,control,24031
0,101,control,31323
3,101,control,31463
6,101,control,31396
9,101,control,31356
12,101,control,31507
15,101,control,31386
18,101,control,31404
21,101,control,31410
24,101,control,31581
27,101,control,31537
30,101,control,31482
33,101,control,31426
36,101,control,31277
39,101,control,31538
42,101,control,31459
45,101,control,31384
48,101,control,31288
0,102,control,29116
3,102,control,29048
6,102,control,28982
9,102,control,28896
12,102,control,28974
15,102,control,29056
18,102,control,28819
21,102,control,29125
24,102,control,29091
27,102,control,28974
30,102,control,28841
33,102,control,29103
36,102,control,29108
39,102,control,29190
42,102,control,29095
45,102,control,28864
48,102,control,29043
0,103,control,34968
3,103,control,34890
6,103,control,35113
9,103,control,35181
12,103,control,35146
15,103,control,34750
18,103,control,35239
21,103,control,35108
24,103,control,34882
27,103,control,35069
30,103,control,34929
33,103,control,35115
36,103,control,35040
39,103,control,35234
42,103,control,34979
45,103,control,35220
48,103,control,35086
0,104,control,29304
3,104,control,29181
6,104,control,29227
9,104,control,29146
12,104,control,29120
15,104,control,29266
18,104,control,29334
21,104,control,29151
24,104,control,29146
27,104,control,29174
30,104,control,29160
33,104,control,29262
36,104,control,29085
39,104,control,29237
42,104,control,29242
45,104,control,29236
48,104,control,29124
0,105,control,30894
3,105,control,31022
6,105,control,30916
9,105,control,30994
12,105,control,30991
15,105,control,30827
18,105,control,31013
21,105,control,30868
24,105,control,30918
27,105,control,31112
30,105,control,30935
33,105,control,31018
36,105,control,30930
39,105,control,31111
42,105,control,30846
45,105,control,30929
48,105,control,30821
0,106,control,27675
3,106,control,27586
6,106,control,27443
9,106,control,27279
12,106,control,27467
15,106,control,27514
18,106,control,27473
21,106,control,27390
24,106,control,27564
27,106,control,27494
30,106,control,27527
33,106,control,27449
36,106,control,27535
39,106,control,27440
42,106,control,27545
45,106,control,27534
48,106,control,27687
0,107,control,30941
3,107,control,31101
6,107,control,31007
9,107,control,30968
12,107,control,31001
15,107,control,30926
18,107,control,30862
21,107,control,30980
24,107,control,31024
27,107,control,30933
30,107,control,30897
