Time,Seed,Model,Value
0,1,control,0.0171905
3,1,control,0.017087
6,1,control,0.01714
9,1,control,0.017048
12,1,control,0.017095
15,1,control,0.0170995
18,1,control,0.0171235
21,1,control,0.017195
24,1,control,0.017057
27,1,control,0.017197
30,1,control,0.0171335
33,1,control,0.017099
36,1,control,0.017187
39,1,control,0.017144
42,1,control,0.0171895
45,1,control,0.017057
48,1,control,0.0172135
0,10,control,0.017806
3,10,control,0.0177365
6,10,control,0.0177545
9,10,control,0.0177545
12,10,control,0.017853
15,10,control,0.0178375
18,10,control,0.017754
21,10,control,0.0178175
24,10,control,0.0177735
27,10,control,0.0177995
30,10,control,0.017724
33,10,control,0.017747
36,10,control,0.0177025
39,10,control,0.017797
42,10,control,0.017754
45,10,control,0.017712
48,10,control,0.017803
0,100,control,0.011944
3,100,control,0.011985
6,100,control,0.0120225
9,100,control,0.011975
12,100,control,0.011963
15,100,control,0.011945
18,100,control,0.0119285
21,100,control,0.011987
24,100,control,0.0119945
27,100,control,0.0119885
30,100,control,0.0119865
33,100,control,0.0120515
36,100,control,0.011989
39,100,control,0.011942
42,100,control,0.0119765
45,100,control,0.0119805
48,100,control,0.0119575
0,101,control,0.0155715
3,101,control,0.015646
6,101,control,0.015606
9,101,control,0.0155855
12,101,control,0.0156655
15,101,control,0.015603
18,101,control,0.0156155
21,101,control,0.015616
24,101,control,0.015707
27,101,control,0.0156835
30,101,control,0.015655
33,101,control,0.0156195
36,101,control,0.01555
39,101,control,0.015679
42,101,control,0.0156365
45,101,control,0.0156095
48,101,control,0.015553
0,102,control,0.014488
3,102,control,0.0144575
6,102,control,0.0144245
9,102,control,0.0143795
12,102,control,0.0144175
15,102,control,0.014462
18,102,control,0.0143385
21,102,control,0.014492
24,102,control,0.0144815
27,102,control,0.0144255
30,102,control,0.014349
33,102,control,0.0144865
36,102,control,0.014487
39,102,control,0.014526
42,102,control,0.014473
45,102,control,0.0143605
48,102,control,0.0144545
0,103,control,0.0173895
3,103,control,0.0173465
6,103,control,0.017465
9,103,control,0.017495
12,103,control,0.017476
15,103,control,0.017282
18,103,control,0.0175135
21,103,control,0.0174615
24,103,control,0.017341
27,103,control,0.017444
30,103,control,0.0173625
33,103,control,0.0174525
36,103,control,0.0174245
39,103,control,0.017521
42,103,control,0.0173895
45,103,control,0.017507000000000002
48,103,control,0.0174445
0,104,control,0.014574
3,104,control,0.014514
6,104,control,0.014532
9,104,control,0.0144965
12,104,control,0.014479
15,104,control,0.014555
18,104,control,0.014595
21,104,control,0.0145015
24,104,control,0.0144945
27,104,control,0.0145105
30,104,control,0.0145055
33,104,control,0.014546
36,104,control,0.0144645
39,104,control,0.0145425
42,104,control,0.01455
45,104,control,0.0145375
48,104,control,0.01448
0,105,control,0.0153575
3,105,control,0.01542
6,105,control,0.0153675
9,105,control,0.0154065
12,105,control,0.0154075
15,105,control,0.015318
18,105,control,0.015419
21,105,control,0.0153465
24,105,control,0.0153685
27,105,control,0.0154615
30,105,control,0.0153775
33,105,control,0.015423
36,105,control,0.0153745
39,105,control,0.0154705
42,105,control,0.015331
45,105,control,0.0153765
48,105,control,0.015324
0,106,control,0.013767
3,106,control,0.013726
6,106,control,0.0136525
9,106,control,0.0135675
12,106,control,0.0136655
15,106,control,0.0136865
18,106,control,0.013664
21,106,control,0.0136285
24,106,control,0.0137045
27,106,control,0.013681
30,106,control,0.0137045
33,106,control,0.013653
36,106,control,0.0137005
39,106,control,0.013655
42,106,control,0.013707
45,106,control,0.013704
48,106,control,0.013779
0,107,control,0.015386
3,107,control,0.015475
6,107,control,0.0154245
9,107,control,0.015404
12,107,control,0.015409
15,107,control,0.015385
18,107,control,0.015351
21,107,control,0.015408
24,107,control,0.0154285
27,107,control,0.0153885
30,107,control,0.015369
33,107,control,0.0153255
36,107,control,0.0154265
39,107,control,0.0152905
42,107,control,0.0153125
45,107,control,0.0154345
48,107,control,0.015398
0,108,control,0.0143075
3,108,control,0.01432
6,108,control,0.0143195
9,108,control,0.014386
12,108,control,0.0142695
15,108,control,0.014258
18,108,control,0.0143395
21,108,control,0.0143025
24,108,control,0.014222
27,108,control,0.0142905
30,108,control,0.014256
33,108,control,0.0142295
36,108,control,0.0142135
39,108,control,0.0143165
42,108,control,0.014273
45,108,control,0.014332
48,108,control,0.01428
0,109,control,0.018029
3,109,control,0.018051
6,109,control,0.0181575
9,109,control,0.018028
12,109,control,0.0179785
15,109,control,0.0179615
18,109,control,0.018067
21,109,control,0.018012
24,109,control,0.0180665
27,109,control,0.0179495
30,109,control,0.0180465
33,109,control,0.0181225
36,109,control,0.0180065
39,109,control,0.017989
42,109,control,0.0179915
45,109,control,0.018021
48,109,control,0.018063
0,11,control,0.015167
3,11,control,0.015244
6,11,control,0.0152795
9,11,control,0.015225
12,11,control,0.015178
15,11,control,0.015165
18,11,control,0.0152985
21,11,control,0.0152335
24,11,control,0.0152045
27,11,control,0.015146
30,11,control,0.0152545
33,11,control,0.0152205
36,11,control,0.0152785
39,11,control,0.015128
42,11,control,0.015085
45,11,control,0.0152565
48,11,control,0.015164
0,110,control,0.0179155
3,110,control,0.0179175
6,110,control,0.0179225
9,110,control,0.018027
12,110,control,0.018005
15,110,control,0.017955
18,110,control,0.017981
21,110,control,0.0178345
24,110,control,0.0179675
27,110,control,0.01797
30,110,control,0.01793
33,110,control,0.017903
36,110,control,0.017907
39,110,control,0.017944
42,110,control,0.0179795
45,110,control,0.01794
48,110,control,0.017959
0,111,control,0.016046
3,111,control,0.016033
6,111,control,0.01612
9,111,control,0.0160605
12,111,control,0.016077
15,111,control,0.0160325
18,111,control,0.01607
21,111,control,0.016018
24,111,control,0.016078
27,111,control,0.015951
30,111,control,0.015939
33,111,control,0.01607
36,111,control,0.0160605
39,111,control,0.0160485
42,111,control,0.0160315
45,111,control,0.016013
48,111,control,0.0159835
0,112,control,0.016873
3,112,control,0.0169585
6,112,control,0.0168785
9,112,control,0.0168005
12,112,control,0.016845
15,112,control,0.0168965
18,112,control,0.0169415
21,112,control,0.0168105
24,112,control,0.0169215
27,112,control,0.016972
30,112,control,0.0169085
33,112,control,0.0168825
36,112,control,0.0169285
39,112,control,0.01694
42,112,control,0.016923
45,112,control,0.016847
48,112,control,0.016973
0,113,control,0.0168315
3,113,control,0.0167425
6,113,control,0.016766
9,113,control,0.0167425
12,113,control,0.016836
15,113,control,0.016799
18,113,control,0.016802
21,113,control,0.016769
24,113,control,0.0167965
27,113,control,0.016721
30,113,control,0.016774
33,113,control,0.016724
36,113,control,0.016763
39,113,control,0.016808
42,113,control,0.0168785
45,113,control,0.0167815
48,113,control,0.0167875
0,114,control,0.015025
3,114,control,0.01507
6,114,control,0.015046
9,114,control,0.015064
12,114,control,0.015036
15,114,control,0.015091
18,114,control,0.015067
21,114,control,0.015081
24,114,control,0.015161000000000001
27,114,control,0.0151155
30,114,control,0.015101
33,114,control,0.0150695
36,114,control,0.0151095
39,114,control,0.015023
42,114,control,0.0150705
45,114,control,0.0151645
48,114,control,0.015052
0,115,control,0.014393
3,115,control,0.0145295
6,115,control,0.0144775
9,115,control,0.014397
12,115,control,0.0144725
15,115,control,0.014537
18,115,control,0.014443
21,115,control,0.0145185
24,115,control,0.0145605
27,115,control,0.0144635
30,115,control,0.0144435
33,115,control,0.0145305
36,115,control,0.0144635
39,115,control,0.014417
42,115,control,0.0144775
45,115,control,0.0145375
48,115,control,0.014474
0,116,control,0.0134265
3,116,control,0.013388
6,116,control,0.0134705
9,116,control,0.0133905
12,116,control,0.01346
15,116,control,0.0133375
18,116,control,0.0134115
21,116,control,0.0133895
24,116,control,0.0133945
27,116,control,0.0133905
30,116,control,0.0134415
33,116,control,0.013412
36,116,control,0.013433
39,116,control,0.013437
42,116,control,0.0134605
45,116,control,0.013433
48,116,control,0.0132935
0,117,control,0.015515
3,117,control,0.015565
6,117,control,0.015576
9,117,control,0.015534
12,117,control,0.0155095
15,117,control,0.0156125
18,117,control,0.0154895
21,117,control,0.015516
24,117,control,0.015566
27,117,control,0.0155525
30,117,control,0.015537
33,117,control,0.01561
36,117,control,0.015513
39,117,control,0.0155135
42,117,control,0.015534
45,117,control,0.015534
48,117,control,0.0155225
0,118,control,0.0138575
3,118,control,0.013753
6,118,control,0.013873
9,118,control,0.013823
12,118,control,0.013802
15,118,control,0.0137605
18,118,control,0.0137775
21,118,control,0.013813
24,118,control,0.0137755
27,118,control,0.0138075
30,118,control,0.0137485
33,118,control,0.0138865
36,118,control,0.0138375
39,118,control,0.0139055
42,118,control,0.013894
45,118,control,0.0138345
48,118,control,0.013925
0,119,control,0.0153565
3,119,control,0.015209
6,119,control,0.015328
9,119,control,0.0152815
12,119,control,0.015298
15,119,control,0.015364
18,119,control,0.0153215
21,119,control,0.015328
24,119,control,0.015412
27,119,control,0.015293
30,119,control,0.015353
33,119,control,0.0152815
36,119,control,0.0153405
39,119,control,0.0153375
42,119,control,0.0153555
45,119,control,0.0153495
48,119,control,0.0153615
0,12,control,0.013927
3,12,control,0.013844
6,12,control,0.0138705
9,12,control,0.0138805
12,12,control,0.013895
15,12,control,0.013913
18,12,control,0.013832
21,12,control,0.013854
24,12,control,0.0138225
27,12,control,0.013922
30,12,control,0.013833
33,12,control,0.0138975
36,12,control,0.013775
39,12,control,0.0138425
42,12,control,0.013906
45,12,control,0.01389
48,12,control,0.0138065
0,120,control,0.0182625
3,120,control,0.018189
6,120,control,0.018114
9,120,control,0.0182305
12,120,control,0.0181225
15,120,control,0.018259
18,120,control,0.0182
21,120,control,0.0182515
24,120,control,0.0180965
27,120,control,0.0181465
30,120,control,0.0182605
33,120,control,0.018217
36,120,control,0.0182515
39,120,control,0.018286
42,120,control,0.0181
45,120,control,0.0182295
48,120,control,0.018208
0,121,control,0.017421
3,121,control,0.0172955
6,121,control,0.0173695
9,121,control,0.017275
12,121,control,0.0172285
15,121,control,0.0173495
18,121,control,0.0172835
21,121,control,0.0172055
24,121,control,0.017246
27,121,control,0.0173015
30,121,control,0.0171965
33,121,control,0.0173115
36,121,control,0.0173105
39,121,control,0.017323
42,121,control,0.0173745
45,121,control,0.017339
48,121,control,0.017289
0,122,control,0.0143395
3,122,control,0.01437
6,122,control,0.014296
9,122,control,0.0143795
12,122,control,0.0143525
15,122,control,0.014426
18,122,control,0.0143815
21,122,control,0.0143815
24,122,control,0.0143395
27,122,control,0.0143965
30,122,control,0.014393
33,122,control,0.0143795
36,122,control,0.014358
39,122,control,0.014299
42,122,control,0.014376
45,122,control,0.014362
48,122,control,0.0143455
0,123,control,0.014924
3,123,control,0.01495
6,123,control,0.014936
9,123,control,0.0150135
12,123,control,0.0150035
15,123,control,0.015015
18,123,control,0.014976
21,123,control,0.0149855
24,123,control,0.014954
27,123,control,0.014938
30,123,control,0.014979
33,123,control,0.01501
36,123,control,0.014937
39,123,control,0.0148845
42,123,control,0.0150145
45,123,control,0.014914
48,123,control,0.0150825
0,124,control,0.014033
3,124,control,0.0140265
6,124,control,0.0140575
9,124,control,0.014041
12,124,control,0.0140785
15,124,control,0.0141095
18,124,control,0.014071
21,124,control,0.014048
24,124,control,0.014093
27,124,control,0.0140385
30,124,control,0.0141
33,124,control,0.0140385
36,124,control,0.014099
39,124,control,0.0139635
42,124,control,0.0140515
45,124,control,0.01398
48,124,control,0.0140305
0,125,control,0.016798
3,125,control,0.016906
6,125,control,0.016815
9,125,control,0.016815
12,125,control,0.016888
15,125,control,0.016867
18,125,control,0.016888
21,125,control,0.016878
24,125,control,0.0168915
27,125,control,0.016854
30,125,control,0.0169075
33,125,control,0.0169285
36,125,control,0.01682
39,125,control,0.016935
42,125,control,0.0168875
45,125,control,0.0168405
48,125,control,0.016891
0,126,control,0.0149555
3,126,control,0.014984
6,126,control,0.014933
9,126,control,0.0149345
12,126,control,0.015057
15,126,control,0.01498
18,126,control,0.0150185
21,126,control,0.0149995
24,126,control,0.014998
27,126,control,0.0150155
30,126,control,0.0149435
33,126,control,0.01494
36,126,control,0.0150185
39,126,control,0.015079
42,126,control,0.0149885
45,126,control,0.015017
48,126,control,0.0149565
0,127,control,0.0142015
3,127,control,0.014241
6,127,control,0.0141975
