Time,Seed,Model,Value
0,1,control,6141
3,1,control,6093
6,1,control,6126
9,1,control,6114
12,1,control,6035
15,1,control,6122
18,1,control,6074
21,1,control,6092
24,1,control,6100
27,1,control,6130
30,1,control,6094
33,1,control,6145
36,1,control,6082
39,1,control,6082
42,1,control,5994
45,1,control,6045
48,1,control,6155
0,10,control,6628
3,10,control,6593
6,10,control,6576
9,10,control,6621
12,10,control,6626
15,10,control,6597
18,10,control,6636
21,10,control,6614
24,10,control,6652
27,10,control,6662
30,10,control,6639
33,10,control,6604
36,10,control,6617
39,10,control,6563
42,10,control,6618
45,10,control,6664
48,10,control,6646
0,100,control,3240
3,100,control,3246
6,100,control,3253
9,100,control,3243
12,100,control,3231
15,100,control,3243
18,100,control,3252
21,100,control,3234
24,100,control,3246
27,100,control,3282
30,100,control,3237
33,100,control,3206
36,100,control,3297
39,100,control,3246
42,100,control,3313
45,100,control,3277
48,100,control,3209
0,101,control,2274
3,101,control,2245
6,101,control,2270
9,101,control,2288
12,101,control,2290
15,101,control,2278
18,101,control,2218
21,101,control,2245
24,101,control,2248
27,101,control,2247
30,101,control,2272
33,101,control,2259
36,101,control,2298
39,101,control,2258
42,101,control,2299
45,101,control,2320
48,101,control,2292
0,102,control,5981
3,102,control,5977
6,102,control,5923
9,102,control,5980
12,102,control,5929
15,102,control,5995
18,102,control,5971
21,102,control,5887
24,102,control,5908
27,102,control,5952
30,102,control,5925
33,102,control,5957
36,102,control,5987
39,102,control,5898
42,102,control,5951
45,102,control,5951
48,102,control,5950
0,103,control,15812
3,103,control,15728
6,103,control,15825
9,103,control,15764
12,103,control,15777
15,103,control,15677
18,103,control,15823
21,103,control,15804
24,103,control,15823
27,103,control,15925
30,103,control,15730
33,103,control,15870
36,103,control,15842
39,103,control,15799
42,103,control,15779
45,103,control,15703
48,103,control,15761
0,104,control,5715
3,104,control,5734
6,104,control,5710
9,104,control,5675
12,104,control,5728
15,104,control,5702
18,104,control,5712
21,104,control,5816
24,104,control,5794
27,104,control,5756
30,104,control,5669
33,104,control,5782
36,104,control,5742
39,104,control,5716
42,104,control,5717
45,104,control,5706
48,104,control,5646
0,105,control,2496
3,105,control,2404
6,105,control,2448
9,105,control,2483
12,105,control,2426
15,105,control,2445
18,105,control,2444
21,105,control,2390
24,105,control,2458
27,105,control,2465
30,105,control,2412
33,105,control,2473
36,105,control,2494
39,105,control,2439
42,105,control,2447
45,105,control,2449
48,105,control,2487
0,106,control,6162
3,106,control,6025
6,106,control,6090
9,106,control,6050
12,106,control,6066
15,106,control,6083
18,106,control,6091
21,106,control,6092
24,106,control,6075
27,106,control,6081
30,106,control,6108
33,106,control,6065
36,106,control,6146
39,106,control,6097
42,106,control,6149
45,106,control,6191
48,106,control,6155
0,107,control,10250
3,107,control,10314
6,107,control,10286
9,107,control,10238
12,107,control,10223
15,107,control,10228
18,107,control,10275
21,107,control,10256
24,107,control,10308
27,107,control,10231
30,107,control,10218
33,107,control,10348
36,107,control,10236
39,107,control,10282
42,107,control,10322
45,107,control,10273
48,107,control,10328
0,108,control,5388
3,108,control,5368
6,108,control,5347
9,108,control,5365
12,108,control,5381
15,108,control,5374
18,108,control,5388
21,108,control,5359
24,108,control,5338
27,108,control,5319
30,108,control,5366
33,108,control,5363
36,108,control,5351
39,108,control,5406
42,108,control,5409
45,108,control,5357
48,108,control,5380
0,109,control,2375
3,109,control,2356
6,109,control,2308
9,109,control,2355
12,109,control,2357
15,109,control,2282
18,109,control,2355
21,109,control,2352
24,109,control,2340
27,109,control,2309
30,109,control,2345
