Time,Seed,Model,Value
0,1,control,24869
3,1,control,24637
6,1,control,24662
9,1,control,24733
12,1,control,24662
15,1,control,24692
18,1,control,24735
21,1,control,24498
24,1,control,24752
27,1,control,24762
30,1,control,24636
33,1,control,24631
36,1,control,24737
39,1,control,24737
42,1,control,24701
45,1,control,24824
48,1,control,24561
0,10,control,33478
3,10,control,33408
6,10,control,33493
9,10,control,33204
12,10,control,33196
15,10,control,33521
18,10,control,33234
21,10,control,33332
24,10,control,33416
27,10,control,33411
30,10,control,33358
33,10,control,33367
36,10,control,33448
39,10,control,33497
42,10,control,33223
45,10,control,33458
48,10,control,33889
0,100,control,21183
3,100,control,21105
6,100,control,20745
9,100,control,20923
12,100,control,21286
15,100,control,20927
18,100,control,20957
21,100,control,21094
24,100,control,21197
27,100,control,21000
30,100,control,21026
33,100,control,20917
36,100,control,21372
39,100,control,20961
42,100,control,21160
45,100,control,21199
48,100,control,21151
0,101,control,119976
3,101,control,119819
6,101,control,119896
9,101,control,119445
12,101,control,120511
15,101,control,119386
18,101,control,119741
21,101,control,120063
24,101,control,120247
27,101,control,121221
30,101,control,119878
33,101,control,119817
36,101,control,120270
39,101,control,120153
42,101,control,120282
45,101,control,119640
48,101,control,119596
0,102,control,31098
3,102,control,31034
6,102,control,30916
9,102,control,31202
12,102,control,30612
15,102,control,30678
18,102,control,30467
21,102,control,30878
24,102,control,31309
27,102,control,30591
30,102,control,30549
33,102,control,31317
36,102,control,31262
39,102,control,30794
42,102,control,31057
45,102,control,31024
48,102,control,31028
0,103,control,43995
3,103,control,43713
6,103,control,43733
9,103,control,43604
12,103,control,43994
15,103,control,43966
18,103,control,43632
21,103,control,43975
24,103,control,43852
27,103,control,43886
30,103,control,43250
33,103,control,44209
36,103,control,44048
39,103,control,43871
42,103,control,44139
45,103,control,43886
48,103,control,44364
0,104,control,33091
3,104,control,32944
6,104,control,32998
9,104,control,32717
12,104,control,33188
15,104,control,32817
18,104,control,32941
21,104,control,33292
24,104,control,33007
27,104,control,32865
30,104,control,33029
33,104,control,33019
36,104,control,33349
39,104,control,33203
42,104,control,32869
45,104,control,32916
48,104,control,33162
0,105,control,90703
3,105,control,90717
6,105,control,90916
9,105,control,90916
12,105,control,91255
15,105,control,91009
18,105,control,91262
21,105,control,91453
24,105,control,91590
27,105,control,90906
30,105,control,91001
33,105,control,90902
36,105,control,90905
39,105,control,90947
42,105,control,91028
45,105,control,90995
48,105,control,91623
0,106,control,30840
3,106,control,30600
6,106,control,30617
9,106,control,30856
12,106,control,30660
15,106,control,30475
18,106,control,30875
21,106,control,30587
24,106,control,30790
27,106,control,30841
30,106,control,31115
33,106,control,30782
36,106,control,30611
39,106,control,30798
42,106,control,30797
45,106,control,30435
48,106,control,31157
0,107,control,42008
3,107,control,41923
6,107,control,42374
9,107,control,41692
12,107,control,42380
15,107,control,41981
18,107,control,42047
21,107,control,42605
24,107,control,41880
27,107,control,42073
30,107,control,41418
33,107,control,42067
36,107,control,42186
39,107,control,42447
42,107,control,41812
45,107,control,41896
48,107,control,42079
0,108,control,42508
3,108,control,42581
6,108,control,42496
9,108,control,42684
12,108,control,42930
15,108,control,42812
18,108,control,42113
21,108,control,42760
24,108,control,42905
27,108,control,42626
30,108,control,42652
33,108,control,42771
36,108,control,42943
39,108,control,43199
42,108,control,42683
45,108,control,42559
48,108,control,42919
0,109,control,21434
3,109,control,21100
6,109,control,21263
9,109,control,21624
12,109,control,21593
15,109,control,21358
18,109,control,21158
21,109,control,21844
24,109,control,21687
27,109,control,21250
30,109,control,21198
33,109,control,21581
36,109,control,21450
