Time,Seed,Model,Value
0,1,control,-0.06728750578082508
3,1,control,-0.04909501942338945
6,1,control,-0.0616228807405442
9,1,control,-0.067459806304853
12,1,control,-0.03559213076901835
15,1,control,-0.07160867478453864
18,1,control,-0.04133060772364368
21,1,control,-0.06036026894854163
24,1,control,-0.07203800551112285
27,1,control,-0.07592531775173464
30,1,control,-0.06761599322756054
33,1,control,-0.0883819479017123
36,1,control,-0.05578273028222098
39,1,control,-0.05265927658647744
42,1,control,-0.0042919617437844
45,1,control,-0.03084017878727136
48,1,control,-0.08014921091255181
0,10,control,0.00289861172475858
3,10,control,0.03692452069046872
6,10,control,0.0403369939383726
9,10,control,-0.01085032371621742
12,10,control,0.01320692851956502
15,10,control,0.00603254658308931
18,10,control,-0.00687791124179213
21,10,control,0.00165719582516759
24,10,control,-0.01823234426909416
27,10,control,-0.01681733235187191
30,10,control,0.00246855602547306
33,10,control,0.01210464896415146
36,10,control,0.00349116952712598
39,10,control,0.01255896998361282
42,10,control,0.01248048378064926
45,10,control,-0.03122848085239822
48,10,control,-0.01087225775680515
0,100,control,-0.07440623280667168
3,100,control,-0.05583721632782319
6,100,control,-0.06957790756800156
9,100,control,-0.061813601564239
12,100,control,-0.06603266399068368
15,100,control,-0.09912412378541752
18,100,control,-0.0736294920114549
21,100,control,-0.08450876472213895
24,100,control,-0.11759934902518698
27,100,control,-0.1405849738250034
30,100,control,-0.06906533175961009
33,100,control,-0.02299754112806314
36,100,control,-0.09508477112752972
39,100,control,-0.08425123067280227
42,100,control,-0.1308251254879899
45,100,control,-0.11980750992127348
48,100,control,-0.0448145435246822
0,101,control,-0.10841823921817752
3,101,control,-0.08437598594529883
6,101,control,-0.11249083018496273
9,101,control,-0.12952459241516456
12,101,control,-0.14248857000560902
15,101,control,-0.12100817899634872
18,101,control,-0.03907396624601959
21,101,control,-0.07170434051975345
24,101,control,-0.11021447123396944
27,101,control,-0.05822762326781127
30,101,control,-0.10272306252834466
33,101,control,-0.07733332131804396
36,101,control,-0.13256849890073444
39,101,control,-0.06123966209931639
42,101,control,-0.1675660553991025
45,101,control,-0.1506537185396006
48,101,control,-0.15897494706031867
0,102,control,-0.05050887693169925
3,102,control,-0.0442677019562112
6,102,control,-0.02219277531127578
9,102,control,-0.06164867272782614
12,102,control,-0.01100579189437312
15,102,control,-0.06014973262735414
18,102,control,-0.06102255263757613
21,102,control,-0.02044342227424302
24,102,control,-0.03053993657844828
27,102,control,-0.03632951510453502
30,102,control,-0.03073864793835335
33,102,control,-0.05952701145455098
36,102,control,-0.07685044813986588
39,102,control,-0.0361672574565947
42,102,control,-0.05075083525064338
45,102,control,-0.03177193466210491
48,102,control,-0.05547926777365938
0,103,control,-0.01941683356804744
3,103,control,-0.00785944230386444
6,103,control,-0.01382234560708973
9,103,control,-0.00284061209011585
12,103,control,-0.02332980590027405
15,103,control,0.00586881695970257
18,103,control,-0.02216066944235277
21,103,control,-0.0041747419418968
24,103,control,-0.01963761457722471
27,103,control,-0.03993926581768
30,103,control,-8.2047323619662e-4
33,103,control,-0.03691171808426728
36,103,control,-0.03363088796025876
39,103,control,-0.02037715150718178
42,103,control,-0.02031441482057985
45,103,control,-0.00500672484514061
48,103,control,-0.01913955061828635
0,104,control,-0.00862397405410067
3,104,control,3.98604343152349e-5
6,104,control,0.0023507832938203
9,104,control,0.01907586663771816
12,104,control,0.01365968436108092
15,104,control,0.02117674936631361
18,104,control,0.01136401381372003
21,104,control,-0.05667237842127519
24,104,control,-0.02276949722919079
27,104,control,-0.01984093931012265
30,104,control,0.03798653805923545
33,104,control,-0.02827217092474787
36,104,control,-0.00302236456949039
39,104,control,0.00150395249431448
42,104,control,-0.00778315349566823
45,104,control,0.01604404125032369
48,104,control,0.02201856780670326
0,105,control,-0.16379606545634565
3,105,control,-0.03329981287464373
6,105,control,-0.050231618950292
9,105,control,-0.13749663723189068
12,105,control,-0.06848515999009659
15,105,control,-0.05618116528818256
18,105,control,-0.06321217336589786
21,105,control,0.01676527845862605
24,105,control,-0.12080618427440422
27,105,control,-0.07843659155113412
30,105,control,-0.03341514520099716
33,105,control,-0.10432975419819904
36,105,control,-0.100341278325738
39,105,control,-0.05085836414762045
42,105,control,-0.06544512202908752
45,105,control,-0.05060308437648249
48,105,control,-0.10589836879238115
0,106,control,-0.03553209132527463
3,106,control,0.04069749773615889
6,106,control,-0.01822512172702653
9,106,control,0.00705533468829385
12,106,control,-0.00186415042491077
15,106,control,-0.01167308080642321
18,106,control,0.00352240370418285
21,106,control,-0.01924726631308737
24,106,control,0.02813173832061571
27,106,control,9.7641668737879e-4
30,106,control,-0.01327982403563306
33,106,control,0.01931149408618405
36,106,control,-0.01898193364425962
39,106,control,0.00798101601378042
42,106,control,-0.02805371254322499
45,106,control,-0.07213706983771175
48,106,control,-0.04515340297922342
0,107,control,0.03873633015398654
3,107,control,0.0286207405451
6,107,control,0.04154439367765432
9,107,control,0.04122390239320579
12,107,control,0.04729653803461872
15,107,control,0.04183418568820032
18,107,control,0.02499195983019088
21,107,control,0.04271646646669721
24,107,control,0.02766526467428268
27,107,control,0.05970861352209897
30,107,control,0.03431102010319174
33,107,control,0.0025814386631278
36,107,control,0.03767530344503957
39,107,control,0.02233074853255389
42,107,control,0.01158852067226831
45,107,control,0.04529780851989975
48,107,control,0.00404397167430382
0,108,control,0.01300810777727309
3,108,control,0.03255593361181928
6,108,control,0.03179847931347141
9,108,control,0.01106717006789274
12,108,control,-0.00273639292595725
15,108,control,0.00814225950486709
18,108,control,0.02372432174554923
21,108,control,0.03051437882630866
24,108,control,0.05092445758038379
27,108,control,0.03931708149941974
30,108,control,0.0445527537298121
33,108,control,0.03804710015339277
36,108,control,0.03371979078906467
39,108,control,0.00517759397605487
42,108,control,-0.01130514515904142
45,108,control,0.03226212732411729
48,108,control,0.01257614456912857
0,109,control,-0.1588252317336497
3,109,control,-0.11494675027401144
6,109,control,-0.04899764249530488
9,109,control,-0.14231814465322978
12,109,control,-0.1419090858562643
15,109,control,-0.03951863841368486
18,109,control,-0.1227379211772303
21,109,control,-0.1261675677374647
24,109,control,-0.10627578657171188
27,109,control,-0.09993633838287824
30,109,control,-0.13397723284168772
33,109,control,-0.06693650125527469
36,109,control,-0.1898725578976622
39,109,control,-0.12080652759011434
42,109,control,-0.09367172816651548
45,109,control,-0.14892026903014735
48,109,control,-0.11244998364358416
0,11,control,-0.01351068657942288
3,11,control,-0.00536920513420846
6,11,control,0.02515681732782797
9,11,control,0.03048864626147384
12,11,control,-0.01141093461377655
15,11,control,0.03895219036802864
18,11,control,0.0506942192869922
21,11,control,-0.01920561862301342
24,11,control,0.02713400532769051
27,11,control,-0.01180330396885672
30,11,control,0.05129415215494344
33,11,control,-0.00228872973608719
36,11,control,0.00680536179221635
39,11,control,-8.707607889717283e-5
42,11,control,0.03511891090642166
45,11,control,0.03283190234855538
48,11,control,0.00147797135543946
0,110,control,0.06799943124207948
3,110,control,-0.0241610777315561
6,110,control,0.04563971292124203
9,110,control,0.00339942606185627
12,110,control,0.03089340160940375
15,110,control,0.02430796148449347
18,110,control,0.03054058733723322
21,110,control,0.05365779711523405
24,110,control,0.0909459923396132
27,110,control,0.06564399795712743
30,110,control,0.0385570354751859
33,110,control,0.04901582246713748
36,110,control,0.05611024354224062
39,110,control,0.01491334236623791
42,110,control,0.06519325639063814
45,110,control,0.09749459059803804
48,110,control,0.047429125901085147
0,111,control,0.03747621346159202
3,111,control,0.04701463758670335
6,111,control,-0.01571662661391696
9,111,control,0.04136182207017693
12,111,control,-0.0076017175978586
15,111,control,0.0524398453051491
18,111,control,0.04415991460421616
21,111,control,-0.00293616425309701
24,111,control,0.02546709322721595
27,111,control,0.02799342096676771
30,111,control,-0.00831606996369543
33,111,control,0.01171953278286929
36,111,control,0.05753754218199116
39,111,control,-0.00211003957368356
42,111,control,0.03800841841821519
45,111,control,0.03832702764625555
48,111,control,-0.00594451758132061
0,112,control,-0.05209669153566825
3,112,control,-0.04022059329964306
6,112,control,-0.03893922498734542
9,112,control,-0.07663911601631843
12,112,control,-0.02302030823774855
15,112,control,0.00219324275231886
18,112,control,0.02122978369599628
21,112,control,-0.01748518007067944
24,112,control,-0.0934463967141284
27,112,control,-0.04240713483354909
30,112,control,-0.03069690646874886
33,112,control,-0.03579354835555626
36,112,control,-0.04586967171762516
39,112,control,2.0833915825063e-4
42,112,control,-0.01105984628831331
45,112,control,-0.02240526028934787
48,112,control,-0.03869861681610705
0,113,control,-0.06768735792988981
3,113,control,-0.02013558117451733
6,113,control,-0.00321300818154148
9,113,control,-0.00706982359386201
12,113,control,-0.0600494032171193
15,113,control,0.02513950745231648
18,113,control,0.02608004136048089
21,113,control,2.9813287802883e-4
24,113,control,-0.03839014018412633
27,113,control,-0.0235106667832322
30,113,control,-0.01598670446271978
33,113,control,-0.0967408983097452
36,113,control,-0.18434475035647177
39,113,control,-0.0416435465489416
42,113,control,-0.03378371840359931
45,113,control,-0.02723377827503283
48,113,control,-0.09766627851126262
0,114,control,-0.0082560044278848
3,114,control,0.0103475127006809
6,114,control,-0.02744834584972735
9,114,control,-0.00752646559862394
12,114,control,-0.014153591427478
15,114,control,0.02308617453695241
18,114,control,-0.00923416620109275
21,114,control,-0.02800587778735724
24,114,control,-9.3118202088694e-4
27,114,control,-0.00621997670621848
30,114,control,-8.8978783535762e-4
33,114,control,-0.00786366230823519
36,114,control,-0.00532883848919476
39,114,control,-0.01561946270495443
42,114,control,-7.4208159531994e-4
45,114,control,-0.01539061738704113
48,114,control,-0.02039646842812873
0,115,control,-0.01924785651552259
3,115,control,0.01302363848421096
6,115,control,0.08569968578144041
9,115,control,0.09137130822491644
12,115,control,0.09404961804095474
15,115,control,0.04473154312900957
18,115,control,0.1679944116994439
21,115,control,0.03359595398504424
24,115,control,0.05139067294520595
27,115,control,0.05928315191537889
30,115,control,0.0140330231316313
33,115,control,0.15414524636895993
36,115,control,0.04769750578669424
39,115,control,0.1019328008100433
42,115,control,0.13318040333537456
45,115,control,0.0977387575607726
48,115,control,0.07265820747541074
0,116,control,-0.04269243201171206
3,116,control,0.00663289773262624
6,116,control,-0.03525725991693371
9,116,control,-0.02765272748424854
12,116,control,-0.02559700958932009
15,116,control,-0.02191395405502959
18,116,control,-0.04949164693493426
21,116,control,-0.00278220047481418
24,116,control,-0.07042248466997235
27,116,control,-0.03431642192744768
30,116,control,-0.04737190298855668
33,116,control,-0.06115294277816117
36,116,control,-0.06265127012094601
39,116,control,-0.03945833723920965
42,116,control,-0.00109300157511234
45,116,control,0.00347583212793244
48,116,control,-0.04833113987437914
0,117,control,-0.02193144584829523
3,117,control,-0.03547988142923707
6,117,control,-0.02598214215853142
9,117,control,-0.01355102274976621
12,117,control,-0.03876070910639678
