Time,n_pairs,Value,median_r2,sd_r2,min_r2,max_r2,Seed,Model
0,2732408,0.02148363484740408,0.01026951801031828,0.02966976175908944,0,0.6846567988395691,1,control
3,2697254,0.0211989757729609,0.01014187838882207,0.02923836641713598,0,0.7947179675102234,1,control
6,2711984,0.02116782982527347,0.01012404728680849,0.02911891972939906,0,0.5744583010673523,1,control
9,2667722,0.02148254048397186,0.01029190607368946,0.02959240374333802,0,0.6153317093849182,1,control
12,2715760,0.02129383426931971,0.01016669906675815,0.03018923325807728,0,2.1419646739959717,1,control
15,2702672,0.02127663794422154,0.01017153263092041,0.02933074969687888,0,0.566896915435791,1,control
18,2685792,0.02419529023867561,0.01016408950090408,0.20577818604181153,0,80.0938491821289,1,control
21,2724148,0.02123017921898955,0.01014709193259477,0.02929765977088829,0,0.8846809267997742,1,control
24,2710656,0.02117081298430108,0.01014187838882207,0.02914641868907827,0,0.5343884229660034,1,control
27,2721411,0.02118603280959696,0.01013434585183858,0.02922229158674607,0,0.6994975805282593,1,control
30,2640624,0.02141931922263208,0.01025845110416412,0.02953092676809107,0,0.6613544821739197,1,control
33,2712509,0.0212526511273148,0.01014187838882207,0.02936459214220954,0,0.7346307635307312,1,control
36,2671548,0.02128103249965035,0.01015836931765079,0.02937967503757072,0,0.8879815340042114,1,control
39,2722059,0.02147641801523398,0.01021234504878521,0.0316955679604181,0,3.150838613510132,1,control
42,2742140,0.02119652780818544,0.01015673950314521,0.02920588994914568,0,0.8266931176185608,1,control
45,2754816,0.02120681330668568,0.01015533600002527,0.02923368365299232,0,0.5744583010673523,1,control
48,2699424,0.02130838652001209,0.01017665863037109,0.02949224333610872,0,0.9596315026283264,1,control
0,3265839,0.0213207564576297,0.01017491333186626,0.02930798627809722,0,0.6857874393463135,10,control
3,3414080,0.02138184832983097,0.01027532387524843,0.02937727444185973,0,0.568489134311676,10,control
6,3327025,0.02154034622961901,0.01029649283736944,0.02967233497234211,0,0.566896915435791,10,control
9,3301666,0.02156284137409232,0.01034491881728172,0.02967079997709243,0,0.6257174015045166,10,control
12,3354396,0.02122421734340134,0.01016118377447128,0.02921172509501554,0,0.6679729223251343,10,control
15,3325295,0.02119173652566852,0.0101154139265418,0.02920244443406087,0,0.5679451823234558,10,control
18,3261882,0.02127965329754531,0.01014908589422702,0.02928662545436444,0,0.5561864972114563,10,control
21,3280050,0.02123374527866379,0.01010505203157663,0.02926243496889729,0,0.7047480344772339,10,control
24,3305610,0.02118011341149824,0.01006897632032632,0.02929668469332281,0,0.6316068768501282,10,control
27,3278697,0.02119359858504996,0.01015836931765079,0.02914103046481978,0,0.731402575969696,10,control
30,3362715,0.02143176878111286,0.01028747949749231,0.02955124702884505,0,0.6416388154029846,10,control
33,3363668,0.02151385620233435,0.01031966228038072,0.02959896614256817,0,0.6841755509376526,10,control
36,3351312,0.02120963570681068,0.01017491333186626,0.02924232531729188,0,0.6456171870231628,10,control
39,3315106,0.02112366815886225,0.01010505203157663,0.0291042604683841,0,0.5866675972938538,10,control
42,3309390,0.0215033714266181,0.01030702888965606,0.0295728908009548,0,0.566896915435791,10,control
45,3298989,0.02127882186278537,0.01016013976186513,0.02933865535294229,0,0.5265645980834961,10,control
48,3366090,0.02124145357486344,0.01018474344164133,0.02918458199886208,0,0.6841755509376526,10,control
0,725040,0.0217003930454136,0.0103261349722743,0.03130236749011989,0,1.9959083795547483,100,control
3,763000,0.02388541206108086,0.01010818034410476,0.12990881195463058,0,16.56195640563965,100,control
6,753135,0.02143110430217346,0.01021051127463579,0.02972370078774868,0,0.7712174654006958,100,control
9,742110,0.02152378639806495,0.0102657014504075,0.03008800641531464,0,0.9087122678756714,100,control
12,751400,0.02142716708804418,0.01004673819988966,0.03694712925499101,0,3.8192005157470703,100,control
15,734349,0.02125455388609588,0.01011122111231088,0.02978575630051861,0,1.213298201560974,100,control
18,764618,0.02198644831129893,0.01015739887952804,0.04747858680697844,0,5.799049377441406,100,control
21,756024,0.02122737270437954,0.01019817870110273,0.02931035117197502,0,0.5744583010673523,100,control
24,721440,0.02109048428349159,0.01006022002547979,0.02907513141864688,0,0.5089103579521179,100,control
27,736950,0.02149791540994042,0.01021051127463579,0.0295825236407876,0,0.5176907181739807,100,control
30,746432,0.021615340585383,0.01031966228038072,0.0299055956165288,0,1.0541189908981323,100,control
33,758385,0.02140122256275276,0.01013456750661134,0.03144895966664309,0,2.323509931564331,100,control
36,755040,0.02140449796820219,0.01022313255816698,0.02950960070800663,0,0.635689377784729,100,control
39,723218,0.02193128676480364,0.01043082028627395,0.03045423698830865,0,0.8713963627815247,100,control
