Time,Seed,Model,Value
0,1,control,-0.0481226067647808
3,1,control,-0.05035203821037741
6,1,control,-0.08202770765704968
9,1,control,-0.06823730476778306
12,1,control,-0.06740652658124416
15,1,control,-0.05522158775524705
18,1,control,-0.06104497924994551
21,1,control,-0.04755474052370435
24,1,control,-0.05638172603173142
27,1,control,-0.07990734478801317
30,1,control,-0.03976816193661639
33,1,control,-0.05676130365436283
36,1,control,-0.07134380228662729
39,1,control,-0.0678638137112603
42,1,control,-0.0675734680642189
45,1,control,-0.05410676727041898
48,1,control,-0.04732367397589077
0,10,control,-0.02275694948320506
3,10,control,0.00907610022867828
6,10,control,-0.00197109186104727
9,10,control,-0.00838649134098682
12,10,control,0.0076605250864728
15,10,control,0.00363379164808184
18,10,control,-0.00492094403736893
21,10,control,-0.01206857166105861
24,10,control,0.00335468822109546
27,10,control,0.00130604717461432
30,10,control,0.02621623674724161
33,10,control,-0.0052463757331318
36,10,control,-0.00426938982435843
39,10,control,-0.00290780598686917
42,10,control,-9.5692946972396e-4
45,10,control,0.01215532427224907
48,10,control,0.00392672137390453
0,100,control,0.02938139905244509
3,100,control,0.03199463072475406
6,100,control,0.03798893075843647
9,100,control,0.02132398175442615
12,100,control,0.04124379168788626
15,100,control,0.03080562043866352
18,100,control,0.02179995562883489
21,100,control,0.01344967835360838
24,100,control,0.02482335854559748
27,100,control,0.02266532877111343
30,100,control,0.04165182321544574
33,100,control,0.0312109043872723
36,100,control,0.03573779340176451
39,100,control,0.03349418261108448
42,100,control,0.04101133005506841
45,100,control,0.03707505978218167
48,100,control,0.04662267368087822
0,101,control,0.01768349412744972
3,101,control,0.02067719471718639
6,101,control,0.01973343042645569
9,101,control,0.03102378974848473
12,101,control,0.05517020903568157
15,101,control,0.03247509026289812
18,101,control,0.03195051953562832
21,101,control,0.03683184833004132
24,101,control,0.04649509345598722
27,101,control,0.01958390243544
30,101,control,0.03445620336922204
33,101,control,0.04611222513140178
36,101,control,0.03360963848500294
39,101,control,0.03755187209686722
42,101,control,0.04638494492607598
45,101,control,0.02770203524836794
48,101,control,0.01720287462974067
0,102,control,-0.00827299114170383
3,102,control,-0.01435198538245547
6,102,control,0.00927862039737271
9,102,control,-0.00237446260900407
12,102,control,-0.01092262923089133
15,102,control,-0.00748095205320392
18,102,control,-0.01017422547725196
21,102,control,-0.0055208208147358
24,102,control,-0.00255862452981019
27,102,control,-0.00534590698071418
30,102,control,-0.00282180588023369
33,102,control,0.0032441723946206
36,102,control,-0.00913940776676401
39,102,control,-0.01568416665368384
42,102,control,0.01228823355598572
45,102,control,-0.00638642078326454
48,102,control,-0.01064087245129905
0,103,control,0.06412637948469568
3,103,control,0.06609081256796955
6,103,control,0.05813892865508412
9,103,control,0.0590756885200407
