Time,Seed,Model,Value
0,1,control,18590
3,1,control,18559
6,1,control,18773
9,1,control,18683
12,1,control,18689
15,1,control,18646
18,1,control,18673
21,1,control,18620
24,1,control,18586
27,1,control,18780
30,1,control,18552
33,1,control,18620
36,1,control,18772
39,1,control,18714
42,1,control,18675
45,1,control,18624
48,1,control,18632
0,10,control,28664
3,10,control,28432
6,10,control,28522
9,10,control,28527
12,10,control,28383
15,10,control,28450
18,10,control,28582
21,10,control,28587
24,10,control,28462
27,10,control,28478
30,10,control,28306
33,10,control,28568
36,10,control,28543
39,10,control,28489
42,10,control,28556
45,10,control,28395
48,10,control,28477
0,100,control,38797
3,100,control,38711
6,100,control,38752
9,100,control,38951
12,100,control,38659
15,100,control,38790
18,100,control,38794
21,100,control,38993
24,100,control,38900
27,100,control,38860
30,100,control,38676
33,100,control,38740
36,100,control,38764
39,100,control,38807
42,100,control,38693
45,100,control,38802
48,100,control,38632
0,101,control,15329
3,101,control,15285
6,101,control,15361
9,101,control,15296
12,101,control,15166
15,101,control,15265
18,101,control,15297
21,101,control,15271
24,101,control,15247
27,101,control,15327
30,101,control,15239
33,101,control,15224
36,101,control,15355
39,101,control,15226
42,101,control,15235
45,101,control,15344
48,101,control,15292
0,102,control,42088
3,102,control,42172
6,102,control,41899
9,102,control,42008
12,102,control,42033
15,102,control,42023
18,102,control,42095
21,102,control,42028
24,102,control,41990
27,102,control,42045
30,102,control,41995
33,102,control,41862
36,102,control,42136
39,102,control,42071
42,102,control,41786
45,102,control,42026
48,102,control,42051
0,103,control,26284
3,103,control,26200
6,103,control,26323
9,103,control,26310
12,103,control,26339
15,103,control,26266
18,103,control,26393
21,103,control,26275
24,103,control,26422
27,103,control,26338
30,103,control,26364
33,103,control,26453
36,103,control,26373
39,103,control,26478
42,103,control,26291
45,103,control,26420
48,103,control,26387
0,104,control,43704
3,104,control,43766
6,104,control,43939
9,104,control,43704
12,104,control,43620
15,104,control,43887
18,104,control,43722
21,104,control,43596
24,104,control,43745
27,104,control,43780
30,104,control,43718
33,104,control,43756
36,104,control,43813
39,104,control,43907
42,104,control,43577
45,104,control,43605
48,104,control,43840
0,105,control,22401
3,105,control,22454
6,105,control,22451
9,105,control,22427
12,105,control,22393
15,105,control,22322
18,105,control,22437
21,105,control,22320
24,105,control,22411
27,105,control,22297
30,105,control,22357
33,105,control,22316
36,105,control,22507
39,105,control,22304
42,105,control,22282
45,105,control,22348
48,105,control,22364
0,106,control,41034
3,106,control,40979
6,106,control,40950
9,106,control,41141
12,106,control,41188
15,106,control,41248
18,106,control,40989
21,106,control,41061
24,106,control,41061
27,106,control,41080
30,106,control,41042
33,106,control,41086
36,106,control,41122
39,106,control,41049
42,106,control,40980
45,106,control,41006
48,106,control,41116
0,107,control,45084
3,107,control,45262
6,107,control,45242
9,107,control,45340
12,107,control,45074
15,107,control,45299
18,107,control,45388
21,107,control,45189
24,107,control,45152
27,107,control,45188
30,107,control,45213
33,107,control,45090
36,107,control,45385
39,107,control,45315
42,107,control,45182
45,107,control,45260
48,107,control,45229
0,108,control,36403
3,108,control,36752
6,108,control,36423
9,108,control,36543
12,108,control,36570
15,108,control,36604
18,108,control,36773
21,108,control,36615
24,108,control,36722
27,108,control,36804
30,108,control,36532
33,108,control,36649
36,108,control,36467
39,108,control,36612
42,108,control,36576
45,108,control,36634
48,108,control,36586
0,109,control,26804
3,109,control,26613
6,109,control,26745
9,109,control,26713
12,109,control,26712
15,109,control,26740
18,109,control,26875
21,109,control,26780
24,109,control,26787
27,109,control,26576
30,109,control,26693
33,109,control,26717
36,109,control,26809
39,109,control,26757
42,109,control,26834
45,109,control,26717
48,109,control,26762
0,11,control,33402
3,11,control,33646
6,11,control,33474
9,11,control,33540
12,11,control,33517
15,11,control,33413
18,11,control,33562
21,11,control,33454
24,11,control,33458
27,11,control,33556
30,11,control,33484
33,11,control,33477
36,11,control,33421
39,11,control,33418
42,11,control,33452
45,11,control,33520
48,11,control,33552
0,110,control,10854
3,110,control,10783
6,110,control,10707
9,110,control,10833
12,110,control,10778
15,110,control,10767
18,110,control,10707
21,110,control,10775
24,110,control,10734
27,110,control,10775
30,110,control,10748
33,110,control,10870
36,110,control,10813
39,110,control,10763
42,110,control,10706
45,110,control,10823
48,110,control,10751
0,111,control,31470
3,111,control,31504
6,111,control,31369
9,111,control,31534
12,111,control,31393
15,111,control,31387
18,111,control,31599
21,111,control,31524
24,111,control,31584
27,111,control,31472
30,111,control,31506
33,111,control,31513
36,111,control,31644
39,111,control,31485
42,111,control,31399
45,111,control,31478
48,111,control,31390
0,112,control,34289
3,112,control,34397
6,112,control,34230
9,112,control,34364
12,112,control,34342
15,112,control,34254
18,112,control,34356
21,112,control,34455
24,112,control,34227
27,112,control,34210
30,112,control,34480
33,112,control,34373
36,112,control,34304
39,112,control,34278
42,112,control,34192
45,112,control,34296
48,112,control,34182
0,113,control,22768
3,113,control,22552
6,113,control,22732
9,113,control,22641
12,113,control,22571
15,113,control,22646
18,113,control,22675
21,113,control,22685
24,113,control,22804
27,113,control,22670
30,113,control,22856
33,113,control,22619
36,113,control,22742
39,113,control,22628
42,113,control,22776
45,113,control,22731
48,113,control,22471
0,114,control,38297
3,114,control,38223
6,114,control,38148
9,114,control,38076
12,114,control,38110
15,114,control,38240
18,114,control,38127
21,114,control,38160
24,114,control,38209
27,114,control,38207
30,114,control,38193
33,114,control,38219
36,114,control,38271
39,114,control,38272
42,114,control,38283
45,114,control,38232
48,114,control,38221
0,115,control,18295
3,115,control,18357
6,115,control,18386
9,115,control,18265
12,115,control,18317
15,115,control,18276
18,115,control,18341
21,115,control,18244
24,115,control,18398
27,115,control,18392
30,115,control,18255
33,115,control,18350
36,115,control,18346
39,115,control,18356
42,115,control,18342
45,115,control,18428
48,115,control,18397
0,116,control,40920
3,116,control,40594
6,116,control,40580
9,116,control,40834
12,116,control,40855
15,116,control,40747
18,116,control,40756
21,116,control,40805
24,116,control,41026
27,116,control,40720
30,116,control,40836
33,116,control,40688
36,116,control,40816
39,116,control,40777
42,116,control,40839
45,116,control,40735
48,116,control,40742
0,117,control,35829
3,117,control,35773
6,117,control,35726
9,117,control,35821
12,117,control,35675
15,117,control,35780
18,117,control,35604
21,117,control,35843
24,117,control,35683
27,117,control,35937
30,117,control,35728
33,117,control,35624
36,117,control,35742
39,117,control,35820
42,117,control,35763
45,117,control,35737
48,117,control,35713
0,118,control,23913
3,118,control,23999
6,118,control,24074
9,118,control,24070
12,118,control,23946
15,118,control,24075
18,118,control,23990
21,118,control,24015
24,118,control,24022
27,118,control,24087
30,118,control,24022
33,118,control,23940
36,118,control,24062
39,118,control,23956
42,118,control,23979
45,118,control,23885
48,118,control,24061
0,119,control,13624
3,119,control,13575
6,119,control,13548
9,119,control,13634
12,119,control,13620
15,119,control,13596
18,119,control,13624
21,119,control,13707
24,119,control,13659
27,119,control,13620
30,119,control,13567
33,119,control,13663
36,119,control,13588
39,119,control,13572
42,119,control,13630
45,119,control,13578
48,119,control,13551
0,12,control,71741
3,12,control,71602
6,12,control,71623
9,12,control,71655
12,12,control,71479
15,12,control,71554
18,12,control,71722
21,12,control,71645
24,12,control,71515
27,12,control,71116
30,12,control,71542
33,12,control,71473
36,12,control,71536
39,12,control,71705
42,12,control,71560
45,12,control,71373
48,12,control,71576
0,120,control,60501
3,120,control,60488
6,120,control,60733
9,120,control,60750
12,120,control,60491
15,120,control,60686
18,120,control,60750
21,120,control,60589
24,120,control,60415
27,120,control,60630
30,120,control,60574
33,120,control,60593
36,120,control,60432
39,120,control,60675
42,120,control,60357
45,120,control,60397
48,120,control,60286
0,121,control,32207
3,121,control,32232
6,121,control,32278
9,121,control,32150
12,121,control,32209
15,121,control,32238
18,121,control,32334
21,121,control,32288
24,121,control,32468
27,121,control,32215
30,121,control,32255
33,121,control,32260
36,121,control,32094
39,121,control,32081
42,121,control,32350
45,121,control,32276
48,121,control,32306
0,122,control,22645
3,122,control,22636
6,122,control,22865
9,122,control,22686
12,122,control,22554
15,122,control,22694
18,122,control,22648
21,122,control,22607
24,122,control,22866
27,122,control,22572
30,122,control,22748
33,122,control,22664
36,122,control,22659
39,122,control,22687
42,122,control,22518
45,122,control,22509
48,122,control,22701
0,123,control,32016
3,123,control,31898
6,123,control,31776
9,123,control,31911
12,123,control,31861
15,123,control,32175
18,123,control,31772
21,123,control,31949
24,123,control,31974
27,123,control,31914
30,123,control,31880
33,123,control,31954
36,123,control,31768
39,123,control,32046
42,123,control,31942
45,123,control,31780
48,123,control,32031
0,124,control,30256
3,124,control,30420
6,124,control,30185
9,124,control,30471
12,124,control,30143
15,124,control,30241
18,124,control,30277
21,124,control,30142
24,124,control,30371
27,124,control,30228
30,124,control,30398
33,124,control,30412
36,124,control,30410
39,124,control,30127
42,124,control,30321
45,124,control,30244
48,124,control,30239
0,125,control,48998
3,125,control,48975
6,125,control,48858
9,125,control,49103
12,125,control,48931
15,125,control,48969
18,125,control,48928
21,125,control,49035
24,125,control,49087
27,125,control,48852
30,125,control,49182
33,125,control,48927
36,125,control,48836
39,125,control,49042
42,125,control,48835
45,125,control,49063
48,125,control,48816
0,126,control,19585
3,126,control,19610
6,126,control,19412
9,126,control,19545
12,126,control,19652
15,126,control,19601
18,126,control,19672
21,126,control,19641
24,126,control,19712
27,126,control,19483
30,126,control,19607
33,126,control,19657
36,126,control,19554
39,126,control,19479
42,126,control,19474
45,126,control,19533
48,126,control,19669
0,127,control,27767
3,127,control,27710
6,127,control,27770
9,127,control,27762
12,127,control,27815
15,127,control,27657
18,127,control,27657
21,127,control,27717
24,127,control,27658
27,127,control,27639
30,127,control,27569
33,127,control,27740
36,127,control,27704
39,127,control,27799
42,127,control,27623
45,127,control,27789
48,127,control,27604
0,128,control,36038
3,128,control,35867
6,128,control,35954
9,128,control,36049
12,128,control,36128
15,128,control,36055
18,128,control,35893
21,128,control,36041
24,128,control,36027
27,128,control,35863
30,128,control,36118
33,128,control,35955
36,128,control,36091
39,128,control,36091
42,128,control,36021
45,128,control,36022
48,128,control,35908
0,129,control,38164
3,129,control,38423
6,129,control,38447
9,129,control,38271
12,129,control,38490
15,129,control,38254
18,129,control,38317
21,129,control,38386
24,129,control,38315
27,129,control,38300
30,129,control,38308
33,129,control,38269
36,129,control,38283
39,129,control,38196
42,129,control,38293
45,129,control,38326
48,129,control,38353
0,13,control,29929
3,13,control,29966
6,13,control,29909
9,13,control,29980
12,13,control,29926
15,13,control,29960
18,13,control,29833
21,13,control,29987
24,13,control,29735
27,13,control,30024
30,13,control,29939
33,13,control,29792
36,13,control,30009
39,13,control,29893
42,13,control,29961
45,13,control,30030
48,13,control,30013
0,130,control,57218
3,130,control,57196
6,130,control,57398
9,130,control,57419
12,130,control,57407
15,130,control,57279
18,130,control,57186
21,130,control,57598
24,130,control,57111
27,130,control,57386
30,130,control,57363
33,130,control,57353
36,130,control,57407
39,130,control,57170
42,130,control,57282
45,130,control,57631
48,130,control,57371
0,131,control,39396
3,131,control,39689
6,131,control,39340
9,131,control,39465
12,131,control,39414
15,131,control,39464
18,131,control,39604
21,131,control,39561
24,131,control,39432
27,131,control,39643
30,131,control,39471
33,131,control,39442
36,131,control,39384
39,131,control,39603
42,131,control,39512
45,131,control,39603
48,131,control,39399
0,132,control,40314
3,132,control,40102
6,132,control,40264
9,132,control,40374
12,132,control,40269
15,132,control,40302
18,132,control,40279
21,132,control,40256
24,132,control,40361
27,132,control,40229
30,132,control,40306
33,132,control,40203
36,132,control,40109
39,132,control,40190
42,132,control,40211
45,132,control,40319
48,132,control,40257
0,133,control,24156
3,133,control,24178
6,133,control,24241
9,133,control,24218
12,133,control,24232
15,133,control,24125
18,133,control,24201
21,133,control,24082
24,133,control,24343
27,133,control,24104
30,133,control,24184
33,133,control,24291
36,133,control,24194
39,133,control,24272
42,133,control,24197
45,133,control,24199
48,133,control,24241
0,134,control,25333
3,134,control,25252
6,134,control,25406
9,134,control,25401
12,134,control,25216
15,134,control,25414
18,134,control,25309
21,134,control,25304
24,134,control,25396
27,134,control,25396
30,134,control,25267
33,134,control,25359
36,134,control,25295
39,134,control,25272
42,134,control,25201
45,134,control,25417
48,134,control,25179
0,135,control,13677
3,135,control,13663
6,135,control,13637
9,135,control,13643
12,135,control,13599
15,135,control,13625
18,135,control,13711
21,135,control,13672
24,135,control,13628
27,135,control,13667
30,135,control,13701
33,135,control,13639
36,135,control,13673
39,135,control,13659
42,135,control,13640
45,135,control,13633
48,135,control,13725
0,136,control,29977
3,136,control,29770
6,136,control,29744
9,136,control,29815
12,136,control,29827
15,136,control,29923
18,136,control,29820
21,136,control,29934
24,136,control,29825
27,136,control,29633
30,136,control,29679
33,136,control,29745
36,136,control,29972
39,136,control,29876
42,136,control,29780
45,136,control,29776
48,136,control,29679
0,137,control,22461
3,137,control,22669
6,137,control,22545
9,137,control,22393
12,137,control,22513
15,137,control,22452
18,137,control,22607
21,137,control,22486
24,137,control,22516
27,137,control,22627
30,137,control,22552
33,137,control,22525
36,137,control,22612
39,137,control,22515
42,137,control,22480
45,137,control,22534
48,137,control,22433
0,138,control,12106
3,138,control,12066
6,138,control,11932
9,138,control,12051
12,138,control,12056
15,138,control,11955
18,138,control,11964
21,138,control,12070
24,138,control,11957
27,138,control,12011
30,138,control,12031
33,138,control,11956
36,138,control,12001
39,138,control,11941
42,138,control,11957
45,138,control,11943
48,138,control,11953
0,139,control,36571
3,139,control,36360
6,139,control,36570
9,139,control,36669
12,139,control,36532
15,139,control,36533
18,139,control,36539
21,139,control,36418
24,139,control,36514
27,139,control,36509
30,139,control,36501
33,139,control,36546
36,139,control,36527
39,139,control,36397
42,139,control,36583
45,139,control,36516
48,139,control,36459
0,14,control,21418
3,14,control,21481
6,14,control,21566
9,14,control,21478
12,14,control,21376
15,14,control,21369
18,14,control,21523
21,14,control,21488
24,14,control,21379
27,14,control,21428
30,14,control,21486
33,14,control,21464
36,14,control,21544
39,14,control,21390
42,14,control,21653
45,14,control,21333
48,14,control,21472
0,140,control,16224
3,140,control,16340
6,140,control,16287
9,140,control,16279
12,140,control,16262
15,140,control,16247
18,140,control,16218
21,140,control,16261
24,140,control,16252
27,140,control,16236
30,140,control,16264
33,140,control,16345
36,140,control,16362
39,140,control,16166
42,140,control,16143
45,140,control,16305
48,140,control,16248
0,141,control,48177
3,141,control,47893
6,141,control,48098
9,141,control,48057
12,141,control,47965
15,141,control,48138
18,141,control,47998
21,141,control,48081
24,141,control,48280
27,141,control,48170
30,141,control,48130
33,141,control,48083
36,141,control,47951
39,141,control,48333
42,141,control,48246
45,141,control,48217
48,141,control,48091
0,142,control,20098
3,142,control,20060
6,142,control,19916
9,142,control,19983
12,142,control,19839
15,142,control,20024
18,142,control,20030
21,142,control,19863
24,142,control,19957
27,142,control,19923
30,142,control,19934
33,142,control,19979
36,142,control,19862
39,142,control,19923
42,142,control,19902
45,142,control,19829
48,142,control,19927
0,143,control,16257
3,143,control,16389
6,143,control,16399
9,143,control,16359
12,143,control,16366
15,143,control,16377
18,143,control,16381
21,143,control,16337
24,143,control,16286
27,143,control,16170
30,143,control,16291
33,143,control,16281
36,143,control,16361
39,143,control,16295
42,143,control,16345
45,143,control,16279
48,143,control,16364
0,144,control,42808
3,144,control,42736
6,144,control,42733
9,144,control,42535
12,144,control,42690
15,144,control,42644
18,144,control,42860
21,144,control,42665
24,144,control,42670
27,144,control,42477
30,144,control,42727
33,144,control,42779
36,144,control,42555
39,144,control,42573
42,144,control,42700
45,144,control,42726
48,144,control,42649
0,145,control,40565
