Time,Seed,Model,Value
0,1,control,0.00176165777777768
3,1,control,0.00175773303030293
6,1,control,0.00176090151515142
9,1,control,0.00176070292929283
12,1,control,0.00176170757575747
15,1,control,0.00176402797979788
18,1,control,0.00176306020202011
21,1,control,0.00176576383838375
24,1,control,0.00175810050505041
27,1,control,0.00176390696969687
30,1,control,0.00176306575757566
33,1,control,0.00176065616161607
36,1,control,0.00176786424242414
39,1,control,0.00176421222222213
42,1,control,0.00175953717171709
45,1,control,0.00176252171717162
48,1,control,0.00176798010101
0,10,control,0.0027364351515155
3,10,control,0.00273894424242454
6,10,control,0.00273909303030334
9,10,control,0.00273308282828313
12,10,control,0.00273403828282861
15,10,control,0.0027372057575761
18,10,control,0.0027429000000003
21,10,control,0.00273821545454578
24,10,control,0.0027370791919195
27,10,control,0.00273766262626296
30,10,control,0.00274037868686898
33,10,control,0.00274071000000032
36,10,control,0.00273898666666701
39,10,control,0.00273564030303063
42,10,control,0.00274415414141446
45,10,control,0.00273840030303061
48,10,control,0.00274092070707103
0,100,control,0.00375755282828375
3,100,control,0.00375162757575852
6,100,control,0.00376117161616258
9,100,control,0.00376325161616253
12,100,control,0.00375660080808175
15,100,control,0.00375881252525346
18,100,control,0.00374861070707164
21,100,control,0.00375938828282921
24,100,control,0.00376085414141507
27,100,control,0.00375665020202113
30,100,control,0.00375733707070797
33,100,control,0.0037531144444454
36,100,control,0.00376008838383933
39,100,control,0.00376281484848577
42,100,control,0.0037585962626272
45,100,control,0.0037647654545464
48,100,control,0.00375832939394031
0,101,control,0.00148241090909085
3,101,control,0.00148020484848479
6,101,control,0.00148669494949489
9,101,control,0.00148534050505044
12,101,control,0.00148249080808075
15,101,control,0.0014828457575757
18,101,control,0.00148651939393933
21,101,control,0.00148627979797974
24,101,control,0.00148759797979791
27,101,control,0.0014843963636363
30,101,control,0.0014813559595959
33,101,control,0.00148557393939388
36,101,control,0.00149191535353529
39,101,control,0.00148200070707064
42,101,control,0.00148608242424236
45,101,control,0.00148936202020196
48,101,control,0.00147958292929287
0,102,control,0.00402480838383954
3,102,control,0.00402638575757695
6,102,control,0.00402799414141525
9,102,control,0.00402511040404151
12,102,control,0.00401600181818295
15,102,control,0.0040214067676779
18,102,control,0.00402400898990014
21,102,control,0.00402246404040516
24,102,control,0.00402122636363749
27,102,control,0.00402517717171829
30,102,control,0.00402188151515265
33,102,control,0.00401684363636474
36,102,control,0.00402754222222332
39,102,control,0.00401654292929409
42,102,control,0.00402019070707184
45,102,control,0.00402240787878898
48,102,control,0.00401797050505163
0,103,control,0.00257366747474765
3,103,control,0.00256625949494968
6,103,control,0.00257356434343455
9,103,control,0.00257298060606079
12,103,control,0.00257350545454565
15,103,control,0.00257388505050525
18,103,control,0.00256635282828304
21,103,control,0.0025714498989901
24,103,control,0.00257751575757597
27,103,control,0.00257052686868706
30,103,control,0.00256963686868705
33,103,control,0.00257092919191937
36,103,control,0.00257078292929312
39,103,control,0.00257457020202042
42,103,control,0.00257294929292949
45,103,control,0.00257451434343453
48,103,control,0.00257558373737395
0,104,control,0.00418629565656683
3,104,control,0.00419529464646578
6,104,control,0.00419184040404155
9,104,control,0.0041887904040415
12,104,control,0.00418631202020312
15,104,control,0.00418704676767789
18,104,control,0.00418366969697086
21,104,control,0.00418629484848597
24,104,control,0.00418792020202134
27,104,control,0.00419241464646575
30,104,control,0.00418439606060724
33,104,control,0.00418820070707184
36,104,control,0.00418783808080923
39,104,control,0.00418877323232442
42,104,control,0.00418498676767789
45,104,control,0.00418554383838494
48,104,control,0.00418502909091023
0,105,control,0.00213773535353528
3,105,control,0.00214128888888883
6,105,control,0.00213786090909087
9,105,control,0.00214008111111104
12,105,control,0.00214174676767671
15,105,control,0.00213917414141408
18,105,control,0.00213976272727266
21,105,control,0.00213517565656559
24,105,control,0.00213878525252518
27,105,control,0.00214329343434335
30,105,control,0.00214037444444437
33,105,control,0.00213901474747469
36,105,control,0.00214386838383833
39,105,control,0.00214652969696963
42,105,control,0.00214096555555549
45,105,control,0.00213984171717165
48,105,control,0.0021418276767676
0,106,control,0.00392965929293037
3,106,control,0.00393071424242532
6,106,control,0.00392533363636467
9,106,control,0.00392639939394049
12,106,control,0.00393503080808189
15,106,control,0.00394036595959706
18,106,control,0.00393500666666771
21,106,control,0.00393173090909196
24,106,control,0.00392879090909199
27,106,control,0.00393859393939498
30,106,control,0.00393076666666771
33,106,control,0.00393276353535459
36,106,control,0.00393539868686973
39,106,control,0.00393426030303135
42,106,control,0.0039302310101021
45,106,control,0.00392765444444552
48,106,control,0.00393747424242533
0,107,control,0.00434597676767786
3,107,control,0.00434736424242537
6,107,control,0.00434964787878898
9,107,control,0.00435355323232431
12,107,control,0.00434553585858698
15,107,control,0.00435691959596074
18,107,control,0.00433998060606171
21,107,control,0.00434815171717286
24,107,control,0.0043458375757587
27,107,control,0.00434703969697085
30,107,control,0.00434798474747591
33,107,control,0.0043511994949506
36,107,control,0.00433980000000118
39,107,control,0.00434604494949608
42,107,control,0.00435346979798091
45,107,control,0.00434413979798091
48,107,control,0.00434824050505162
0,108,control,0.00352201858585937
3,108,control,0.00351740333333411
6,108,control,0.0035076724242432
9,108,control,0.00351283696969776
12,108,control,0.00351713080808161
15,108,control,0.00351499242424326
18,108,control,0.00352024888888971
21,108,control,0.00351136070707154
24,108,control,0.00351072565656647
27,108,control,0.00351730353535435
30,108,control,0.00352284141414222
33,108,control,0.00351785101010182
36,108,control,0.00351803080808161
39,108,control,0.00351731737373818
42,108,control,0.00351877242424324
45,108,control,0.00352008131313213
48,108,control,0.00351416515151591
0,109,control,0.0025406175757577802
3,109,control,0.00254878383838403
6,109,control,0.00254563070707089
9,109,control,0.00254058393939411
12,109,control,0.00253810262626283
15,109,control,0.0025534719191921
18,109,control,0.00255304676767696
21,109,control,0.00255041484848503
24,109,control,0.0025442893939396
27,109,control,0.00253726595959615
30,109,control,0.002544901818182
33,109,control,0.00255158828282847
36,109,control,0.00254700050505068
39,109,control,0.00255097070707092
42,109,control,0.00254675464646484
45,109,control,0.00254579070707089
48,109,control,0.00254772575757597
0,11,control,0.00320202313131375
3,11,control,0.00321070101010162
6,11,control,0.00320284595959657
9,11,control,0.00320149363636423
12,11,control,0.00319895484848545
15,11,control,0.00319514757575815
18,11,control,0.00320316454545514
21,11,control,0.00319438353535411
24,11,control,0.00320538535353595
27,11,control,0.0031963782828289
30,11,control,0.00319842383838444
33,11,control,0.00320111252525315
36,11,control,0.00319846404040463
39,11,control,0.00320199080808141
42,11,control,0.00320274838383897
45,11,control,0.00320630929292993
48,11,control,0.00320652373737434
0,110,control,0.00106322373737372
3,110,control,0.00105355606060604
6,110,control,0.00105794898989897
9,110,control,0.00105980565656564
12,110,control,0.00105827929292927
15,110,control,0.00106153060606059
18,110,control,0.00105803303030301
21,110,control,0.0010614017171717
24,110,control,0.00106203555555554
27,110,control,0.00106047505050503
30,110,control,0.00105471717171716
33,110,control,0.00106183949494947
36,110,control,0.00106172838383836
39,110,control,0.00105862909090907
42,110,control,0.0010604713131313
45,110,control,0.00106186868686867
48,110,control,0.00106075818181816
0,111,control,0.00301462000000051
3,111,control,0.00301085505050557
6,111,control,0.00301155696969745
9,111,control,0.00301784717171767
12,111,control,0.00300984111111162
15,111,control,0.00300988171717218
18,111,control,0.00302212636363687
21,111,control,0.00301646131313184
24,111,control,0.0030117090909096
27,111,control,0.00301265868686918
30,111,control,0.00301770070707121
33,111,control,0.00301204444444491
36,111,control,0.00301932585858637
39,111,control,0.00301350818181869
42,111,control,0.00301031818181868
45,111,control,0.00301745333333385
48,111,control,0.00300794656565706
0,112,control,0.00328498959596026
3,112,control,0.00328156141414209
6,112,control,0.00328154737373799
9,112,control,0.00327898959596026
12,112,control,0.00328771505050576
15,112,control,0.0032871442424249
18,112,control,0.00328325242424307
21,112,control,0.00328499838383907
24,112,control,0.00328618888888955
27,112,control,0.00328385585858653
30,112,control,0.00328168252525322
33,112,control,0.00328153616161681
36,112,control,0.00328232080808148
39,112,control,0.00328098313131378
42,112,control,0.00327720656565724
45,112,control,0.00328220848484917
48,112,control,0.00327278575757642
0,113,control,0.00220730070707069
3,113,control,0.00220643454545454
6,113,control,0.00220888565656564
9,113,control,0.00220827404040403
12,113,control,0.00220449949494948
