Time,Seed,Model,Value
0,1,control,0.009251
3,1,control,0.0092365
6,1,control,0.009341
9,1,control,0.0093015
12,1,control,0.0093045
15,1,control,0.009283
18,1,control,0.009294
21,1,control,0.009271
24,1,control,0.009255
27,1,control,0.009351
30,1,control,0.0092355
33,1,control,0.0092695
36,1,control,0.009348
39,1,control,0.009319
42,1,control,0.0092935
45,1,control,0.009272
48,1,control,0.009282
0,10,control,0.0142625
3,10,control,0.014143
6,10,control,0.0141895
9,10,control,0.014185
12,10,control,0.0141235
15,10,control,0.0141565
18,10,control,0.0142215
21,10,control,0.014227
24,10,control,0.014157
27,10,control,0.0141685
30,10,control,0.01408
33,10,control,0.0142115
36,10,control,0.0141985
39,10,control,0.0141755
42,10,control,0.0142115
45,10,control,0.0141275
48,10,control,0.0141745
0,100,control,0.0192885
3,100,control,0.0192435
6,100,control,0.019259
9,100,control,0.019363
12,100,control,0.0192175
15,100,control,0.019287
18,100,control,0.019285
21,100,control,0.0193875
24,100,control,0.019331
27,100,control,0.0193215
30,100,control,0.019219
33,100,control,0.0192555
36,100,control,0.019266
39,100,control,0.0192925
42,100,control,0.019229
45,100,control,0.0192825
48,100,control,0.0191965
0,101,control,0.0076355
3,101,control,0.0076175
6,101,control,0.007653
9,101,control,0.007621
12,101,control,0.0075535
15,101,control,0.007605
18,101,control,0.007625
21,101,control,0.007613
24,101,control,0.0075985
27,101,control,0.0076415
30,101,control,0.007593
33,101,control,0.007589
36,101,control,0.007649
39,101,control,0.0075895
42,101,control,0.007591
45,101,control,0.007649
48,101,control,0.007622
0,102,control,0.0208885
3,102,control,0.020934
6,102,control,0.020798
9,102,control,0.020854
12,102,control,0.020859
15,102,control,0.020866
18,102,control,0.020896
21,102,control,0.0208595
24,102,control,0.020835
27,102,control,0.0208725
30,102,control,0.02084
33,102,control,0.020777
36,102,control,0.020908
39,102,control,0.020891
42,102,control,0.0207395
45,102,control,0.0208645
48,102,control,0.0208675
0,103,control,0.0130795
3,103,control,0.0130345
6,103,control,0.0131015
9,103,control,0.013095
12,103,control,0.013108
15,103,control,0.0130725
18,103,control,0.0131345
21,103,control,0.0130755
24,103,control,0.013158
27,103,control,0.013108
30,103,control,0.0131175
33,103,control,0.0131675
36,103,control,0.0131235
39,103,control,0.0131805
42,103,control,0.013092
45,103,control,0.0131545
48,103,control,0.013139
0,104,control,0.0216835
3,104,control,0.021726
6,104,control,0.0218065
9,104,control,0.0216885
12,104,control,0.0216395
15,104,control,0.021768
18,104,control,0.021698
21,104,control,0.021642
24,104,control,0.0217045
27,104,control,0.0217265
30,104,control,0.021698
33,104,control,0.0217165
36,104,control,0.0217275
39,104,control,0.021786
42,104,control,0.021626
45,104,control,0.021633
48,104,control,0.021758
0,105,control,0.011142
3,105,control,0.011174
6,105,control,0.011171
9,105,control,0.0111545
12,105,control,0.011137
15,105,control,0.0111015
18,105,control,0.011166
21,105,control,0.011107
24,105,control,0.011152
27,105,control,0.0110915
30,105,control,0.011124
33,105,control,0.0111055
36,105,control,0.0111945
39,105,control,0.0110935
42,105,control,0.0110895
45,105,control,0.011117
48,105,control,0.011127
0,106,control,0.020385
3,106,control,0.020356
6,106,control,0.0203455
9,106,control,0.020438
12,106,control,0.0204605
15,106,control,0.0204955
18,106,control,0.0203535
21,106,control,0.020396
24,106,control,0.020398
27,106,control,0.0204035
30,106,control,0.0203905
33,106,control,0.020397
36,106,control,0.0204265
39,106,control,0.02039
42,106,control,0.020354
45,106,control,0.0203695
48,106,control,0.020421
0,107,control,0.0223565
3,107,control,0.0224545
6,107,control,0.0224345
9,107,control,0.022492
12,107,control,0.0223555
15,107,control,0.0224795
18,107,control,0.0225085
21,107,control,0.022405
24,107,control,0.02239
27,107,control,0.0224045
30,107,control,0.022433
33,107,control,0.0223665
36,107,control,0.022516
39,107,control,0.022476
42,107,control,0.022418
45,107,control,0.02245
48,107,control,0.0224435
0,108,control,0.01809
3,108,control,0.0182605
6,108,control,0.0180845
9,108,control,0.0181505
12,108,control,0.0181705
15,108,control,0.018183
18,108,control,0.018264
21,108,control,0.018188
24,108,control,0.018248
27,108,control,0.0182825
30,108,control,0.0181545
33,108,control,0.0182055
36,108,control,0.018115
39,108,control,0.018193
42,108,control,0.018175
45,108,control,0.0182055
48,108,control,0.018172
0,109,control,0.013333
3,109,control,0.013243
6,109,control,0.0133055
9,109,control,0.0132865
12,109,control,0.0132865
15,109,control,0.013303
18,109,control,0.0133715
21,109,control,0.013317
24,109,control,0.013327
27,109,control,0.013221
30,109,control,0.013271
33,109,control,0.013286
36,109,control,0.0133395
39,109,control,0.0133095
42,109,control,0.0133515
45,109,control,0.01329
48,109,control,0.0133135
0,11,control,0.016612
3,11,control,0.0167345
6,11,control,0.016646
9,11,control,0.016677
12,11,control,0.016669
15,11,control,0.016618
18,11,control,0.016693
21,11,control,0.016636
24,11,control,0.0166375
27,11,control,0.0166885
30,11,control,0.016658
33,11,control,0.016644
36,11,control,0.016615
39,11,control,0.0166215
42,11,control,0.0166375
45,11,control,0.0166695
48,11,control,0.016688
0,110,control,0.0054055
3,110,control,0.0053695
6,110,control,0.0053315
9,110,control,0.005394
12,110,control,0.0053675
15,110,control,0.0053615
18,110,control,0.00533
21,110,control,0.0053685
24,110,control,0.005348
27,110,control,0.0053685
30,110,control,0.005355
33,110,control,0.005411
36,110,control,0.0053875
39,110,control,0.0053585
42,110,control,0.005333
45,110,control,0.005389
48,110,control,0.0053575
0,111,control,0.015645
3,111,control,0.015661
6,111,control,0.015595
9,111,control,0.0156805
12,111,control,0.015605
15,111,control,0.0156005
18,111,control,0.0157035
21,111,control,0.015676
24,111,control,0.0157045
27,111,control,0.0156455
30,111,control,0.0156655
33,111,control,0.015663
36,111,control,0.0157315
39,111,control,0.01565
