Time,Seed,Model,Value
0,1,control,0.00239942161616172
3,1,control,0.00240195323232334
6,1,control,0.00240434696969706
9,1,control,0.00240269262626274
12,1,control,0.00239976101010108
15,1,control,0.00240486555555566
18,1,control,0.00239951727272738
21,1,control,0.0024083377777779
24,1,control,0.0024005806060607
27,1,control,0.00240574111111119
30,1,control,0.00240190555555566
33,1,control,0.00240313373737383
36,1,control,0.00240197393939403
39,1,control,0.00240466989898999
42,1,control,0.00240101232323244
45,1,control,0.00240628575757584
48,1,control,0.00240648545454554
0,10,control,0.00359627616161709
3,10,control,0.00360183909090997
6,10,control,0.00359396414141502
9,10,control,0.00361059323232414
12,10,control,0.00360244484848575
15,10,control,0.00360314141414233
18,10,control,0.00360152303030398
21,10,control,0.00360227858585945
24,10,control,0.00359720010101101
27,10,control,0.00360342717171804
30,10,control,0.00360082595959686
33,10,control,0.00359532727272814
36,10,control,0.00359916525252613
39,10,control,0.00360627353535442
42,10,control,0.00360009313131404
45,10,control,0.00360012373737459
48,10,control,0.00359755090909177
0,100,control,0.00202178545454532
3,100,control,0.00201356686868676
6,100,control,0.0020184523232322
9,100,control,0.00201393464646452
12,100,control,0.00201553848484837
15,100,control,0.00201629959595948
18,100,control,0.00201474111111098
21,100,control,0.0020235519191918
24,100,control,0.00201482313131302
27,100,control,0.00201887979797968
30,100,control,0.00201403424242412
33,100,control,0.00201642404040391
36,100,control,0.00201623636363625
39,100,control,0.00201662636363624
42,100,control,0.00201822929292916
45,100,control,0.00201655989898979
48,100,control,0.002022763131313
0,101,control,0.00313543202020261
3,101,control,0.00314608252525308
6,101,control,0.00314413666666722
9,101,control,0.00313546121212175
12,101,control,0.00313997494949551
15,101,control,0.00313897525252583
18,101,control,0.0031432128282834
21,101,control,0.00314373575757635
24,101,control,0.00314039101010158
27,101,control,0.00314257818181876
30,101,control,0.00314716848484906
33,101,control,0.0031433757575763
36,101,control,0.00314431969697024
39,101,control,0.00313960868686922
42,101,control,0.00314405818181876
45,101,control,0.00314582212121268
48,101,control,0.00313481565656622
0,102,control,0.00343103818181894
3,102,control,0.00343193575757652
6,102,control,0.00342713181818259
9,102,control,0.00343240262626336
12,102,control,0.00343732595959672
15,102,control,0.00342777626262703
18,102,control,0.0034381848484856
21,102,control,0.00342984404040476
24,102,control,0.00343606404040481
27,102,control,0.00343454676767751
30,102,control,0.00343250565656642
33,102,control,0.00343126353535431
36,102,control,0.00343582717171798
39,102,control,0.00343198898989973
42,102,control,0.00343273242424316
45,102,control,0.00342989121212197
48,102,control,0.00344202121212201
0,103,control,0.00239665505050513
3,103,control,0.00240028727272736
6,103,control,0.00239466808080817
9,103,control,0.00239478565656574
12,103,control,0.00240350767676776
15,103,control,0.00239417494949508
18,103,control,0.00239929313131323
21,103,control,0.00239949333333342
24,103,control,0.00239445767676775
27,103,control,0.00239137303030313
30,103,control,0.00239737555555567
33,103,control,0.00239784979797992
36,103,control,0.00240100252525263
39,103,control,0.00239556454545464
42,103,control,0.0024018794949496
45,103,control,0.00240425595959608
48,103,control,0.00239272212121223
0,104,control,0.00230589232323235
3,104,control,0.00230678414141416
6,104,control,0.00229984373737377
9,104,control,0.0022972566666667
12,104,control,0.00230275666666667
15,104,control,0.00230104343434347
18,104,control,0.00230490212121216
21,104,control,0.00230232838383839
24,104,control,0.00230498323232326
