Time,Seed,Model,Value
0,1,control,0.0124385
3,1,control,0.0123875
6,1,control,0.0124235
9,1,control,0.0123805
12,1,control,0.0123365
15,1,control,0.0124665
18,1,control,0.012425
21,1,control,0.012434
24,1,control,0.0123705
27,1,control,0.0123885
30,1,control,0.01239
33,1,control,0.0123655
36,1,control,0.012299
39,1,control,0.012398
42,1,control,0.0123725
45,1,control,0.0124315
48,1,control,0.0124615
0,10,control,0.0187165
3,10,control,0.0188385
6,10,control,0.01871
9,10,control,0.018857
12,10,control,0.018778
15,10,control,0.01881
18,10,control,0.018714
21,10,control,0.0187365
24,10,control,0.0187695
27,10,control,0.0187565
30,10,control,0.0187245
33,10,control,0.0187045
36,10,control,0.01875
39,10,control,0.0188125
42,10,control,0.018827
45,10,control,0.0187855
48,10,control,0.018624
0,100,control,0.0104995
3,100,control,0.010434
6,100,control,0.010526
9,100,control,0.01043
12,100,control,0.0104405
15,100,control,0.0105075
18,100,control,0.010473
21,100,control,0.010469
24,100,control,0.010472
27,100,control,0.010412
30,100,control,0.0105055
33,100,control,0.0104495
36,100,control,0.0104545
39,100,control,0.0104415
42,100,control,0.0105015
45,100,control,0.0104735
48,100,control,0.0104225
0,101,control,0.016244
3,101,control,0.016212
6,101,control,0.016224
9,101,control,0.0162045
12,101,control,0.01621
15,101,control,0.016227
18,101,control,0.0161985
21,101,control,0.0162105
24,101,control,0.0161545
27,101,control,0.016162
30,101,control,0.0162255
33,101,control,0.016163
36,101,control,0.0160595
39,101,control,0.0161165
42,101,control,0.0162365
45,101,control,0.016233
48,101,control,0.01623
0,102,control,0.0176555
3,102,control,0.0176315
6,102,control,0.0176815
9,102,control,0.017573
12,102,control,0.0176155
15,102,control,0.0175815
18,102,control,0.017647
21,102,control,0.0175375
24,102,control,0.017683
27,102,control,0.0175925
30,102,control,0.0176615
33,102,control,0.0176405
36,102,control,0.017683
39,102,control,0.0175635
42,102,control,0.0175335
45,102,control,0.0176005
48,102,control,0.017655
0,103,control,0.0124015
3,103,control,0.012419
6,103,control,0.012344
9,103,control,0.012339
12,103,control,0.012432
15,103,control,0.0123845
18,103,control,0.0123405
21,103,control,0.012383
24,103,control,0.012378
27,103,control,0.0123565
30,103,control,0.01237
33,103,control,0.0124195
36,103,control,0.012389
39,103,control,0.012386
42,103,control,0.012367
45,103,control,0.0123905
48,103,control,0.012319
0,104,control,0.0120675
3,104,control,0.0120025
6,104,control,0.0120185
9,104,control,0.012015
12,104,control,0.012054
15,104,control,0.0120585
18,104,control,0.0120065
21,104,control,0.0119515
24,104,control,0.012037
27,104,control,0.012021
30,104,control,0.0120795
33,104,control,0.011997
36,104,control,0.012025
39,104,control,0.012043
42,104,control,0.0120525
45,104,control,0.012008
48,104,control,0.0119965
0,105,control,0.0191415
3,105,control,0.0192175
6,105,control,0.019215
9,105,control,0.0193255
12,105,control,0.019212
15,105,control,0.0191695
18,105,control,0.0191335
21,105,control,0.01921
24,105,control,0.01923
27,105,control,0.0192245
30,105,control,0.0192335
33,105,control,0.0191805
36,105,control,0.0191535
39,105,control,0.0191745
42,105,control,0.0192705
45,105,control,0.019141
48,105,control,0.0192585
0,106,control,0.0061095
3,106,control,0.006113
6,106,control,0.006104
9,106,control,0.0061285
12,106,control,0.0061485
15,106,control,0.0060925
18,106,control,0.006087
21,106,control,0.006119
24,106,control,0.006121
27,106,control,0.0061125
30,106,control,0.0061405
33,106,control,0.0061795
36,106,control,0.00611
39,106,control,0.0060350000000000004
42,106,control,0.006152
45,106,control,0.0060765
48,106,control,0.006093
0,107,control,0.018708
3,107,control,0.0186185
6,107,control,0.0187215
9,107,control,0.0186975
12,107,control,0.018641
15,107,control,0.018711
18,107,control,0.018695
21,107,control,0.018692
24,107,control,0.0187435
27,107,control,0.018672
30,107,control,0.0186815
33,107,control,0.018758
36,107,control,0.0187085
39,107,control,0.018676
42,107,control,0.0187115
45,107,control,0.0187515
48,107,control,0.0186545
0,108,control,0.0076425
3,108,control,0.00764
6,108,control,0.0075695
9,108,control,0.007554
12,108,control,0.0076015
15,108,control,0.0076535
18,108,control,0.0076275
21,108,control,0.0076175
24,108,control,0.0076335
27,108,control,0.007584
30,108,control,0.007608
33,108,control,0.007679
36,108,control,0.0076295
39,108,control,0.0075755
42,108,control,0.007608
45,108,control,0.0076105
48,108,control,0.0075855
0,109,control,0.022812
3,109,control,0.0228835
6,109,control,0.022817
9,109,control,0.022881
12,109,control,0.022764
15,109,control,0.0227775
18,109,control,0.022753
21,109,control,0.0228385
24,109,control,0.022845
27,109,control,0.022809
30,109,control,0.0228195
33,109,control,0.0228435
36,109,control,0.0228215
39,109,control,0.02284
42,109,control,0.0228495
45,109,control,0.0227935
48,109,control,0.022823
0,11,control,0.0193165
3,11,control,0.0193785
6,11,control,0.019427
9,11,control,0.0194305
12,11,control,0.019285
15,11,control,0.0194355
18,11,control,0.019509
21,11,control,0.0194275
24,11,control,0.0193925
27,11,control,0.0193255
30,11,control,0.019456
33,11,control,0.019422
36,11,control,0.0194335
39,11,control,0.019389
42,11,control,0.019437
45,11,control,0.019477
48,11,control,0.019459
0,110,control,0.0155775
3,110,control,0.015587
6,110,control,0.0155
9,110,control,0.015598
12,110,control,0.015532
15,110,control,0.015564
18,110,control,0.0155485
21,110,control,0.015561
24,110,control,0.015555
27,110,control,0.015623
30,110,control,0.015556
33,110,control,0.0156265
36,110,control,0.0156465
39,110,control,0.0155485
42,110,control,0.015604
45,110,control,0.015542
48,110,control,0.0155965
0,111,control,0.0029415
3,111,control,0.0029315
6,111,control,0.0029385
9,111,control,0.0029665
12,111,control,0.0029075
15,111,control,0.002943
18,111,control,0.002956
21,111,control,0.00299
24,111,control,0.0029255
27,111,control,0.002982
30,111,control,0.002934
33,111,control,0.0029805
36,111,control,0.0029625
39,111,control,0.0029615
42,111,control,0.0029255
45,111,control,0.002953
48,111,control,0.0029425
0,112,control,0.0159485
3,112,control,0.0159605
6,112,control,0.0159645
9,112,control,0.0160685
12,112,control,0.0160805
15,112,control,0.0160135
18,112,control,0.0160055
21,112,control,0.0159575
24,112,control,0.015979
27,112,control,0.0161045
30,112,control,0.0159735
33,112,control,0.016007
36,112,control,0.016003
39,112,control,0.015996
42,112,control,0.0159555
45,112,control,0.016006
48,112,control,0.015956
0,113,control,0.004473
3,113,control,0.004486
6,113,control,0.0045095
9,113,control,0.0044675
12,113,control,0.00449
15,113,control,0.00448
18,113,control,0.004511
21,113,control,0.004455
24,113,control,0.004506
27,113,control,0.004486
30,113,control,0.004474
33,113,control,0.0044385
36,113,control,0.004455
39,113,control,0.0044645
42,113,control,0.004432
45,113,control,0.004475
48,113,control,0.004465
0,114,control,0.004306
3,114,control,0.0043085
6,114,control,0.0043325
9,114,control,0.004301
12,114,control,0.0043425
15,114,control,0.004285
18,114,control,0.004313
21,114,control,0.0042875
24,114,control,0.004331
27,114,control,0.0043155
30,114,control,0.0043225
33,114,control,0.0043385
36,114,control,0.004322
39,114,control,0.0043
42,114,control,0.004367
45,114,control,0.004359
48,114,control,0.0042975
