Time,Seed,Model,Value
0,1,control,5482
3,1,control,5406
6,1,control,5375
9,1,control,5479
12,1,control,5450
15,1,control,5475
18,1,control,5408
21,1,control,5479
24,1,control,5477
27,1,control,5454
30,1,control,5487
33,1,control,5435
36,1,control,5509
39,1,control,5461
42,1,control,5520
45,1,control,5383
48,1,control,5512
0,10,control,5308
3,10,control,5275
6,10,control,5255
9,10,control,5290
12,10,control,5246
15,10,control,5276
18,10,control,5262
21,10,control,5271
24,10,control,5303
27,10,control,5296
30,10,control,5250
33,10,control,5265
36,10,control,5280
39,10,control,5310
42,10,control,5294
45,10,control,5313
48,10,control,5351
0,100,control,4636
3,100,control,4656
6,100,control,4617
9,100,control,4648
12,100,control,4648
15,100,control,4636
18,100,control,4535
21,100,control,4672
24,100,control,4614
27,100,control,4544
30,100,control,4625
33,100,control,4565
36,100,control,4637
39,100,control,4548
42,100,control,4621
45,100,control,4654
48,100,control,4635
0,101,control,4751
3,101,control,4749
6,101,control,4766
9,101,control,4787
12,101,control,4804
15,101,control,4697
18,101,control,4807
21,101,control,4735
24,101,control,4719
27,101,control,4773
30,101,control,4697
33,101,control,4753
36,101,control,4761
39,101,control,4703
42,101,control,4770
45,101,control,4747
48,101,control,4753
0,102,control,5846
3,102,control,5793
6,102,control,5791
9,102,control,5765
12,102,control,5850
15,102,control,5863
18,102,control,5821
21,102,control,5765
24,102,control,5802
27,102,control,5795
30,102,control,5781
33,102,control,5797
36,102,control,5804
39,102,control,5770
42,102,control,5774
45,102,control,5857
48,102,control,5799
0,103,control,5781
3,103,control,5756
6,103,control,5826
9,103,control,5782
12,103,control,5844
15,103,control,5786
18,103,control,5776
21,103,control,5784
24,103,control,5860
27,103,control,5858
30,103,control,5871
33,103,control,5874
36,103,control,5825
39,103,control,5824
42,103,control,5827
45,103,control,5892
48,103,control,5801
0,104,control,6283
3,104,control,6222
6,104,control,6291
9,104,control,6325
12,104,control,6400
15,104,control,6256
18,104,control,6335
21,104,control,6280
24,104,control,6299
27,104,control,6256
30,104,control,6344
33,104,control,6283
36,104,control,6289
39,104,control,6334
42,104,control,6233
45,104,control,6336
48,104,control,6219
0,105,control,5662
3,105,control,5735
6,105,control,5673
9,105,control,5713
12,105,control,5734
15,105,control,5601
18,105,control,5718
21,105,control,5661
24,105,control,5654
27,105,control,5671
30,105,control,5667
33,105,control,5652
36,105,control,5642
39,105,control,5605
42,105,control,5641
45,105,control,5642
48,105,control,5684
0,106,control,4875
3,106,control,4906
6,106,control,4818
9,106,control,4792
12,106,control,4887
15,106,control,4829
18,106,control,4865
21,106,control,4825
24,106,control,4909
27,106,control,4906
30,106,control,4772
33,106,control,4857
36,106,control,4834
39,106,control,4893
42,106,control,4814
45,106,control,4887
48,106,control,4816
0,107,control,6198
3,107,control,6154
6,107,control,6087
9,107,control,6140
12,107,control,6153
15,107,control,6130
18,107,control,6173
21,107,control,6189
24,107,control,6141
27,107,control,6141
30,107,control,6157
33,107,control,6155
36,107,control,6184
39,107,control,6085
42,107,control,6164
45,107,control,6150
48,107,control,6197
0,108,control,6301
3,108,control,6215
6,108,control,6238
9,108,control,6274
12,108,control,6326
15,108,control,6267
18,108,control,6204
21,108,control,6260
24,108,control,6258
27,108,control,6165
30,108,control,6220
33,108,control,6226
36,108,control,6256
39,108,control,6184
42,108,control,6288
45,108,control,6230
48,108,control,6236
0,109,control,5522
3,109,control,5474
6,109,control,5482
9,109,control,5545
12,109,control,5521
15,109,control,5440
18,109,control,5540
21,109,control,5486
24,109,control,5474
27,109,control,5501
30,109,control,5509
33,109,control,5530
36,109,control,5499
39,109,control,5512
42,109,control,5429
45,109,control,5573
48,109,control,5555
0,11,control,5586
3,11,control,5529
6,11,control,5464
9,11,control,5577
12,11,control,5471
15,11,control,5611
18,11,control,5583
21,11,control,5534
24,11,control,5547
27,11,control,5572
30,11,control,5495
33,11,control,5605
36,11,control,5576
39,11,control,5529
42,11,control,5473
45,11,control,5536
48,11,control,5523
0,110,control,5772
3,110,control,5719
6,110,control,5751
9,110,control,5785
12,110,control,5827
15,110,control,5824
18,110,control,5747
21,110,control,5792
24,110,control,5750
27,110,control,5748
30,110,control,5746
33,110,control,5737
36,110,control,5762
39,110,control,5777
42,110,control,5797
45,110,control,5746
48,110,control,5794
0,111,control,6080
3,111,control,6079
6,111,control,6093
9,111,control,6142
12,111,control,6112
15,111,control,6121
18,111,control,6038
21,111,control,6108
24,111,control,6119
27,111,control,6096
30,111,control,6112
33,111,control,6030
36,111,control,6136
39,111,control,6121
42,111,control,6147
45,111,control,6010
48,111,control,6104
0,112,control,5499
3,112,control,5511
6,112,control,5530
9,112,control,5563
12,112,control,5514
15,112,control,5579
18,112,control,5580
21,112,control,5515
24,112,control,5550
27,112,control,5574
30,112,control,5637
33,112,control,5551
36,112,control,5567
39,112,control,5614
42,112,control,5518
45,112,control,5634
48,112,control,5583
0,113,control,6357
3,113,control,6416
6,113,control,6388
9,113,control,6419
12,113,control,6370
15,113,control,6392
18,113,control,6414
21,113,control,6403
24,113,control,6371
27,113,control,6408
30,113,control,6400
33,113,control,6434
36,113,control,6463
39,113,control,6397
42,113,control,6365
45,113,control,6411
48,113,control,6410
0,114,control,4547
3,114,control,4606
6,114,control,4572
9,114,control,4634
12,114,control,4553
15,114,control,4515
18,114,control,4495
21,114,control,4583
24,114,control,4573
27,114,control,4599
30,114,control,4495
33,114,control,4589
36,114,control,4499
39,114,control,4537
42,114,control,4570
45,114,control,4508
48,114,control,4584
0,115,control,6554
3,115,control,6383
6,115,control,6442
9,115,control,6471
12,115,control,6455
15,115,control,6470
18,115,control,6491
21,115,control,6511
24,115,control,6592
27,115,control,6525
30,115,control,6493
33,115,control,6563
36,115,control,6475
39,115,control,6473
42,115,control,6505
45,115,control,6565
48,115,control,6531
0,116,control,6323
3,116,control,6277
6,116,control,6286
9,116,control,6365
12,116,control,6274
15,116,control,6303
18,116,control,6345
21,116,control,6285
24,116,control,6402
27,116,control,6376
30,116,control,6327
33,116,control,6402
36,116,control,6333
39,116,control,6287
42,116,control,6308
45,116,control,6362
48,116,control,6305
0,117,control,4766
3,117,control,4786
6,117,control,4802
9,117,control,4819
12,117,control,4830
15,117,control,4793
18,117,control,4785
21,117,control,4794
24,117,control,4828
27,117,control,4809
30,117,control,4764
33,117,control,4827
