Time,Seed,Model,Value
0,1,control,-0.01105864256880714
3,1,control,0.03339640951168084
6,1,control,0.04283232636064654
9,1,control,-0.01492730470205715
12,1,control,-0.01102070577412405
15,1,control,-0.01539284483478952
18,1,control,0.0290563133208815
21,1,control,-0.0160145616216754
24,1,control,-0.01674064946223609
27,1,control,-0.00386899977012317
30,1,control,-0.02264054421133134
33,1,control,-0.01214963706195407
36,1,control,-0.02413969679581149
39,1,control,-0.02618456791026015
42,1,control,-0.02783742983280543
45,1,control,0.04948557367516768
48,1,control,-0.02638604035258125
0,10,control,0.01921228458349601
3,10,control,0.03094691061521207
6,10,control,0.04248030597303336
9,10,control,0.02413502113531115
12,10,control,0.03561119876886354
15,10,control,0.0312355316009333
18,10,control,0.03534844179320243
21,10,control,0.04362875336914133
24,10,control,-0.0064740402004973
27,10,control,0.00572822664420971
30,10,control,0.02930174131058613
33,10,control,0.01718197887632231
36,10,control,-2.520645143973e-4
39,10,control,-0.00119169859634046
42,10,control,-0.00212076192358897
45,10,control,0.00911285162622172
48,10,control,-0.02259420707696956
0,100,control,-0.00419043757404893
3,100,control,-0.01910855049364273
6,100,control,6.5161289596238e-4
9,100,control,0.01517998549731798
12,100,control,0.01199704848717233
15,100,control,0.00446475105195614
18,100,control,0.07240560799059943
21,100,control,-0.02444819577434611
24,100,control,0.03090265160256575
27,100,control,0.05604126190147573
30,100,control,0.01720698301380968
33,100,control,0.05869394891404841
36,100,control,-0.01139127584956248
39,100,control,0.08215817605941833
42,100,control,0.01913234025571987
45,100,control,0.00240947464775649
48,100,control,0.00957275117024722
0,101,control,0.03462016918460282
3,101,control,0.02854607484647673
6,101,control,0.04973957837712984
9,101,control,0.01164631036575777
12,101,control,0.00105943720267455
15,101,control,0.06388324653931171
18,101,control,-0.0041476429065505
21,101,control,0.05560113876388242
24,101,control,0.08840943748184653
27,101,control,0.0247363050486739
30,101,control,0.07933239987255691
33,101,control,0.02987537307754737
36,101,control,0.0034166907632014
39,101,control,0.0727846053366187
42,101,control,0.01812373170945367
45,101,control,0.02868729687451054
48,101,control,0.01363505780433069
0,102,control,-0.02056697638153446
3,102,control,0.00478677947942646
6,102,control,1.8900087906255e-4
9,102,control,0.04169639932813095
12,102,control,-0.00252723383144221
15,102,control,-0.01903442843171069
18,102,control,0.01251953414200954
21,102,control,0.03589893409136208
24,102,control,-0.00441912084917678
27,102,control,0.0122710079188339
30,102,control,-0.0030930936391255
33,102,control,-0.00791875462013373
36,102,control,0.00900857844045997
39,102,control,0.016667044074315
42,102,control,0.01171005958675748
45,102,control,-0.02625055529315877
48,102,control,0.02510033802898083
0,103,control,0.06203883885529256
3,103,control,0.047841979480077
6,103,control,0.04485539164284023
9,103,control,0.04454109454837985
12,103,control,0.003758321606062
15,103,control,0.0454188370961561
18,103,control,0.04143515616439838
21,103,control,0.04170258255034197
24,103,control,0.008862021776701
27,103,control,0.01632826131339126
