Time,Seed,Model,Value
0,1,control,5.2616484848484e-4
3,1,control,5.2542686868686e-4
6,1,control,5.2353929292928e-4
9,1,control,5.2518252525251e-4
12,1,control,5.2280151515151e-4
15,1,control,5.2443767676766e-4
18,1,control,5.2466848484847e-4
21,1,control,5.2530303030302e-4
24,1,control,5.2480646464645e-4
27,1,control,5.2418878787878e-4
30,1,control,5.2504696969696e-4
33,1,control,5.2118474747474e-4
36,1,control,5.2625343434342e-4
39,1,control,5.2219868686868e-4
42,1,control,5.2749979797979e-4
45,1,control,5.2601575757575e-4
48,1,control,5.2695909090908e-4
0,10,control,5.1433191919191e-4
3,10,control,5.1277535353534e-4
6,10,control,5.1233979797979e-4
9,10,control,5.1312373737372e-4
12,10,control,5.1044414141413e-4
15,10,control,5.1281828282827e-4
18,10,control,5.1147858585858e-4
21,10,control,5.1387919191918e-4
24,10,control,5.0971555555554e-4
27,10,control,5.1086232323231e-4
30,10,control,5.099008080808e-4
33,10,control,5.0975737373736e-4
36,10,control,5.0890737373736e-4
39,10,control,5.111809090909e-4
42,10,control,5.0978717171716e-4
45,10,control,5.1291686868686e-4
48,10,control,5.1200686868686e-4
0,100,control,4.4658909090908e-4
3,100,control,4.4655717171716e-4
6,100,control,4.45291010101e-4
9,100,control,4.4999747474746e-4
12,100,control,4.4967696969696e-4
15,100,control,4.4762525252524e-4
18,100,control,4.468513131313e-4
21,100,control,4.4738939393938e-4
24,100,control,4.4884363636363e-4
27,100,control,4.4563858585858e-4
30,100,control,4.4812797979797e-4
33,100,control,4.4745252525251e-4
36,100,control,4.4583909090908e-4
39,100,control,4.4928727272726e-4
42,100,control,4.4818505050504e-4
45,100,control,4.4948242424241e-4
48,100,control,4.4848737373736e-4
0,101,control,4.6259474747474e-4
3,101,control,4.6178050505049e-4
6,101,control,4.6618919191918e-4
9,101,control,4.6290666666666e-4
12,101,control,4.6340909090908e-4
15,101,control,4.6169696969696e-4
18,101,control,4.6337818181817e-4
21,101,control,4.6383696969696e-4
24,101,control,4.6643686868686e-4
27,101,control,4.6350707070706e-4
30,101,control,4.633513131313e-4
33,101,control,4.6215353535353e-4
36,101,control,4.5966858585858e-4
39,101,control,4.6307515151514e-4
42,101,control,4.6271343434342e-4
45,101,control,4.6140989898989e-4
48,101,control,4.6016949494948e-4
0,102,control,5.5963727272726e-4
3,102,control,5.5810929292928e-4
6,102,control,5.5716616161615e-4
9,102,control,5.6168606060605e-4
12,102,control,5.6232040404039e-4
15,102,control,5.6113828282827e-4
18,102,control,5.6198767676766e-4
21,102,control,5.6035414141413e-4
24,102,control,5.5776505050504e-4
27,102,control,5.5991161616161e-4
30,102,control,5.5585909090908e-4
33,102,control,5.5709666666665e-4
36,102,control,5.6015353535352e-4
39,102,control,5.5810626262625e-4
42,102,control,5.575912121212e-4
45,102,control,5.5985070707069e-4
48,102,control,5.6297929292928e-4
0,103,control,5.6754636363635e-4
3,103,control,5.6327171717171e-4
6,103,control,5.6904797979797e-4
9,103,control,5.6508303030302e-4
12,103,control,5.6432242424241e-4
15,103,control,5.6551989898989e-4
18,103,control,5.6340303030302e-4
21,103,control,5.6471737373736e-4
24,103,control,5.6690727272726e-4
27,103,control,5.6765767676767e-4
30,103,control,5.6504272727272e-4
33,103,control,5.667816161616e-4
36,103,control,5.6594040404039e-4
39,103,control,5.6142858585858e-4
42,103,control,5.6451868686868e-4
45,103,control,5.652409090909e-4
48,103,control,5.6296333333332e-4
0,104,control,6.0252282828282e-4
3,104,control,6.0490383838383e-4
6,104,control,6.0148686868686e-4
9,104,control,6.0260999999999e-4
12,104,control,6.066515151515e-4
15,104,control,6.0214323232322e-4
18,104,control,6.0351616161615e-4
21,104,control,6.0184666666665e-4
24,104,control,6.0192858585857e-4
27,104,control,6.0190969696968e-4
30,104,control,6.0470878787878e-4
33,104,control,6.049709090909e-4
36,104,control,6.0104676767675e-4
39,104,control,6.0538202020201e-4
42,104,control,6.0372323232322e-4
45,104,control,6.0274262626261e-4
48,104,control,6.0237484848483e-4
0,105,control,5.3731717171716e-4
3,105,control,5.3861404040403e-4
6,105,control,5.3938888888888e-4
9,105,control,5.3679909090908e-4
12,105,control,5.386414141414e-4
15,105,control,5.3420242424241e-4
18,105,control,5.3766868686868e-4
21,105,control,5.3555989898989e-4
24,105,control,5.3320292929292e-4
27,105,control,5.3497303030302e-4
30,105,control,5.3895414141413e-4
33,105,control,5.379909090909e-4
36,105,control,5.373108080808e-4
39,105,control,5.353215151515e-4
42,105,control,5.3805757575756e-4
45,105,control,5.3646929292928e-4
48,105,control,5.3797878787878e-4
0,106,control,4.6776363636363e-4
3,106,control,4.693312121212e-4
6,106,control,4.6557929292928e-4
9,106,control,4.6573909090908e-4
12,106,control,4.6511777777777e-4
15,106,control,4.6598535353534e-4
18,106,control,4.6723858585858e-4
21,106,control,4.6592898989898e-4
24,106,control,4.6942727272726e-4
27,106,control,4.6684030303029e-4
30,106,control,4.6389606060605e-4
33,106,control,4.6790636363635e-4
36,106,control,4.6649424242423e-4
39,106,control,4.6619181818181e-4
42,106,control,4.692708080808e-4
45,106,control,4.6728404040403e-4
48,106,control,4.6482454545453e-4
0,107,control,5.9674666666666e-4
3,107,control,5.9442464646464e-4
6,107,control,5.9170242424241e-4
9,107,control,5.9681676767676e-4
12,107,control,5.948211111111e-4
15,107,control,5.952313131313e-4
18,107,control,5.9672222222221e-4
21,107,control,5.9800585858585e-4
24,107,control,5.9751747474746e-4
27,107,control,5.9799040404039e-4
30,107,control,5.9698323232322e-4
33,107,control,5.9706383838383e-4
36,107,control,5.9655949494948e-4
39,107,control,5.954716161616e-4
42,107,control,5.9646969696968e-4
45,107,control,5.9875313131312e-4
48,107,control,5.9823858585857e-4
0,108,control,5.8195676767675e-4
3,108,control,5.8364404040403e-4
6,108,control,5.8111707070706e-4
9,108,control,5.821212121212e-4
12,108,control,5.7792797979797e-4
15,108,control,5.8115464646463e-4
18,108,control,5.8185212121211e-4
21,108,control,5.8245737373736e-4
24,108,control,5.7941848484847e-4
27,108,control,5.794313131313e-4
30,108,control,5.8261444444443e-4
33,108,control,5.8003676767675e-4
36,108,control,5.8056757575756e-4
39,108,control,5.8040484848484e-4
42,108,control,5.826307070707e-4
45,108,control,5.7898838383837e-4
48,108,control,5.8060898989898e-4
0,109,control,5.3103747474746e-4
3,109,control,5.2836050505049e-4
6,109,control,5.2810696969696e-4
9,109,control,5.3083494949494e-4
12,109,control,5.2960989898989e-4
15,109,control,5.2986292929292e-4
18,109,control,5.3513494949494e-4
21,109,control,5.2973838383837e-4
24,109,control,5.284614141414e-4
27,109,control,5.2796707070706e-4
30,109,control,5.351707070707e-4
33,109,control,5.3217434343433e-4
36,109,control,5.2964979797979e-4
39,109,control,5.3036545454544e-4
42,109,control,5.3174303030302e-4
45,109,control,5.3326525252524e-4
48,109,control,5.3226292929292e-4
0,11,control,5.292111111111e-4
3,11,control,5.302913131313e-4
6,11,control,5.2660040404039e-4
9,11,control,5.3212464646463e-4
12,11,control,5.2740717171716e-4
15,11,control,5.3078929292928e-4
18,11,control,5.2779787878787e-4
21,11,control,5.2938919191918e-4
24,11,control,5.2931454545454e-4
27,11,control,5.3056262626261e-4
30,11,control,5.2935646464645e-4
33,11,control,5.3095454545453e-4
36,11,control,5.3218343434342e-4
39,11,control,5.3296575757575e-4
42,11,control,5.3041030303029e-4
45,11,control,5.314706060606e-4
48,11,control,5.296913131313e-4
0,110,control,5.5084858585858e-4
3,110,control,5.4825545454544e-4
6,110,control,5.5114232323231e-4
9,110,control,5.5078797979797e-4
12,110,control,5.4967727272726e-4
